0.128,0.405,0.309,0.958,0.432068961
0.162,0.069,0.619,0.081,0.0
0.273,0.132,0.623,0.97,0.113954933
0.448,0.244,0.573,0.367,0.0
0.394,0.143,0.662,0.85,0.028595467
0.032,0.09,0.804,0.483,0.673699042
0.428,0.539,0.977,0.633,0.005042744
0.03,0.459,0.854,0.644,0.505703625
0.572,0.814,0.957,0.817,0.0
0.543,0.141,0.695,0.409,0.0
0.349,0.042,0.653,0.983,0.049714277
0.655,0.272,0.978,0.76,0.00083845
0.173,0.156,0.275,0.808,0.304658358
0.715,0.593,0.788,0.765,5.156e-05
0.054,0.325,0.604,0.695,0.984355688
0.13,0.317,0.884,0.867,0.500951929
0.658,0.444,0.854,0.649,0.000643293
0.269,0.27,0.56,0.771,0.116220674
0.367,0.049,0.672,0.766,0.041785146
0.613,0.406,0.85,0.701,0.001427292
0.758,0.693,0.962,0.98,6.264e-06
0.192,0.13,0.676,0.45,0.120427378
0.471,0.119,0.533,0.31,0.0
0.194,0.524,0.824,0.685,0.061174533
0.822,0.005,0.969,0.216,0.0
0.221,0.372,0.283,0.477,0.053527295
0.486,0.216,0.585,0.809,0.007107065
0.272,0.356,0.732,0.426,0.018275309
0.267,0.279,0.724,0.8,0.121772752
0.937,0.753,0.984,0.772,0.0
0.06,0.227,0.763,0.281,0.0
0.382,0.12,0.982,0.544,0.025770759
0.24,0.392,0.92,0.865,0.160227711
0.193,0.204,0.284,0.339,0.0
0.576,0.009,0.84,0.148,0.0
0.014,0.329,0.966,0.685,0.985658658
0.224,0.076,0.438,0.865,0.178300154
0.212,0.009,0.984,0.532,0.183870543
0.209,0.523,0.771,0.654,0.05536321
0.283,0.189,0.84,0.609,0.09662312
0.538,0.273,0.905,0.465,0.001347784
0.17,0.711,0.561,0.793,0.000775807
0.111,0.783,0.598,0.901,0.000163835
0.402,0.006,0.633,0.762,0.025032056
0.581,0.037,0.782,0.691,0.00236356
0.019,0.781,0.71,0.912,0.000172509
0.297,0.169,0.863,0.896,0.086915416
0.046,0.26,0.363,0.923,0.943276478
0.127,0.06,0.286,0.081,0.0
0.096,0.204,0.755,0.702,0.948608342
0.264,0.45,0.444,0.621,0.073307476
0.359,0.467,0.989,0.944,0.02878966
0.18,0.268,0.26,0.679,0.277710878
0.789,0.436,0.793,0.586,4.337e-06
0.006,0.818,0.518,0.885,6.2643e-05
0.176,0.572,0.946,0.897,0.02429239
0.732,0.542,0.855,0.594,5.0596e-05
0.036,0.487,0.124,0.894,0.104260239
0.14,0.328,0.197,0.485,0.107611146
0.175,0.719,0.296,0.805,0.000344053
0.305,0.243,0.752,0.344,0.0
0.414,0.342,0.621,0.437,0.002503784
0.261,0.194,0.665,0.519,0.091463764
0.435,0.238,0.932,0.53,0.010882497
0.1,0.482,0.976,0.752,0.318089453
0.601,0.825,0.793,0.926,9.64e-07
0.152,0.712,0.747,0.925,0.000937232
0.605,0.829,0.613,0.989,0.0
0.257,0.228,0.351,0.867,0.084370674
0.2,0.083,0.397,0.706,0.270957023
0.262,0.483,0.905,0.951,0.061752774
0.204,0.159,0.306,0.325,0.0
0.028,0.861,0.217,0.878,4.82e-07
0.274,0.321,0.447,0.552,0.083370317
0.735,0.798,0.898,0.911,0.0
0.168,0.057,0.607,0.546,0.375059209
0.261,0.134,0.559,0.401,0.0
0.262,0.345,0.77,0.93,0.127881387
0.144,0.577,0.741,0.947,0.025544763
0.045,0.477,0.246,0.707,0.261996695
0.245,0.847,0.508,0.859,7.228e-06
0.049,0.697,0.832,0.979,0.001383924
0.023,0.135,0.56,0.213,0.0
0.266,0.417,0.352,0.994,0.074011485
0.181,0.038,0.606,0.24,0.0
0.243,0.295,0.604,0.509,0.102188691
0.181,0.293,0.574,0.641,0.398938157
0.348,0.135,0.918,0.232,0.0
0.374,0.033,0.453,0.201,0.0
0.355,0.348,0.862,0.35,0.0
0.717,0.286,0.885,0.296,0.0
0.087,0.487,0.897,0.929,0.301994113
0.058,0.469,0.607,0.568,0.357698485
0.639,0.442,0.777,0.91,0.00085146
0.033,0.241,0.039,0.306,0.0
0.065,0.043,0.369,0.115,0.0
0.797,0.143,0.911,0.703,5.2524e-05
0.838,0.246,0.951,0.747,2.5057e-05
0.114,0.369,0.275,0.52,0.424333059
0.036,0.306,0.292,0.539,0.834417294
0.069,0.295,0.802,0.8,0.987317728
0.281,0.192,0.414,0.815,0.082817133
0.057,0.245,0.679,0.885,0.986876337
0.865,0.41,0.964,0.89,1.542e-05
0.131,0.47,0.451,0.95,0.215181334
0.353,0.113,0.573,0.831,0.045897886
0.447,0.103,0.973,0.244,0.0
0.064,0.16,0.126,0.231,0.0
0.138,0.253,0.476,0.401,0.0
0.008,0.069,0.426,0.725,0.967689334
0.234,0.078,0.539,0.538,0.132781499
0.417,0.414,0.986,0.588,0.018199174
0.604,0.418,0.804,0.539,0.00100373
0.235,0.77,0.544,0.906,0.000166726
0.728,0.723,0.773,0.993,1.446e-06
0.623,0.093,0.87,0.546,0.000803755
0.171,0.483,0.549,0.807,0.152514457
0.178,0.011,0.543,0.58,0.387845083
0.436,0.564,0.448,0.875,0.000553184
0.439,0.007,0.467,0.557,0.003436679
0.13,0.509,0.219,0.956,0.0539311
0.618,0.188,0.694,0.334,0.0
0.836,0.821,0.871,0.976,0.0
0.787,0.908,0.878,0.972,0.0
0.306,0.553,0.358,0.868,0.005530394
0.387,0.687,0.647,0.724,0.00022455
0.643,0.048,0.907,0.171,0.0
0.118,0.246,0.483,0.932,0.55622744
0.71,0.053,0.837,0.248,0.0
0.037,0.684,0.699,0.719,0.001023969
0.364,0.137,0.57,0.956,0.040789607
0.643,0.024,0.702,0.898,0.000542583
0.296,0.482,0.367,0.535,0.012449049
0.108,0.836,0.323,0.99,2.7466e-05
0.032,0.43,0.393,0.632,0.723859528
0.502,0.7,0.7,0.984,8.8182e-05
0.578,0.169,0.798,0.274,0.0
0.248,0.541,0.935,0.912,0.030044925
0.094,0.097,0.648,0.432,0.211803442
0.152,0.236,0.6,0.628,0.441822442
0.083,0.482,0.378,0.513,0.149665174
0.201,0.413,0.742,0.882,0.292292191
0.001,0.249,0.283,0.877,0.884831243
0.07,0.025,0.125,0.172,0.0
0.475,0.26,0.878,0.81,0.010802507
0.69,0.065,0.742,0.701,0.000332007
0.189,0.658,0.577,0.768,0.00271436
0.377,0.061,0.855,0.123,0.0
0.144,0.948,0.999,0.971,4.82e-07
0.585,0.346,0.95,0.619,0.002116362
0.26,0.173,0.265,0.278,0.0
0.208,0.125,0.554,0.18,0.0
0.637,0.179,0.82,0.195,0.0
0.15,0.272,0.5,0.616,0.437346375
0.725,0.018,0.864,0.448,4.9632e-05
0.026,0.05,0.696,0.685,0.985193173
0.78,0.191,0.986,0.567,4.915e-05
0.414,0.489,0.799,0.847,0.012780573
0.076,0.444,0.217,0.853,0.518888486
0.123,0.025,0.798,0.572,0.499061563
0.66,0.366,0.692,0.577,0.000221659
0.622,0.486,0.902,0.864,0.000885191
0.447,0.713,0.982,0.837,0.000142151
0.174,0.046,0.827,0.353,0.0
0.308,0.104,0.97,0.237,0.0
0.039,0.583,0.402,0.589,0.002934573
0.499,0.375,0.696,0.434,0.000826885
0.144,0.339,0.892,0.397,0.0
0.419,0.552,0.474,0.585,0.001101067
0.09,0.79,0.173,0.815,1.446e-06
0.074,0.492,0.689,0.955,0.283767472
0.267,0.691,0.885,0.879,0.001033606
0.529,0.162,0.745,0.989,0.005314517
0.832,0.186,0.96,0.512,1.4456e-05
0.747,0.235,0.773,0.593,5.2524e-05
0.511,0.2,0.798,0.212,0.0
0.791,0.379,0.888,0.927,6.3125e-05
0.138,0.487,0.407,0.573,0.139503069
0.471,0.347,0.984,0.93,0.01131425
0.181,0.263,0.224,0.96,0.211496493
0.908,0.5,0.957,0.945,1.927e-06
0.159,0.344,0.632,0.417,0.0
0.486,0.266,0.551,0.349,0.0
0.033,0.299,0.497,0.449,0.355861606
0.332,0.091,0.686,0.749,0.058654847
0.004,0.594,0.244,0.912,0.007267045
0.199,0.158,0.948,0.812,0.307082634
0.125,0.201,0.435,0.624,0.495221078
0.39,0.059,0.529,0.305,0.0
0.008,0.023,0.912,0.937,0.987474816
0.434,0.137,0.695,0.773,0.016934754
0.172,0.55,0.658,0.736,0.041354356
0.092,0.564,0.188,0.629,0.014245933
0.642,0.284,0.978,0.374,0.0
0.266,0.611,0.383,0.84,0.003827956
0.311,0.854,0.553,0.883,4.819e-06
0.409,0.126,0.496,0.295,0.0
0.069,0.314,0.333,0.665,0.92695466
0.244,0.083,0.477,0.557,0.122335574
0.621,0.041,0.935,0.403,0.0
0.235,0.168,0.567,0.219,0.0
0.379,0.246,0.906,0.943,0.036699034
0.812,0.704,0.966,0.988,3.855e-06
0.032,0.304,0.11,0.58,0.298876911
0.447,0.113,0.649,0.843,0.014002108
0.241,0.464,0.796,0.947,0.094441706
0.41,0.023,0.984,0.148,0.0
0.094,0.356,0.502,0.407,0.0
0.878,0.061,0.957,0.32,0.0
0.472,0.023,0.604,0.787,0.009470625
0.169,0.645,0.947,0.66,0.001537158
0.226,0.527,0.443,0.753,0.039477482
0.218,0.629,0.496,0.925,0.005168511
0.124,0.576,0.226,0.826,0.010138012
0.368,0.05,0.467,0.827,0.030173101
0.576,0.235,0.886,0.596,0.002259959
0.235,0.428,0.981,0.75,0.142542208
0.121,0.196,0.574,0.804,0.540356649
0.062,0.007,0.308,0.929,0.910759091
0.421,0.33,0.598,0.589,0.015832723
0.548,0.674,0.554,0.782,7.71e-06
0.524,0.227,0.73,0.729,0.00556798
0.101,0.225,0.807,0.33,0.0
0.038,0.429,0.473,0.748,0.745226499
0.335,0.7,0.718,0.931,0.000433199
0.382,0.045,0.662,0.603,0.031364278
0.331,0.216,0.539,0.24,0.0
0.858,0.732,0.887,0.75,9.64e-07
0.775,0.883,0.818,0.988,0.0
0.394,0.013,0.674,0.823,0.028703405
0.088,0.081,0.794,0.935,0.987415065
0.718,0.211,0.798,0.493,9.2519e-05
0.375,0.28,0.98,0.657,0.037707583
0.104,0.223,0.726,0.546,0.742783913
0.021,0.382,0.998,0.945,0.987479635
0.273,0.131,0.472,0.986,0.104034243
0.687,0.21,0.934,0.944,0.000543547
0.292,0.315,0.312,0.865,0.018913784
0.244,0.071,0.514,0.191,0.0
0.507,0.482,0.588,0.72,0.003134067
0.626,0.057,0.824,0.521,0.000607153
0.189,0.204,0.712,0.247,0.0
0.085,0.051,0.613,0.707,0.984954649
0.518,0.153,0.646,0.979,0.005358367
0.466,0.033,0.599,0.553,0.007400522
0.197,0.185,0.619,0.536,0.271282765
0.127,0.136,0.66,0.625,0.502387413
0.677,0.106,0.805,0.758,0.000558003
0.092,0.366,0.775,0.547,0.905223878
0.001,0.306,0.403,0.609,0.95146389
0.427,0.3,0.447,0.397,0.0
0.006,0.312,0.055,0.851,0.0
0.489,0.556,0.553,0.745,0.001342483
0.531,0.274,0.627,0.578,0.003408731
0.37,0.347,0.988,0.705,0.040821893
0.287,0.713,0.965,0.962,0.00050066
0.229,0.203,0.31,0.869,0.107741732
0.4,0.731,0.668,0.927,0.000135405
0.239,0.106,0.333,0.406,0.0
0.215,0.101,0.898,0.911,0.220932905
0.47,0.253,0.902,0.491,0.004695799
0.223,0.365,0.816,0.737,0.197081906
0.355,0.449,0.488,0.753,0.028484637
0.123,0.059,0.726,0.636,0.52425119
0.103,0.344,0.532,0.893,0.832442119
0.377,0.075,0.554,0.983,0.033870953
0.613,0.625,0.625,0.921,2.6021e-05
0.048,0.332,0.069,0.925,0.0
0.151,0.068,0.537,0.932,0.447602926
0.529,0.605,0.828,0.965,0.000630765
0.287,0.412,0.877,0.878,0.097832608
0.09,0.067,0.819,0.945,0.981908282
0.363,0.011,0.886,0.883,0.044192556
0.624,0.012,0.68,0.565,0.000503552
0.056,0.037,0.641,0.875,0.986460485
0.462,0.429,0.656,0.9,0.01031052
0.521,0.208,0.536,0.708,0.001035533
0.212,0.221,0.45,0.745,0.217584408
0.149,0.447,0.361,0.572,0.252188281
0.185,0.028,0.229,0.905,0.214166521
0.452,0.293,0.686,0.814,0.013555416
0.026,0.6,0.988,0.682,0.013871522
0.452,0.546,0.789,0.661,0.003749412
0.325,0.263,0.668,0.887,0.063140071
0.13,0.671,0.746,0.822,0.002421385
0.306,0.628,0.362,0.937,0.001162265
0.022,0.355,0.58,0.408,0.0
0.142,0.864,0.931,0.895,1.3974e-05
0.886,0.103,0.891,0.423,0.0
0.103,0.257,0.936,0.729,0.837079613
0.025,0.748,0.457,0.792,0.000267436
0.213,0.784,0.322,0.968,7.5653e-05
0.104,0.604,0.259,0.967,0.006095143
0.007,0.841,0.779,0.914,3.5658e-05
0.597,0.619,1.0,0.896,0.000201421
0.194,0.075,0.423,0.933,0.327644887
0.235,0.089,0.607,0.737,0.167534751
0.499,0.386,0.773,0.595,0.006866613
0.64,0.151,0.765,0.555,0.000622091
0.644,0.249,0.685,0.349,0.0
0.114,0.008,0.49,0.208,0.0
0.174,0.125,0.402,0.79,0.389924342
0.125,0.332,0.94,0.421,0.096284849
0.426,0.111,0.734,0.962,0.018963898
0.052,0.73,0.404,0.84,0.000476567
0.25,0.395,0.47,0.734,0.131919438
0.692,0.191,0.803,0.836,0.000450064
0.275,0.207,0.805,0.985,0.112752191
0.409,0.503,0.738,0.992,0.011722392
0.185,0.863,0.314,0.978,1.2529e-05
0.319,0.523,0.834,0.679,0.02100268
0.104,0.126,0.418,0.405,0.0
0.198,0.261,0.519,0.327,0.0
0.731,0.489,0.852,0.848,0.000155161
0.566,0.036,0.827,0.13,0.0
0.193,0.787,0.898,0.834,9.8301e-05
0.338,0.539,0.878,0.797,0.014529753
0.094,0.429,0.102,0.809,0.05083751
0.138,0.281,0.965,0.556,0.434679719
0.872,0.565,0.948,0.717,4.337e-06
0.593,0.359,0.651,0.685,0.001136244
0.071,0.33,0.837,0.4,0.0
0.287,0.445,0.735,0.744,0.075821379
0.392,0.618,0.721,0.721,0.001934698
0.381,0.431,0.642,0.897,0.030283931
0.589,0.246,0.905,0.254,0.0
0.149,0.175,0.318,0.234,0.0
0.562,0.807,0.638,0.91,1.446e-06
0.528,0.106,0.946,0.198,0.0
0.189,0.328,0.87,0.829,0.380189172
0.135,0.772,0.886,0.905,0.000229369
0.24,0.847,0.652,0.995,2.843e-05
