0.368,0.296,0.216,0.519,0.555,0.047,0.0,0.104,0.554,0.584,0.396,0.743,0.637,0.621,0.806,0.326,0.0
0.0,0.017,0.147,0.106,0.581,0.523,0.234,0.0,0.866,0.469,0.857,0.637,0.687,0.629,0.784,0.8,0.0
0.0,0.45,0.287,0.141,0.315,0.023,0.294,0.235,0.51,0.736,0.677,0.641,0.568,0.447,0.664,0.792,0.0
0.115,0.089,0.118,0.174,0.0,0.0,0.287,0.14,1.0,0.83,0.675,0.791,0.609,0.542,0.543,1.0,0.002776191
0.585,0.709,0.414,0.376,0.239,0.653,0.276,0.638,0.827,0.914,0.755,0.851,0.748,0.809,0.431,0.743,0.0
0.421,0.0,0.141,0.081,0.374,0.0,0.534,0.147,0.889,0.896,0.68,0.47,0.668,0.708,0.786,0.677,0.000506014
0.635,0.222,0.0,0.123,0.237,0.3,0.612,0.247,0.749,0.944,0.77,1.0,0.5,1.0,0.888,0.319,0.0
0.373,0.0,0.352,0.187,0.153,0.432,0.519,0.266,0.655,0.772,0.536,0.757,0.929,0.576,0.695,0.93,2.0654e-05
0.236,0.0,0.274,0.362,0.394,0.469,0.255,0.0,0.836,0.875,0.665,0.39,1.0,1.0,0.403,0.654,0.0
0.551,0.106,0.349,0.609,0.331,0.227,0.0,0.387,0.643,0.524,1.0,0.883,0.527,0.498,0.75,1.0,0.0
0.214,0.0,0.533,0.734,0.625,0.505,0.0,0.0,0.638,0.828,0.923,0.778,1.0,1.0,0.654,0.883,0.0
0.316,0.843,0.148,0.0,0.272,0.499,0.347,0.296,0.806,0.991,0.836,0.52,0.57,0.983,0.411,0.95,3.442e-06
0.671,0.076,0.212,0.546,0.478,0.011,0.425,0.425,0.7,0.752,0.988,0.6,0.788,0.855,0.796,0.451,0.0
0.466,0.423,0.153,0.458,0.531,0.317,0.545,0.258,0.521,0.513,0.795,0.714,1.0,1.0,1.0,1.0,0.0
0.328,0.0,0.124,0.342,0.335,0.741,0.0,0.124,0.785,0.735,0.489,0.562,1.0,0.878,0.782,0.716,3.442e-06
0.0,0.562,0.084,0.644,0.454,0.019,0.145,0.284,0.553,1.0,0.562,1.0,0.784,0.907,1.0,1.0,0.00013597
0.539,0.0,0.209,0.103,0.462,0.13,0.247,0.565,1.0,0.903,0.957,0.938,0.746,1.0,0.939,0.591,1.549e-05
0.198,0.219,0.252,0.399,0.0,0.353,0.435,0.2,0.535,0.772,0.855,0.579,0.282,0.633,0.559,1.0,1.2048e-05
0.071,0.458,0.115,0.183,0.55,0.0,0.0,0.35,0.629,0.718,1.0,0.457,0.732,0.512,0.827,0.696,0.0
0.498,0.542,0.624,0.108,0.625,0.0,0.423,0.0,0.516,0.888,0.713,0.956,0.768,0.469,0.613,0.503,0.0
0.399,0.0,0.0,0.53,0.258,0.415,0.103,0.116,0.951,0.327,0.698,0.674,1.0,0.764,0.749,0.645,0.0
