0.542,0.456,0.533,0.337,0.634,0.858,0.838,0.793,0.000120479
0.299,0.589,0.104,0.0,0.933,0.641,0.248,0.893,0.012564284
0.268,0.0,0.435,0.194,1.0,0.827,0.543,0.484,0.008027373
0.117,0.108,0.0,0.369,0.758,0.824,0.664,1.0,0.072912436
0.379,0.079,0.222,0.359,0.788,0.177,0.688,0.957,0.007653887
0.027,0.244,0.342,0.19,0.977,1.0,0.846,0.852,0.036710085
0.552,0.322,0.395,0.299,0.748,1.0,0.815,0.487,0.002886343
0.134,0.049,0.0,0.69,0.269,0.725,0.599,1.0,0.0
0.567,0.13,0.349,0.243,0.585,1.0,0.405,0.79,0.000569696
0.356,0.0,0.405,0.361,0.912,0.901,1.0,0.537,0.00357996
0.091,0.117,0.29,0.776,0.925,1.0,0.299,0.808,0.0
0.04,0.149,0.314,0.0,0.748,0.639,0.904,0.883,0.083672971
0.235,0.166,0.502,0.305,0.663,0.95,0.982,0.687,0.001292572
0.171,0.154,0.354,0.284,0.612,0.75,0.63,0.774,0.005511074
0.201,0.193,0.527,0.165,0.731,0.235,0.713,0.631,0.000104989
0.169,0.395,0.362,0.727,0.869,0.973,0.542,0.785,7.573e-05
0.0,0.163,0.039,0.214,0.966,0.715,0.78,0.782,0.174853531
0.012,0.478,0.116,0.574,0.894,1.0,0.86,1.0,0.010337136
0.383,0.322,0.36,0.411,1.0,0.748,0.66,0.508,0.001237496
0.231,0.468,0.375,0.049,0.35,0.812,0.756,0.979,0.002328695
0.297,0.0,0.453,0.141,0.761,0.83,0.471,0.985,0.004447412
0.174,0.613,0.29,0.334,0.67,0.75,1.0,0.601,0.002156582
0.367,0.268,0.475,0.336,0.763,0.762,0.707,0.943,0.001034402
0.255,0.147,0.156,0.056,1.0,0.666,0.388,0.532,0.213233117
0.255,0.135,0.373,0.351,1.0,0.517,0.439,0.574,0.001581723
0.296,0.474,0.061,0.0,1.0,0.698,1.0,0.738,0.118794448
0.21,0.223,0.695,0.239,0.599,0.728,0.753,0.759,6.885e-06
0.14,0.171,0.09,0.182,0.814,0.703,0.632,0.834,0.185374829
