0.348,0.262,0.384,0.362,0.0
0.397,0.281,0.411,0.465,0.001699547
0.404,0.382,0.442,0.448,0.001982403
0.469,0.254,0.569,0.48,0.003226103
0.382,0.268,0.458,0.48,0.009559289
0.426,0.251,0.428,0.463,0.000133477
0.406,0.314,0.492,0.494,0.007635192
0.236,0.283,0.484,0.502,0.100163883
0.349,0.292,0.405,0.492,0.014499877
0.303,0.322,0.503,0.448,0.018508051
0.444,0.277,0.446,0.469,0.000122876
0.271,0.258,0.497,0.46,0.041510481
0.344,0.326,0.571,0.398,0.0
0.376,0.471,0.444,0.51,0.005219108
0.379,0.344,0.455,0.496,0.012339183
0.357,0.272,0.467,0.52,0.024087114
0.278,0.329,0.468,0.433,0.015266528
0.361,0.371,0.369,0.463,0.001477888
0.404,0.39,0.428,0.408,0.0
0.278,0.391,0.488,0.463,0.039465917
0.287,0.295,0.393,0.473,0.031946374
0.453,0.386,0.507,0.484,0.0028435
0.358,0.329,0.438,0.459,0.010493148
0.345,0.233,0.509,0.463,0.016563234
0.413,0.313,0.441,0.437,0.000760387
0.282,0.365,0.502,0.451,0.027526203
0.29,0.362,0.448,0.382,0.0
0.321,0.254,0.413,0.502,0.02669209
0.299,0.308,0.541,0.48,0.037670479
0.294,0.316,0.47,0.518,0.054719917
0.374,0.318,0.422,0.443,0.003804344
0.364,0.309,0.4,0.363,0.0
0.29,0.341,0.388,0.537,0.049446358
0.314,0.29,0.538,0.474,0.028457653
0.272,0.289,0.486,0.443,0.023638495
0.364,0.42,0.542,0.47,0.010041156
0.327,0.268,0.449,0.488,0.024552598
0.372,0.313,0.424,0.395,0.0
0.32,0.289,0.492,0.529,0.042155702
0.368,0.348,0.424,0.446,0.005300543
0.353,0.371,0.5,0.523,0.028193107
0.368,0.274,0.426,0.514,0.015582633
0.319,0.34,0.387,0.458,0.012507836
0.3,0.233,0.548,0.479,0.036992491
0.333,0.282,0.477,0.516,0.031935773
0.401,0.342,0.435,0.418,0.0
0.344,0.259,0.479,0.501,0.024883159
0.333,0.32,0.423,0.41,0.0
0.323,0.374,0.397,0.45,0.010511459
0.438,0.324,0.482,0.502,0.00347041
0.261,0.272,0.481,0.494,0.070143052
0.343,0.424,0.375,0.436,0.0
0.353,0.289,0.476,0.421,0.005562679
0.288,0.303,0.51,0.527,0.065729145
0.335,0.34,0.413,0.398,0.0
0.353,0.43,0.449,0.478,0.010831419
0.245,0.288,0.421,0.53,0.102127975
0.293,0.38,0.383,0.474,0.026600535
0.398,0.375,0.404,0.435,0.000250089
0.3,0.364,0.444,0.472,0.0300748
0.32,0.373,0.458,0.585,0.04853852
0.327,0.32,0.501,0.479,0.024892315
0.361,0.323,0.559,0.497,0.022595734
0.284,0.382,0.372,0.496,0.036580976
0.293,0.287,0.399,0.503,0.040746721
0.251,0.376,0.433,0.482,0.065618797
0.386,0.255,0.393,0.501,0.002119735
0.321,0.378,0.383,0.436,0.004955526
0.438,0.346,0.458,0.526,0.002193943
0.303,0.278,0.455,0.45,0.018299884
0.439,0.338,0.485,0.5,0.00347282
0.413,0.297,0.419,0.439,0.000206721
0.441,0.423,0.451,0.429,0.0
0.284,0.305,0.528,0.381,0.0
0.373,0.383,0.419,0.391,0.0
0.281,0.313,0.469,0.527,0.069819237
0.294,0.29,0.416,0.468,0.02917178
0.382,0.36,0.49,0.529,0.018086417
0.339,0.29,0.481,0.472,0.019200495
0.272,0.419,0.498,0.537,0.067766481
0.415,0.284,0.457,0.531,0.005579545
0.387,0.254,0.449,0.5,0.009774684
0.348,0.291,0.418,0.331,0.0
0.358,0.382,0.52,0.422,0.005715913
0.341,0.336,0.503,0.522,0.032082742
0.261,0.317,0.473,0.383,0.0
0.321,0.382,0.447,0.416,0.0
0.33,0.393,0.378,0.441,0.004341627
0.305,0.329,0.447,0.505,0.039898152
0.317,0.279,0.381,0.401,0.0
0.344,0.385,0.456,0.395,0.0
0.356,0.331,0.436,0.467,0.012424955
0.363,0.403,0.397,0.423,0.002658945
0.254,0.372,0.46,0.5,0.078297215
0.358,0.348,0.51,0.36,0.0
0.304,0.377,0.438,0.432,0.009530859
0.443,0.396,0.527,0.456,0.002614132
0.368,0.359,0.446,0.49,0.014121611
0.322,0.287,0.488,0.491,0.029472948
0.374,0.341,0.416,0.449,0.004732903
0.299,0.265,0.469,0.395,0.0
0.276,0.283,0.494,0.499,0.062839385
0.296,0.398,0.538,0.484,0.041058971
0.32,0.364,0.402,0.47,0.017642617
0.236,0.255,0.476,0.483,0.083232984
0.319,0.244,0.403,0.414,0.0
0.289,0.357,0.483,0.505,0.053894478
0.3,0.353,0.476,0.533,0.054975789
0.281,0.385,0.451,0.569,0.079950503
0.398,0.379,0.562,0.455,0.006201154
0.372,0.357,0.404,0.449,0.004206704
0.397,0.365,0.451,0.399,0.0
0.364,0.243,0.552,0.375,0.0
0.31,0.342,0.416,0.384,0.0
0.345,0.362,0.461,0.396,0.0
0.31,0.395,0.452,0.414,0.0
0.362,0.344,0.516,0.452,0.010727818
0.347,0.374,0.485,0.504,0.025231068
0.257,0.409,0.407,0.461,0.043940058
0.318,0.399,0.406,0.401,0.0
0.353,0.325,0.585,0.535,0.033845414
0.406,0.238,0.466,0.487,0.005599783
0.39,0.315,0.414,0.403,0.0
0.388,0.362,0.55,0.412,0.0
0.362,0.3,0.432,0.535,0.020461061
0.269,0.327,0.507,0.373,0.0
0.312,0.311,0.458,0.425,0.008725658
0.44,0.332,0.486,0.454,0.001738096
0.364,0.391,0.458,0.399,0.0
0.288,0.331,0.508,0.453,0.027214434
0.343,0.412,0.451,0.414,0.0
0.272,0.363,0.506,0.519,0.07827794
0.446,0.292,0.47,0.517,0.002205508
0.266,0.282,0.494,0.442,0.024619096
0.435,0.303,0.459,0.507,0.002279715
0.285,0.311,0.445,0.481,0.042357123
0.338,0.425,0.424,0.426,0.0
0.347,0.403,0.589,0.449,0.012368577
0.34,0.431,0.466,0.455,0.007061769
0.35,0.348,0.496,0.536,0.031072266
0.311,0.23,0.518,0.474,0.029191055
0.323,0.38,0.439,0.48,0.022902683
0.259,0.453,0.395,0.457,0.004012993
0.311,0.4,0.371,0.43,0.005050936
0.357,0.404,0.443,0.49,0.016624913
0.433,0.263,0.441,0.431,0.000199011
0.279,0.336,0.473,0.466,0.039850448
0.395,0.303,0.434,0.493,0.005580508
0.225,0.247,0.423,0.457,0.064428103
0.379,0.247,0.395,0.483,0.004158035
0.308,0.322,0.5,0.562,0.057859284
0.303,0.302,0.481,0.526,0.051151688
0.298,0.273,0.44,0.481,0.03403286
0.403,0.228,0.473,0.462,0.004566659
0.373,0.355,0.395,0.442,0.002297545
0.329,0.405,0.474,0.461,0.017610814
0.396,0.313,0.518,0.523,0.013932237
0.33,0.279,0.443,0.451,0.01237725
0.295,0.283,0.417,0.531,0.051594042
0.27,0.397,0.454,0.469,0.047121829
0.303,0.343,0.543,0.573,0.06657916
0.252,0.297,0.488,0.53,0.100846689
0.314,0.415,0.488,0.449,0.016035107
0.321,0.311,0.453,0.465,0.019907877
0.363,0.345,0.417,0.435,0.003477156
0.318,0.417,0.52,0.532,0.045523474
0.343,0.402,0.411,0.44,0.005430647
0.388,0.346,0.462,0.55,0.01503475
0.326,0.343,0.504,0.511,0.035225001
0.288,0.303,0.498,0.533,0.067052353
0.257,0.305,0.473,0.477,0.061229466
0.211,0.347,0.441,0.439,0.039515068
0.239,0.333,0.433,0.447,0.038808168
0.322,0.332,0.468,0.396,0.0
0.411,0.429,0.517,0.445,0.000977709
0.256,0.431,0.423,0.439,0.001953973
