0.642,0.619,0.79,0.755,9.2519e-05
0.515,0.651,0.84,0.803,0.000284784
0.681,0.468,0.733,0.846,0.000262136
0.587,0.511,0.803,0.843,0.001198405
0.521,0.492,0.937,0.842,0.00369737
0.53,0.595,0.842,0.779,0.000731957
0.559,0.493,0.859,0.935,0.002233456
0.681,0.506,0.701,0.952,8.0472e-05
0.64,0.484,0.795,0.888,0.000664977
0.616,0.464,0.834,0.958,0.001064927
0.511,0.593,0.845,0.805,0.000990238
0.634,0.445,0.794,0.909,0.000911212
0.575,0.544,0.767,0.77,0.000956025
0.514,0.544,0.87,0.87,0.002179969
0.522,0.408,0.796,0.894,0.005947209
0.549,0.62,0.899,0.832,0.000358028
0.462,0.581,0.842,0.815,0.002155394
0.621,0.67,0.759,0.822,4.385e-05
0.524,0.585,0.956,0.721,0.000930968
0.672,0.517,0.751,0.855,0.000264063
0.445,0.437,0.943,0.911,0.013471572
0.524,0.524,1.0,0.86,0.002493665
0.59,0.517,0.844,0.861,0.001094321
0.652,0.518,0.778,0.889,0.000395131
0.433,0.682,0.931,0.721,0.000202866
0.451,0.612,0.918,0.772,0.001306343
0.515,0.669,0.825,0.797,0.000174918
0.627,0.504,0.837,0.804,0.000681361
0.518,0.61,0.938,0.796,0.000658231
0.647,0.51,0.797,0.89,0.00047464
0.533,0.494,0.861,0.882,0.003075279
0.525,0.419,0.865,0.905,0.005141045
0.513,0.586,0.961,0.729,0.001063964
0.509,0.601,0.869,0.773,0.000856761
0.496,0.545,0.908,0.749,0.002657981
0.623,0.502,0.714,0.972,0.000537764
0.479,0.506,0.939,0.925,0.005231636
0.452,0.646,0.904,0.928,0.000672687
0.463,0.59,0.855,0.816,0.001779537
0.434,0.5,0.892,0.952,0.009092359
0.431,0.5,0.907,0.915,0.009424366
0.433,0.556,0.863,0.919,0.004621592
0.581,0.567,0.833,0.751,0.000634138
0.485,0.688,0.883,0.728,9.8301e-05
0.498,0.488,0.827,0.86,0.004998412
0.569,0.609,0.851,0.845,0.000363328
0.63,0.543,0.79,0.859,0.000408624
0.703,0.554,0.731,0.798,6.3125e-05
0.502,0.565,0.93,0.759,0.001805076
0.498,0.664,0.886,0.74,0.000212504
0.482,0.477,0.938,0.963,0.00654328
0.658,0.522,0.756,0.94,0.000329597
0.531,0.684,0.817,0.71,4.7223e-05
0.596,0.517,0.862,0.875,0.000992165
0.446,0.551,0.844,0.834,0.004238025
0.47,0.698,0.966,0.708,2.7948e-05
0.756,0.692,0.776,0.788,1.927e-06
0.543,0.576,0.993,0.928,0.000909766
0.514,0.536,0.84,0.907,0.002433913
0.566,0.558,0.87,0.718,0.00091073
0.681,0.723,0.788,0.781,3.855e-06
0.636,0.463,0.788,0.905,0.000777252
0.42,0.632,0.906,0.762,0.001223462
0.537,0.592,0.881,0.798,0.000722319
0.474,0.663,0.966,0.785,0.000333934
0.58,0.604,0.882,0.85,0.000347427
0.643,0.458,0.825,0.896,0.000757978
0.579,0.563,0.881,0.709,0.000681361
0.451,0.49,0.951,0.95,0.00827463
0.611,0.525,0.75,0.981,0.000638956
0.596,0.571,0.7,0.843,0.000354655
0.588,0.655,0.74,0.725,8.1917e-05
0.505,0.627,0.923,0.797,0.000524754
0.545,0.627,0.941,0.725,0.00029683
0.647,0.617,0.802,0.863,9.8783e-05
0.648,0.385,0.768,0.859,0.00082833
0.63,0.619,0.798,0.707,9.9265e-05
0.652,0.46,0.733,0.824,0.000514635
0.476,0.514,0.826,0.816,0.004906376
0.517,0.638,0.816,0.78,0.000351281
0.597,0.538,0.767,0.822,0.000740149
0.52,0.59,0.906,0.914,0.00093145
0.667,0.48,0.815,0.864,0.000465966
0.557,0.643,0.84,0.742,0.000190338
0.631,0.593,0.851,0.749,0.00020383
0.708,0.67,0.714,0.778,9.64e-07
0.526,0.581,0.928,0.909,0.001031197
0.493,0.639,0.888,0.853,0.000480422
0.56,0.497,0.768,0.779,0.002075885
0.548,0.64,0.8,0.79,0.000235151
0.515,0.593,0.953,0.827,0.000946388
0.675,0.579,0.697,0.821,4.2404e-05
0.625,0.606,0.759,0.824,0.000154679
0.617,0.656,0.745,0.68,2.8912e-05
0.539,0.562,0.797,0.748,0.001161301
0.568,0.64,0.846,0.701,0.000158053
0.517,0.62,0.882,0.806,0.000531018
0.564,0.58,0.908,0.94,0.000651003
0.654,0.532,0.78,0.886,0.000342126
0.656,0.647,0.798,0.743,3.9995e-05
0.658,0.618,0.726,0.82,5.8306e-05
0.526,0.523,0.802,0.861,0.002452224
0.61,0.46,0.811,0.911,0.001176239
0.714,0.59,0.714,0.9,0.0
0.61,0.536,0.803,0.788,0.00062691
0.652,0.523,0.739,0.895,0.000323333
0.544,0.43,0.778,0.908,0.003960951
0.589,0.462,0.883,0.864,0.001697138
0.559,0.538,0.749,0.89,0.001315017
0.478,0.483,0.88,0.873,0.006578456
0.571,0.55,0.752,0.818,0.000934341
0.505,0.59,0.965,0.704,0.001044689
0.603,0.685,0.763,0.709,1.8311e-05
0.68,0.526,0.794,0.9,0.000250089
0.679,0.632,0.843,0.71,4.4814e-05
0.48,0.568,0.673,0.816,0.002058538
0.486,0.447,0.948,0.865,0.007786498
0.638,0.62,0.776,0.678,6.8425e-05
0.639,0.709,0.671,0.719,9.64e-07
0.529,0.579,0.937,0.887,0.001033124
0.509,0.645,0.819,0.796,0.000342126
0.667,0.658,0.741,0.726,2.1202e-05
0.551,0.556,0.805,0.856,0.001109741
0.579,0.477,0.817,0.917,0.001796884
0.526,0.428,0.872,0.888,0.005079848
0.725,0.497,0.943,0.893,0.000184073
