0.282,0.559,0.317,0.62,0.171,0.675,0.27,0.876,0.007,0.545,0.0
0.032,0.272,0.112,0.924,0.219,0.364,0.111,0.119,0.043,0.044,0.0
0.478,0.509,0.431,0.631,0.297,0.422,0.001,0.827,0.261,0.266,0.0
0.855,0.868,0.601,0.713,0.744,0.861,0.083,0.886,0.518,0.708,0.0
0.257,0.741,0.237,0.444,0.087,0.109,0.004,0.85,0.302,0.847,0.0
0.552,0.647,0.35,0.585,0.178,0.457,0.001,0.038,0.224,0.659,0.0
0.37,0.824,0.501,0.565,0.002,0.056,0.653,0.921,0.503,0.915,0.0
0.344,0.528,0.071,0.669,0.775,0.938,0.029,0.596,0.057,0.589,0.012243291
0.385,0.58,0.037,0.107,0.418,0.78,0.039,0.189,0.28,0.336,0.0
0.27,0.759,0.322,0.913,0.944,0.99,0.638,0.949,0.437,0.475,0.0
0.317,0.704,0.028,0.675,0.349,0.9,0.488,0.604,0.362,0.612,5.686e-05
0.499,0.803,0.239,0.734,0.051,0.927,0.091,0.701,0.136,0.864,0.002428613
0.39,0.653,0.161,0.716,0.348,0.818,0.276,0.602,0.57,0.772,0.0
0.02,0.822,0.198,0.734,0.053,0.826,0.385,0.645,0.769,0.825,0.0
0.466,0.644,0.261,0.353,0.496,0.93,0.541,0.669,0.521,0.547,0.0
0.568,0.873,0.195,0.411,0.335,0.348,0.048,0.322,0.033,0.891,0.0
0.372,0.824,0.124,0.435,0.642,0.797,0.587,0.666,0.246,0.832,0.0
0.807,0.893,0.831,0.85,0.04,0.185,0.433,0.657,0.723,0.949,0.0
0.591,0.803,0.146,0.256,0.172,0.198,0.354,0.876,0.205,0.552,0.0
0.604,0.985,0.727,0.855,0.174,0.275,0.499,0.943,0.264,0.8,0.0
0.049,0.986,0.371,0.417,0.605,0.83,0.027,0.45,0.524,0.769,0.0
0.262,0.989,0.033,0.523,0.581,0.946,0.072,0.241,0.179,0.301,6.5534e-05
0.128,0.618,0.28,0.486,0.063,0.331,0.101,0.202,0.417,0.723,0.0
0.195,0.923,0.083,0.745,0.213,0.937,0.635,0.71,0.489,0.933,6.1679e-05
0.128,0.506,0.606,0.707,0.087,0.708,0.081,0.555,0.504,0.744,0.0
0.185,0.574,0.016,0.839,0.057,0.38,0.669,0.989,0.157,0.899,0.0
0.291,0.465,0.04,0.238,0.357,0.927,0.692,0.957,0.762,0.931,0.0
0.635,0.781,0.404,0.785,0.204,0.647,0.017,0.342,0.142,0.227,0.0
0.832,0.843,0.094,0.216,0.251,0.989,0.897,0.962,0.495,0.974,0.0
0.189,0.299,0.267,0.302,0.719,0.824,0.168,0.551,0.305,0.878,0.0
0.614,0.913,0.232,0.332,0.057,0.502,0.417,0.848,0.192,0.545,0.0
0.04,0.632,0.727,0.88,0.606,0.622,0.479,0.981,0.148,0.265,0.0
0.722,0.947,0.037,0.967,0.275,0.789,0.095,0.101,0.324,0.74,0.0
0.491,0.724,0.541,0.875,0.133,0.55,0.164,0.88,0.472,0.776,0.0
0.32,0.732,0.216,0.746,0.397,0.596,0.753,0.841,0.076,0.671,0.0
0.438,0.571,0.272,0.901,0.606,0.663,0.682,0.721,0.276,0.477,0.0
0.232,0.324,0.171,0.282,0.403,0.707,0.022,0.383,0.066,0.957,0.0
0.024,0.504,0.06,0.102,0.705,0.788,0.943,0.951,0.031,0.61,0.0
0.701,0.832,0.016,0.391,0.028,0.374,0.08,0.489,0.843,0.983,0.0
0.628,0.976,0.089,0.411,0.114,0.33,0.578,0.953,0.07,0.907,0.0
0.106,0.52,0.298,0.965,0.236,0.765,0.692,0.827,0.279,0.834,0.0
0.139,0.949,0.295,0.834,0.752,0.891,0.158,0.622,0.562,0.84,0.0
0.352,0.822,0.774,0.934,0.653,0.825,0.738,0.903,0.86,0.968,0.0
0.307,0.308,0.48,0.939,0.443,0.92,0.246,0.81,0.624,0.654,0.0
0.852,0.874,0.604,0.873,0.897,0.96,0.111,0.378,0.672,0.953,0.0
0.213,0.966,0.1,0.332,0.535,0.923,0.308,0.847,0.289,0.413,0.0
0.218,0.861,0.337,0.428,0.362,0.64,0.157,0.682,0.954,0.962,0.0
0.238,0.888,0.113,0.354,0.3,0.497,0.391,0.421,0.255,0.31,0.0
0.612,0.954,0.228,0.773,0.505,0.518,0.367,0.438,0.053,0.613,0.0
0.12,0.354,0.633,0.895,0.322,0.451,0.283,0.902,0.645,0.798,0.0
0.213,0.573,0.257,0.368,0.879,0.998,0.078,0.875,0.492,0.755,0.0
0.302,0.945,0.091,0.96,0.639,0.649,0.446,0.86,0.045,0.635,0.0
0.639,0.714,0.175,0.474,0.44,0.843,0.582,0.895,0.116,0.285,0.0
0.108,0.965,0.366,0.901,0.104,0.518,0.722,0.95,0.02,0.29,0.0
0.583,0.734,0.67,0.824,0.32,0.408,0.183,0.609,0.669,0.844,0.0
