0.114,0.623,0.0,0.5,0.0,0.353,0.0,0.525,0.038,0.409,0.0,0.165,0.846,0.895,0.867,0.959,0.24,0.925,0.379,1.0,0.001824403
0.062,0.67,0.0,0.333,0.0,0.128,0.0,0.646,0.0,0.438,0.012,0.097,0.634,1.0,0.721,1.0,0.532,0.657,0.662,1.0,0.000456101
0.358,0.588,0.37,0.403,0.0,0.617,0.141,0.243,0.288,0.326,0.236,0.658,0.837,1.0,0.506,1.0,0.348,0.715,0.473,1.0,3.4423e-05
0.22,0.725,0.344,0.428,0.0,0.417,0.105,0.278,0.0,0.631,0.349,0.544,0.489,1.0,0.561,1.0,0.485,0.578,0.453,1.0,0.000707386
0.24,0.492,0.0,0.641,0.0,0.243,0.099,0.204,0.012,0.419,0.029,0.081,0.659,1.0,0.722,1.0,0.176,1.0,0.658,1.0,0.000101547
0.0,0.83,0.0,0.424,0.0,0.475,0.104,0.265,0.0,0.458,0.0,0.176,0.533,1.0,0.735,1.0,0.107,1.0,0.726,1.0,0.001249544
0.0,0.827,0.0,0.382,0.0,0.527,0.039,0.265,0.196,0.236,0.0,0.321,0.676,1.0,0.561,1.0,0.276,0.913,0.806,0.93,0.000531831
0.155,0.577,0.0,0.591,0.0,0.268,0.0,0.403,0.0,0.568,0.0,0.484,0.476,1.0,0.765,1.0,0.221,0.968,0.787,0.949,0.00746112
0.0,0.763,0.0,0.353,0.0,0.422,0.073,0.262,0.0,0.617,0.0,0.173,0.765,0.984,0.593,1.0,0.177,0.956,0.438,1.0,0.003702161
0.026,0.711,0.028,0.222,0.0,0.07,0.0,0.553,0.0,0.699,0.0,0.42,0.761,0.972,0.803,1.0,0.283,0.899,0.697,1.0,0.00074353
0.282,0.45,0.0,0.56,0.0,0.326,0.0,0.628,0.0,0.621,0.0,0.326,0.662,1.0,0.52,1.0,0.395,0.794,0.591,1.0,0.007733059
0.294,0.444,0.138,0.146,0.0,0.361,0.0,0.449,0.0,0.45,0.0,0.323,0.619,1.0,0.771,1.0,0.363,0.802,0.709,1.0,0.000129085
0.006,0.726,0.136,0.175,0.0,0.354,0.0,0.534,0.13,0.302,0.014,0.096,0.436,1.0,0.858,0.993,0.503,0.686,0.8,0.936,4.3028e-05
0.252,0.485,0.026,0.224,0.0,0.527,0.0,0.493,0.03,0.415,0.0,0.553,0.442,1.0,0.546,1.0,0.406,0.775,0.638,1.0,0.006681445
0.363,0.391,0.0,0.592,0.0,0.63,0.149,0.204,0.0,0.604,0.0,0.443,0.866,0.929,0.542,1.0,0.109,0.867,0.488,1.0,0.000256449
0.161,0.586,0.011,0.238,0.0,0.388,0.0,0.599,0.0,0.606,0.0,0.311,0.67,1.0,0.786,0.986,0.295,0.792,0.489,1.0,0.006048068
0.0,0.841,0.083,0.167,0.0,0.61,0.003,0.34,0.0,0.792,0.0,0.27,0.595,1.0,0.649,1.0,0.505,0.542,0.433,1.0,0.000912201
0.183,0.476,0.021,0.379,0.0,0.45,0.0,0.345,0.0,0.68,0.0,0.193,0.519,1.0,0.472,1.0,0.35,0.697,0.442,1.0,0.004480114
