0.099,0.638,0.0,0.53,0.0,0.514,0.075,0.294,0.0,0.623,0.006,0.138,0.476,1.0,0.857,0.969,0.028453801
0.135,0.596,0.0,0.323,0.0,0.48,0.0,0.419,0.0,0.697,0.0,0.287,0.784,0.949,0.673,1.0,0.125078312
0.154,0.792,0.0,0.875,0.0,0.376,0.0,0.47,0.227,0.388,0.157,0.736,0.804,1.0,0.781,1.0,0.276909943
0.15,0.795,0.306,0.466,0.0,0.273,0.0,0.644,0.0,0.643,0.174,0.719,0.644,1.0,0.835,1.0,0.070791997
0.274,0.457,0.033,0.279,0.0,0.101,0.025,0.279,0.0,0.483,0.0,0.471,0.854,0.878,0.652,1.0,0.003438827
0.05,0.687,0.0,0.435,0.0,0.54,0.0,0.531,0.0,0.626,0.0,0.514,0.392,1.0,0.826,1.0,0.268801677
0.334,0.398,0.109,0.203,0.015,0.045,0.0,0.583,0.147,0.284,0.0,0.496,0.788,0.944,0.498,1.0,0.000127364
0.0,0.766,0.001,0.311,0.0,0.476,0.146,0.158,0.098,0.334,0.0,0.308,0.786,0.946,0.442,1.0,0.007478331
0.0,0.84,0.097,0.175,0.0,0.496,0.0,0.6,0.0,0.466,0.0,0.298,0.534,1.0,0.496,1.0,0.063554625
0.0,0.868,0.0,0.381,0.0,0.424,0.0,0.508,0.088,0.357,0.0,0.272,0.581,1.0,0.547,1.0,0.216324276
0.258,0.473,0.0,0.319,0.0,0.459,0.0,0.649,0.0,0.545,0.0,0.158,0.666,1.0,0.457,1.0,0.044086869
0.045,0.692,0.004,0.28,0.021,0.07,0.0,0.664,0.002,0.446,0.0,0.213,0.514,1.0,0.909,0.918,0.003908697
0.09,0.641,0.076,0.236,0.0,0.199,0.0,0.587,0.0,0.638,0.0,0.228,0.467,1.0,0.548,1.0,0.039687648
0.164,0.573,0.0,0.318,0.0,0.464,0.0,0.553,0.0,0.61,0.021,0.089,0.502,1.0,0.914,0.928,0.000714271
0.235,0.518,0.0,0.432,0.0,0.312,0.0,0.644,0.0,0.639,0.0,0.243,0.491,1.0,0.704,1.0,0.092357817
0.296,0.451,0.0,0.602,0.0,0.225,0.049,0.338,0.214,0.245,0.0,0.576,0.454,1.0,0.812,0.96,0.014557359
0.223,0.536,0.0,0.349,0.055,0.218,0.0,0.487,0.022,0.569,0.0,0.574,0.503,1.0,0.821,0.919,0.096827604
0.0,0.759,0.0,0.558,0.0,0.352,0.0,0.437,0.0,0.47,0.0,0.497,0.747,1.0,0.562,1.0,0.408428742
0.087,0.672,0.111,0.139,0.0,0.296,0.0,0.612,0.045,0.547,0.0,0.511,0.576,1.0,0.433,1.0,0.026211163
0.25,0.481,0.0,0.582,0.0,0.35,0.0,0.343,0.0,0.558,0.0,0.213,0.716,1.0,0.587,1.0,0.074819453
0.183,0.461,0.073,0.8,0.0,0.249,0.0,0.31,0.0,0.652,0.0,0.254,0.707,1.0,0.588,1.0,0.056516905
0.045,0.701,0.121,0.151,0.0,0.456,0.0,0.594,0.115,0.351,0.073,0.089,0.471,1.0,0.646,1.0,0.001184141
0.119,0.635,0.069,0.258,0.0,0.613,0.0,0.469,0.201,0.275,0.0,0.582,0.683,1.0,0.599,1.0,0.10836265
0.1,0.927,0.101,0.738,0.0,0.512,0.095,0.436,0.0,0.731,0.51,0.967,0.466,1.0,0.545,1.0,0.084352819
0.422,0.462,0.104,0.641,0.221,0.445,0.0,0.406,0.0,0.781,0.423,0.481,0.495,1.0,0.784,0.98,0.000354554
0.105,0.537,0.178,0.217,0.031,0.241,0.0,0.455,0.119,0.348,0.0,0.34,0.802,1.0,0.868,0.888,0.002256408
0.114,0.545,0.0,0.528,0.104,0.108,0.0,0.34,0.0,0.584,0.0,0.454,0.418,1.0,0.428,1.0,0.009388791
0.0,0.843,0.286,0.902,0.0,0.41,0.0,0.509,0.0,0.622,0.0,0.357,0.359,1.0,0.78,1.0,0.241397768
0.022,0.612,0.0,0.873,0.0,0.384,0.0,0.422,0.069,0.379,0.0,0.281,0.728,1.0,0.752,1.0,0.202920077
0.132,0.627,0.0,0.445,0.099,0.174,0.0,0.349,0.198,0.394,0.0,0.235,0.605,1.0,0.509,1.0,0.040897606
0.0,0.703,0.0,0.483,0.0,0.392,0.0,0.261,0.0,0.508,0.0,0.295,0.592,1.0,0.86,0.936,0.094958452
0.299,0.343,0.0,0.452,0.0,0.492,0.0,0.293,0.0,0.586,0.0,0.543,0.614,1.0,0.588,1.0,0.013183893
0.226,0.51,0.0,0.371,0.0,0.408,0.0,0.451,0.0,0.452,0.0,0.289,0.381,1.0,0.767,1.0,0.096967016
0.123,0.519,0.0,0.449,0.0,0.527,0.0,0.171,0.0,0.677,0.0,0.552,0.507,1.0,0.678,1.0,0.122212622
0.292,0.368,0.0,0.582,0.04,0.142,0.0,0.206,0.146,0.311,0.08,0.093,0.616,1.0,0.803,1.0,0.000564532
0.026,0.62,0.0,0.203,0.0,0.466,0.0,0.415,0.0,0.636,0.073,0.122,0.718,0.968,0.82,1.0,0.010968792
0.179,0.478,0.0,0.513,0.0,0.313,0.0,0.318,0.0,0.638,0.0,0.541,0.419,1.0,0.367,1.0,0.114192134
0.248,0.698,0.236,0.536,0.0,0.381,0.002,0.382,0.0,0.758,0.0,0.9,0.497,1.0,0.738,1.0,0.195693032
0.009,0.944,0.317,0.433,0.0,0.078,0.0,0.646,0.144,0.381,0.197,0.834,0.435,1.0,0.465,1.0,0.008180554
0.213,0.545,0.0,0.558,0.0,0.543,0.103,0.24,0.295,0.297,0.0,0.436,0.724,1.0,0.711,1.0,0.000753857
0.038,0.614,0.0,0.303,0.0,0.413,0.057,0.121,0.045,0.402,0.055,0.125,0.842,0.929,0.802,0.947,0.002758979
0.282,0.36,0.0,0.437,0.022,0.251,0.0,0.24,0.0,0.7,0.0,0.37,0.733,1.0,0.451,1.0,0.013805223
0.045,0.675,0.016,0.718,0.0,0.283,0.0,0.448,0.142,0.267,0.0,0.079,0.653,1.0,0.909,0.957,0.005196106
0.016,0.825,0.625,1.0,0.0,0.501,0.0,0.401,0.076,0.372,0.185,0.404,0.587,1.0,0.557,1.0,0.0787729
0.036,0.716,0.54,0.899,0.0,0.138,0.0,0.277,0.0,0.683,0.0,0.47,0.62,1.0,0.531,1.0,0.028207679
