0.322,0.416,0.0,0.636,0.0,0.44,0.0,0.568,0.064139811
0.046,0.685,0.0,0.579,0.0,0.3,0.0,0.51,0.44714567
0.0,0.946,0.311,0.462,0.054,0.218,0.162,0.221,0.011225241
0.19,0.756,0.065,0.708,0.0,0.502,0.018,0.366,0.509541972
0.3,0.432,0.0,0.502,0.005,0.056,0.0,0.562,0.002691855
0.016,0.721,0.0,0.313,0.0,0.217,0.004,0.366,0.218307023
0.311,0.421,0.137,0.174,0.0,0.162,0.074,0.23,0.001067104
0.328,0.403,0.0,0.316,0.0,0.195,0.115,0.189,0.004159983
0.005,0.742,0.0,0.63,0.052,0.07,0.13,0.205,0.003693555
0.345,0.391,0.0,0.417,0.0,0.087,0.0,0.25,0.002063641
0.0,0.839,0.0,0.446,0.0,0.293,0.0,0.598,0.464293336
0.0,0.822,0.0,0.514,0.0,0.133,0.0,0.555,0.1585475
0.266,0.465,0.0,0.473,0.0,0.441,0.0,0.607,0.119217847
0.264,0.473,0.024,0.226,0.0,0.335,0.063,0.157,0.020342093
0.0,0.838,0.0,0.381,0.0,0.448,0.0,0.37,0.452909751
0.062,0.686,0.0,0.607,0.031,0.182,0.141,0.246,0.071836726
0.097,0.661,0.082,0.168,0.0,0.418,0.102,0.242,0.039995732
0.0,0.749,0.0,0.594,0.0,0.319,0.0,0.276,0.426712357
0.373,0.385,0.0,0.595,0.0,0.615,0.0,0.575,0.009380185
0.126,0.606,0.0,0.461,0.0,0.443,0.0,0.486,0.352929027
0.053,0.592,0.416,0.457,0.0,0.355,0.0,0.227,0.011242453
0.166,0.58,0.107,0.165,0.0,0.517,0.0,0.665,0.051269165
0.193,0.561,0.128,0.199,0.0,0.628,0.0,0.45,0.052210626
0.359,0.668,0.199,0.639,0.037,0.296,0.0,0.679,0.21854454
0.144,0.74,0.0,0.75,0.089,0.578,0.0,0.461,0.607481429
0.0,0.666,0.0,0.674,0.0,0.458,0.032,0.054,0.034627512
0.256,0.403,0.0,0.691,0.019,0.194,0.0,0.137,0.016521173
0.361,0.39,0.258,0.931,0.0,0.369,0.0,0.461,0.011242453
0.063,0.57,0.221,0.529,0.0,0.276,0.0,0.298,0.098615863
0.206,0.553,0.0,0.512,0.0,0.311,0.0,0.502,0.225492761
0.0,0.65,0.0,0.486,0.008,0.144,0.026,0.095,0.028412494
0.0,0.648,0.036,0.358,0.0,0.618,0.0,0.375,0.318045066
0.133,0.603,0.0,0.621,0.0,0.142,0.0,0.442,0.123902777
0.0,0.758,0.0,0.576,0.0,0.419,0.0,0.358,0.541952662
0.312,0.348,0.045,0.521,0.0,0.341,0.0,0.566,0.011235568
0.0,0.82,0.0,0.453,0.0,0.339,0.0,0.171,0.274794669
0.02,0.637,0.0,0.539,0.0,0.561,0.0,0.413,0.437958252
0.199,0.746,0.145,0.628,0.0,0.277,0.0,0.634,0.339614328
0.432,0.521,0.159,0.592,0.0,0.308,0.0,0.432,0.058725121
0.022,0.736,0.103,0.147,0.0,0.459,0.0,0.65,0.062217304
0.082,0.57,0.0,0.333,0.0,0.265,0.0,0.558,0.179920552
0.02,0.622,0.0,0.433,0.0,0.436,0.0,0.535,0.368345232
0.0,0.79,0.0,0.779,0.0,0.425,0.0,0.595,0.727411826
0.35,0.49,0.947,0.981,0.0,0.236,0.0,0.296,0.00411007
0.011,0.74,0.713,0.725,0.0,0.485,0.0,0.56,0.006650465
0.174,0.46,0.004,0.746,0.0,0.296,0.0,0.058,0.031374567
0.042,0.999,0.0,0.549,0.01,0.566,0.0,0.372,0.573082828
0.253,0.484,0.0,0.521,0.0,0.459,0.0,0.579,0.151335945
0.284,0.463,0.0,0.323,0.0,0.354,0.0,0.499,0.081767674
0.344,0.547,0.155,0.389,0.0,0.952,0.0,0.321,0.10397892
0.294,0.465,0.0,0.386,0.0,0.417,0.0,0.606,0.099049589
0.176,0.668,0.252,0.425,0.352,0.558,0.032,0.064,0.001824403
0.344,0.41,0.063,1.0,0.0,0.132,0.0,0.303,0.010820775
0.082,0.639,0.0,0.739,0.0,0.55,0.0,0.68,0.535856402
0.0,0.649,0.011,0.739,0.0,0.318,0.0,0.073,0.121821925
0.207,0.834,0.0,0.432,0.0,0.664,0.085,0.261,0.260891341
0.0,0.829,0.021,0.29,0.0,0.226,0.0,0.595,0.240421885
0.329,0.516,0.452,1.0,0.263,0.555,0.0,0.09,0.01484823
0.269,0.408,0.153,0.397,0.0,0.342,0.0,0.351,0.027063124
0.0,0.695,0.0,0.222,0.114,0.159,0.0,0.312,0.044787371
0.24,0.388,0.0,0.622,0.039,0.113,0.093,0.165,0.00201717
0.244,0.43,0.0,0.647,0.089,0.183,0.0,0.515,0.034629233
0.0,0.672,0.0,0.556,0.0,0.398,0.0,0.436,0.479506447
0.365,0.561,0.024,0.837,0.0,0.716,0.0,0.489,0.293310637
0.235,0.407,0.0,0.437,0.0,0.363,0.016,0.256,0.045611795
0.284,0.375,0.0,0.681,0.0,0.582,0.0,0.287,0.041164382
0.253,0.39,0.0,0.48,0.0,0.235,0.0,0.619,0.03171191
0.386,0.458,0.099,0.579,0.432,0.477,0.0,0.497,0.001512878
0.213,0.65,0.826,0.924,0.221,0.507,0.0,0.388,0.029212822
0.309,0.601,0.149,0.485,0.054,0.642,0.0,0.574,0.206457009
0.0,0.763,0.0,0.273,0.0,0.287,0.0,0.447,0.296777003
0.053,0.701,0.09,0.237,0.0,0.489,0.0,0.454,0.192987408
0.205,0.533,0.067,0.216,0.0,0.105,0.0,0.535,0.012220057
0.071,0.587,0.0,0.619,0.0,0.513,0.0,0.124,0.175357824
0.111,0.835,0.291,0.482,0.0,0.587,0.0,0.428,0.165268531
0.35,0.495,0.074,0.604,0.0,0.951,0.0,0.134,0.06888498
0.245,0.388,0.003,0.748,0.089,0.092,0.0,0.376,0.002271898
0.224,0.879,0.0,0.889,0.0,0.562,0.0,0.645,0.837268421
0.161,0.576,0.0,0.354,0.0,0.467,0.0,0.326,0.235444363
0.278,0.397,0.155,0.24,0.0,0.334,0.0,0.493,0.009948159
0.206,0.704,0.0,0.658,0.0,0.712,0.0,0.455,0.597142572
0.284,0.561,0.719,1.0,0.19,0.629,0.0,0.137,0.030946005
0.145,0.738,0.255,0.49,0.112,0.555,0.0,0.52,0.167745245
0.054,0.696,0.449,0.74,0.0,0.45,0.0,0.328,0.113450325
0.185,0.634,0.29,0.422,0.0,0.178,0.0,0.341,0.035830585
0.0,0.661,0.0,0.32,0.0,0.569,0.0,0.449,0.355593344
0.297,0.796,0.0,0.748,0.0,0.572,0.0,0.341,0.601727675
0.193,0.459,0.0,0.333,0.0,0.56,0.0,0.263,0.090006747
0.153,0.6,0.549,0.568,0.0,0.442,0.0,0.307,0.005230529
0.387,0.566,0.213,0.536,0.0,0.24,0.045,0.258,0.046279595
0.016,0.626,0.0,0.373,0.0,0.592,0.0,0.338,0.323612937
0.251,0.77,0.177,0.984,0.0,0.54,0.0,0.431,0.61037982
0.286,0.705,0.0,0.251,0.0,0.419,0.0,0.295,0.254037782
0.0,0.758,0.678,1.0,0.0,0.366,0.0,0.224,0.151089823
0.28,0.565,0.0,0.736,0.09,0.82,0.0,0.174,0.193679304
0.086,0.759,0.862,0.972,0.0,0.824,0.0,0.235,0.082721183
0.459,0.75,0.404,0.507,0.0,0.615,0.0,0.286,0.042887238
0.158,0.876,0.0,0.698,0.0,0.515,0.0,0.326,0.591221868
0.0,0.764,0.0,0.667,0.063,0.24,0.0,0.347,0.346853421
0.208,0.429,0.0,0.545,0.0,0.506,0.0,0.092,0.043248676
0.0,0.826,0.382,1.0,0.004,0.027,0.0,0.46,0.002793402
0.0,0.75,0.0,0.357,0.12,0.153,0.0,0.555,0.085010292
0.181,0.82,0.864,1.0,0.0,0.734,0.0,0.552,0.140571968
0.041,0.948,0.894,1.0,0.114,0.673,0.067,0.148,0.025037349
0.293,0.617,0.0,0.737,0.0,0.7,0.0,0.587,0.455341714
0.453,0.529,0.048,0.802,0.119,0.669,0.0,0.267,0.079318499
0.164,0.463,0.0,0.384,0.0,0.57,0.0,0.476,0.121148961
0.236,0.904,0.027,0.223,0.033,0.21,0.013,0.489,0.145427289
0.103,0.777,0.0,0.815,0.127,0.601,0.0,0.282,0.449856457
0.123,0.806,0.0,0.453,0.0,0.575,0.0,0.152,0.288417451
0.225,0.511,0.0,0.288,0.0,0.155,0.0,0.492,0.048386264
0.0,0.693,0.388,0.518,0.0,0.338,0.0,0.051,0.01492396
0.0,0.648,0.33,0.42,0.0,0.474,0.0,0.117,0.030928793
0.0,0.962,0.035,0.715,0.0,0.393,0.0,0.581,0.625057658
0.351,0.67,0.294,0.867,0.177,0.338,0.0,0.418,0.116803095
0.393,0.592,0.036,0.886,0.0,0.616,0.0,0.362,0.328232463
0.298,0.565,0.635,1.0,0.278,0.45,0.0,0.504,0.028069988
0.274,0.653,0.402,0.46,0.0,0.564,0.0,0.437,0.030415895
0.039,0.811,0.091,0.603,0.067,0.782,0.0,0.169,0.270614032
0.019,0.868,0.837,0.863,0.075,0.258,0.0,0.475,0.012158097
0.142,0.684,0.0,0.611,0.0,0.667,0.0,0.268,0.448959746
0.231,0.81,0.0,0.356,0.036,0.54,0.0,0.394,0.428994582
0.164,0.583,0.0,0.31,0.0,0.461,0.069,0.267,0.13227954
0.08,0.922,0.0,0.585,0.126,0.177,0.0,0.56,0.117639567
0.316,0.404,0.149,0.585,0.0,0.267,0.005,0.425,0.023667325
0.335,0.529,0.0,0.668,0.0,0.259,0.0,0.702,0.158013948
0.305,0.338,0.02,0.43,0.0,0.565,0.006,0.245,0.008208092
0.375,0.607,0.0,0.474,0.2,0.224,0.0,0.471,0.016419626
0.0,0.79,0.234,0.389,0.0,0.539,0.0,0.156,0.09585
0.0,0.787,0.0,0.285,0.026,0.096,0.089,0.246,0.023558894
0.178,0.493,0.078,0.299,0.0,0.455,0.0,0.46,0.090789863
0.268,0.388,0.0,0.261,0.0,0.557,0.025,0.207,0.020204402
0.191,0.474,0.198,0.324,0.0,0.442,0.0,0.416,0.037558605
0.12,0.773,0.606,1.0,0.0,0.372,0.12,0.369,0.12448452
0.35,0.491,0.703,1.0,0.0,0.349,0.0,0.454,0.029737768
0.361,0.789,0.0,0.501,0.0,0.628,0.017,0.379,0.471985088
