0.353,0.0,0.0,0.385,0.389,0.541,0.018455729
0.286,0.0,0.0,0.446,0.393,0.375,0.079328826
0.33,0.307,0.0,0.615,0.466,0.484,0.082282294
0.037,0.128,0.113,0.908,0.644,0.16,0.085743496
0.169,0.105,0.0,0.562,0.206,0.508,0.080308152
0.239,0.023,0.0,0.498,0.261,0.488,0.10316138
0.081,0.0,0.0,0.651,0.502,0.372,0.430440335
0.214,0.0,0.03,0.518,0.402,0.03,0.0
0.108,0.0,0.0,0.639,0.512,0.278,0.349016888
0.131,0.0,0.0,0.606,0.267,0.141,0.080612793
0.125,0.038,0.0,0.607,0.274,0.31,0.188823983
0.0,0.0,0.0,0.762,0.389,0.334,0.463196974
0.29,0.0,0.0,0.442,0.535,0.376,0.08735792
0.12,0.0,0.0,0.616,0.603,0.446,0.429373232
0.0,0.043,0.0,0.848,0.284,0.511,0.352944517
0.0,0.0,0.0,0.86,0.354,0.22,0.305627078
0.16,0.0,0.0,0.598,0.291,0.586,0.262500602
0.169,0.0,0.075,0.49,0.44,0.137,0.037002678
0.265,0.0,0.056,0.493,0.35,0.217,0.07484527
0.0,0.039,0.0,0.743,0.272,0.419,0.317267113
0.0,0.37,0.0,0.728,0.503,0.155,0.036179976
0.0,0.0,0.0,0.846,0.632,0.194,0.342576401
0.0,0.0,0.0,0.826,0.443,0.471,0.565728419
0.213,0.221,0.08,0.815,0.618,0.253,0.201598246
0.311,0.0,0.0,0.572,0.779,0.711,0.360419406
0.0,0.0,0.088,0.794,0.412,0.185,0.214295058
0.192,0.0,0.0,0.467,0.52,0.338,0.120291836
0.133,0.318,0.03,0.617,0.87,0.183,0.10008227
0.0,0.118,0.0,0.637,0.632,0.553,0.368155907
0.0,0.097,0.0,0.879,0.153,0.621,0.092060061
0.0,0.0,0.0,0.748,0.295,0.293,0.344383593
0.081,0.025,0.0,0.562,0.37,0.383,0.22089561
0.143,0.081,0.0,0.593,0.169,0.103,0.011736419
0.202,0.0,0.024,0.441,0.66,0.249,0.075029431
0.312,0.074,0.0,0.349,0.492,0.232,0.008108266
0.307,0.0,0.0,0.339,0.345,0.492,0.00887245
0.209,0.0,0.0,0.448,0.349,0.624,0.0953044
0.035,0.025,0.009,0.91,0.748,0.264,0.527701665
0.092,0.178,0.0,0.86,0.572,0.277,0.296360488
0.0,0.0,0.0,0.825,0.437,0.328,0.493802193
0.106,0.103,0.0,0.547,0.197,0.519,0.065769726
0.07,0.106,0.0,0.572,0.288,0.326,0.120319374
0.344,0.09,0.0,0.376,0.643,0.231,0.011478248
0.134,0.777,0.0,0.706,1.0,0.233,0.111453808
0.293,0.436,0.0,0.459,1.0,0.296,0.036052612
0.119,0.17,0.061,0.515,0.58,0.12,0.0151959
0.129,0.0,0.2,0.912,0.569,0.376,0.241182626
0.211,0.0,0.0,0.527,0.353,0.352,0.161829704
0.164,0.02,0.0,0.582,0.253,0.217,0.119133512
0.372,0.0,0.196,0.519,0.56,0.713,0.088344131
0.233,0.0,0.0,0.525,0.345,0.587,0.175276931
0.043,0.024,0.098,0.802,0.653,0.811,0.570229186
0.0,0.116,0.0,0.762,1.0,0.454,0.766799997
0.219,0.0,0.0,0.501,0.81,0.201,0.10683084
0.301,0.0,0.0,0.332,0.801,0.486,0.011399076
0.123,0.055,0.024,0.919,0.195,0.552,0.21695249
0.134,0.0,0.0,0.597,0.32,0.525,0.28231947
0.245,0.855,0.031,0.599,0.979,0.787,0.071831563
0.0,0.0,0.0,0.815,0.551,0.431,0.626090339
0.0,0.0,0.073,0.793,0.441,0.199,0.277214584
0.0,0.0,0.0,0.69,0.436,0.237,0.331490572
0.0,0.099,0.0,0.691,0.296,0.534,0.251612703
0.254,0.0,0.0,0.39,0.507,0.38,0.050004131
0.248,0.081,0.005,0.679,0.78,0.54,0.524727544
0.146,0.0,0.0,0.496,0.649,0.371,0.175008434
0.071,0.0,0.0,0.588,0.511,0.451,0.348555624
0.0,0.0,0.0,0.78,0.692,0.409,0.677700288
0.366,0.2,0.172,0.479,0.477,0.738,0.028324716
0.006,0.557,0.174,0.858,1.0,0.554,0.207092108
0.071,0.3,0.343,0.839,0.334,0.353,0.000815818
0.036,0.0,0.0,0.701,0.546,0.503,0.574993288
0.172,0.0,0.0,0.582,0.352,0.603,0.277675848
0.049,0.0,0.0,0.688,0.433,0.493,0.488976131
0.264,0.082,0.0,0.394,0.318,0.266,0.022145842
0.0,0.0,0.109,0.952,0.882,0.164,0.145174282
0.03,0.19,0.353,0.814,0.487,0.556,0.0320613
0.057,0.0,0.0,0.576,0.762,0.306,0.318800644
0.197,0.162,0.0,0.906,0.661,0.684,0.458632524
0.0,0.0,0.0,0.756,0.51,0.108,0.123651491
0.0,0.0,0.135,0.688,0.445,0.138,0.029321253
0.449,0.138,0.34,0.46,0.496,0.357,0.000160066
0.42,0.708,0.197,0.424,1.0,0.622,0.000538715
0.097,0.123,0.026,0.787,0.621,0.641,0.49808954
0.254,0.23,0.0,0.497,0.959,0.334,0.107493477
0.0,0.246,0.028,0.86,0.466,0.123,0.055017797
0.293,0.0,0.082,0.355,0.374,0.19,0.007085912
0.506,0.12,0.162,0.587,0.475,0.171,0.006529986
