0.322,0.0,0.0,0.0,0.416,0.636,0.44,0.568,0.064139811
0.046,0.0,0.0,0.0,0.685,0.579,0.3,0.51,0.44714567
0.0,0.311,0.054,0.162,0.946,0.462,0.218,0.221,0.011225241
0.19,0.065,0.0,0.018,0.756,0.708,0.502,0.366,0.509541972
0.3,0.0,0.005,0.0,0.432,0.502,0.056,0.562,0.002691855
0.016,0.0,0.0,0.004,0.721,0.313,0.217,0.366,0.218307023
0.311,0.137,0.0,0.074,0.421,0.174,0.162,0.23,0.001067104
0.328,0.0,0.0,0.115,0.403,0.316,0.195,0.189,0.004159983
0.005,0.0,0.052,0.13,0.742,0.63,0.07,0.205,0.003693555
0.345,0.0,0.0,0.0,0.391,0.417,0.087,0.25,0.002063641
0.0,0.0,0.0,0.0,0.839,0.446,0.293,0.598,0.464293336
0.0,0.0,0.0,0.0,0.822,0.514,0.133,0.555,0.1585475
0.266,0.0,0.0,0.0,0.465,0.473,0.441,0.607,0.119217847
0.264,0.024,0.0,0.063,0.473,0.226,0.335,0.157,0.020342093
0.0,0.0,0.0,0.0,0.838,0.381,0.448,0.37,0.452909751
0.062,0.0,0.031,0.141,0.686,0.607,0.182,0.246,0.071836726
0.097,0.082,0.0,0.102,0.661,0.168,0.418,0.242,0.039995732
0.0,0.0,0.0,0.0,0.749,0.594,0.319,0.276,0.426712357
0.373,0.0,0.0,0.0,0.385,0.595,0.615,0.575,0.009380185
0.126,0.0,0.0,0.0,0.606,0.461,0.443,0.486,0.352929027
0.053,0.416,0.0,0.0,0.592,0.457,0.355,0.227,0.011242453
0.166,0.107,0.0,0.0,0.58,0.165,0.517,0.665,0.051269165
0.193,0.128,0.0,0.0,0.561,0.199,0.628,0.45,0.052210626
0.359,0.199,0.037,0.0,0.668,0.639,0.296,0.679,0.21854454
0.144,0.0,0.089,0.0,0.74,0.75,0.578,0.461,0.607481429
0.0,0.0,0.0,0.032,0.666,0.674,0.458,0.054,0.034627512
0.256,0.0,0.019,0.0,0.403,0.691,0.194,0.137,0.016521173
0.361,0.258,0.0,0.0,0.39,0.931,0.369,0.461,0.011242453
