0.114,0.0,0.0,0.0,0.038,0.0,0.846,0.867,0.24,0.379,0.623,0.5,0.353,0.525,0.409,0.165,0.895,0.959,0.925,1.0,0.001824403
0.062,0.0,0.0,0.0,0.0,0.012,0.634,0.721,0.532,0.662,0.67,0.333,0.128,0.646,0.438,0.097,1.0,1.0,0.657,1.0,0.000456101
0.358,0.37,0.0,0.141,0.288,0.236,0.837,0.506,0.348,0.473,0.588,0.403,0.617,0.243,0.326,0.658,1.0,1.0,0.715,1.0,3.4423e-05
0.22,0.344,0.0,0.105,0.0,0.349,0.489,0.561,0.485,0.453,0.725,0.428,0.417,0.278,0.631,0.544,1.0,1.0,0.578,1.0,0.000707386
0.24,0.0,0.0,0.099,0.012,0.029,0.659,0.722,0.176,0.658,0.492,0.641,0.243,0.204,0.419,0.081,1.0,1.0,1.0,1.0,0.000101547
0.0,0.0,0.0,0.104,0.0,0.0,0.533,0.735,0.107,0.726,0.83,0.424,0.475,0.265,0.458,0.176,1.0,1.0,1.0,1.0,0.001249544
0.0,0.0,0.0,0.039,0.196,0.0,0.676,0.561,0.276,0.806,0.827,0.382,0.527,0.265,0.236,0.321,1.0,1.0,0.913,0.93,0.000531831
0.155,0.0,0.0,0.0,0.0,0.0,0.476,0.765,0.221,0.787,0.577,0.591,0.268,0.403,0.568,0.484,1.0,1.0,0.968,0.949,0.00746112
0.0,0.0,0.0,0.073,0.0,0.0,0.765,0.593,0.177,0.438,0.763,0.353,0.422,0.262,0.617,0.173,0.984,1.0,0.956,1.0,0.003702161
0.026,0.028,0.0,0.0,0.0,0.0,0.761,0.803,0.283,0.697,0.711,0.222,0.07,0.553,0.699,0.42,0.972,1.0,0.899,1.0,0.00074353
0.282,0.0,0.0,0.0,0.0,0.0,0.662,0.52,0.395,0.591,0.45,0.56,0.326,0.628,0.621,0.326,1.0,1.0,0.794,1.0,0.007733059
0.294,0.138,0.0,0.0,0.0,0.0,0.619,0.771,0.363,0.709,0.444,0.146,0.361,0.449,0.45,0.323,1.0,1.0,0.802,1.0,0.000129085
