0.282,0.317,0.171,0.27,0.007,0.559,0.62,0.675,0.876,0.545,0.0
0.032,0.112,0.219,0.111,0.043,0.272,0.924,0.364,0.119,0.044,0.0
0.478,0.431,0.297,0.001,0.261,0.509,0.631,0.422,0.827,0.266,0.0
0.855,0.601,0.744,0.083,0.518,0.868,0.713,0.861,0.886,0.708,0.0
0.257,0.237,0.087,0.004,0.302,0.741,0.444,0.109,0.85,0.847,0.0
0.552,0.35,0.178,0.001,0.224,0.647,0.585,0.457,0.038,0.659,0.0
0.37,0.501,0.002,0.653,0.503,0.824,0.565,0.056,0.921,0.915,0.0
0.344,0.071,0.775,0.029,0.057,0.528,0.669,0.938,0.596,0.589,0.012243291
0.385,0.037,0.418,0.039,0.28,0.58,0.107,0.78,0.189,0.336,0.0
0.27,0.322,0.944,0.638,0.437,0.759,0.913,0.99,0.949,0.475,0.0
0.317,0.028,0.349,0.488,0.362,0.704,0.675,0.9,0.604,0.612,5.686e-05
0.499,0.239,0.051,0.091,0.136,0.803,0.734,0.927,0.701,0.864,0.002428613
0.39,0.161,0.348,0.276,0.57,0.653,0.716,0.818,0.602,0.772,0.0
0.02,0.198,0.053,0.385,0.769,0.822,0.734,0.826,0.645,0.825,0.0
0.466,0.261,0.496,0.541,0.521,0.644,0.353,0.93,0.669,0.547,0.0
0.568,0.195,0.335,0.048,0.033,0.873,0.411,0.348,0.322,0.891,0.0
0.372,0.124,0.642,0.587,0.246,0.824,0.435,0.797,0.666,0.832,0.0
0.807,0.831,0.04,0.433,0.723,0.893,0.85,0.185,0.657,0.949,0.0
0.591,0.146,0.172,0.354,0.205,0.803,0.256,0.198,0.876,0.552,0.0
0.604,0.727,0.174,0.499,0.264,0.985,0.855,0.275,0.943,0.8,0.0
0.049,0.371,0.605,0.027,0.524,0.986,0.417,0.83,0.45,0.769,0.0
0.262,0.033,0.581,0.072,0.179,0.989,0.523,0.946,0.241,0.301,6.5534e-05
0.128,0.28,0.063,0.101,0.417,0.618,0.486,0.331,0.202,0.723,0.0
0.195,0.083,0.213,0.635,0.489,0.923,0.745,0.937,0.71,0.933,6.1679e-05
0.128,0.606,0.087,0.081,0.504,0.506,0.707,0.708,0.555,0.744,0.0
0.185,0.016,0.057,0.669,0.157,0.574,0.839,0.38,0.989,0.899,0.0
0.291,0.04,0.357,0.692,0.762,0.465,0.238,0.927,0.957,0.931,0.0
0.635,0.404,0.204,0.017,0.142,0.781,0.785,0.647,0.342,0.227,0.0
0.832,0.094,0.251,0.897,0.495,0.843,0.216,0.989,0.962,0.974,0.0
0.189,0.267,0.719,0.168,0.305,0.299,0.302,0.824,0.551,0.878,0.0
0.614,0.232,0.057,0.417,0.192,0.913,0.332,0.502,0.848,0.545,0.0
0.04,0.727,0.606,0.479,0.148,0.632,0.88,0.622,0.981,0.265,0.0
0.722,0.037,0.275,0.095,0.324,0.947,0.967,0.789,0.101,0.74,0.0
0.491,0.541,0.133,0.164,0.472,0.724,0.875,0.55,0.88,0.776,0.0
0.32,0.216,0.397,0.753,0.076,0.732,0.746,0.596,0.841,0.671,0.0
0.438,0.272,0.606,0.682,0.276,0.571,0.901,0.663,0.721,0.477,0.0
0.232,0.171,0.403,0.022,0.066,0.324,0.282,0.707,0.383,0.957,0.0
0.024,0.06,0.705,0.943,0.031,0.504,0.102,0.788,0.951,0.61,0.0
0.701,0.016,0.028,0.08,0.843,0.832,0.391,0.374,0.489,0.983,0.0
0.628,0.089,0.114,0.578,0.07,0.976,0.411,0.33,0.953,0.907,0.0
0.106,0.298,0.236,0.692,0.279,0.52,0.965,0.765,0.827,0.834,0.0
0.139,0.295,0.752,0.158,0.562,0.949,0.834,0.891,0.622,0.84,0.0
0.352,0.774,0.653,0.738,0.86,0.822,0.934,0.825,0.903,0.968,0.0
0.307,0.48,0.443,0.246,0.624,0.308,0.939,0.92,0.81,0.654,0.0
0.852,0.604,0.897,0.111,0.672,0.874,0.873,0.96,0.378,0.953,0.0
0.213,0.1,0.535,0.308,0.289,0.966,0.332,0.923,0.847,0.413,0.0
0.218,0.337,0.362,0.157,0.954,0.861,0.428,0.64,0.682,0.962,0.0
0.238,0.113,0.3,0.391,0.255,0.888,0.354,0.497,0.421,0.31,0.0
0.612,0.228,0.505,0.367,0.053,0.954,0.773,0.518,0.438,0.613,0.0
0.12,0.633,0.322,0.283,0.645,0.354,0.895,0.451,0.902,0.798,0.0
0.213,0.257,0.879,0.078,0.492,0.573,0.368,0.998,0.875,0.755,0.0
0.302,0.091,0.639,0.446,0.045,0.945,0.96,0.649,0.86,0.635,0.0
0.639,0.175,0.44,0.582,0.116,0.714,0.474,0.843,0.895,0.285,0.0
0.108,0.366,0.104,0.722,0.02,0.965,0.901,0.518,0.95,0.29,0.0
0.583,0.67,0.32,0.183,0.669,0.734,0.824,0.408,0.609,0.844,0.0
0.162,0.031,0.072,0.855,0.354,0.335,0.281,0.176,0.994,0.826,0.0
0.932,0.463,0.37,0.049,0.115,0.971,0.485,0.501,0.156,0.609,0.0
0.114,0.175,0.907,0.065,0.287,0.998,0.713,0.932,0.423,0.468,0.006282107
0.268,0.368,0.491,0.514,0.045,0.673,0.784,0.633,0.648,0.327,0.0
0.221,0.682,0.651,0.348,0.076,0.463,0.692,0.828,0.501,0.333,0.0
0.103,0.419,0.216,0.72,0.181,0.985,0.673,0.268,0.73,0.606,0.0
0.038,0.315,0.546,0.505,0.011,0.885,0.953,0.696,0.794,0.908,0.0
0.155,0.623,0.514,0.619,0.562,0.886,0.881,0.876,0.942,0.864,0.0
0.286,0.495,0.583,0.36,0.01,0.944,0.501,0.758,0.443,0.406,0.0
0.125,0.845,0.239,0.641,0.218,0.157,0.899,0.443,0.853,0.532,0.0
0.555,0.142,0.652,0.031,0.722,0.78,0.384,0.686,0.385,0.911,0.0
0.346,0.581,0.188,0.426,0.157,0.944,0.872,0.339,0.949,0.302,0.0
0.426,0.196,0.142,0.415,0.557,0.689,0.243,0.317,0.745,0.713,0.0
0.186,0.432,0.471,0.218,0.426,0.559,0.69,0.856,0.806,0.716,0.0
0.817,0.087,0.513,0.831,0.26,0.979,0.213,0.897,0.997,0.296,0.0
0.433,0.468,0.333,0.074,0.032,0.954,0.763,0.809,0.633,0.92,0.0
0.22,0.763,0.122,0.061,0.205,0.842,0.978,0.312,0.369,0.655,0.0
0.241,0.432,0.313,0.082,0.14,0.939,0.742,0.327,0.525,0.518,0.0
0.087,0.165,0.742,0.104,0.12,0.984,0.333,0.977,0.791,0.982,0.0
0.202,0.655,0.64,0.366,0.345,0.738,0.862,0.726,0.612,0.978,0.0
0.025,0.245,0.115,0.517,0.266,0.539,0.997,0.484,0.916,0.89,0.0
0.57,0.657,0.06,0.139,0.339,0.575,0.767,0.936,0.639,0.365,0.0
0.499,0.17,0.322,0.25,0.302,0.582,0.723,0.729,0.755,0.381,0.0
0.452,0.432,0.107,0.165,0.025,0.877,0.56,0.354,0.926,0.063,0.0
0.195,0.659,0.72,0.04,0.544,0.272,0.773,0.818,0.166,0.659,0.0
0.216,0.334,0.169,0.855,0.485,0.926,0.554,0.514,0.988,0.695,0.0
0.615,0.081,0.335,0.707,0.541,0.636,0.123,0.918,0.755,0.582,0.0
0.012,0.444,0.578,0.289,0.128,0.786,0.871,0.718,0.767,0.616,0.0
0.073,0.291,0.784,0.131,0.212,0.786,0.826,0.958,0.263,0.954,0.003804344
0.261,0.123,0.423,0.471,0.169,0.515,0.295,0.471,0.562,0.968,0.0
0.095,0.038,0.12,0.483,0.706,0.615,0.956,0.271,0.533,0.725,0.0
0.028,0.115,0.49,0.335,0.634,0.825,0.294,0.54,0.774,0.981,0.0
0.421,0.098,0.017,0.292,0.301,0.465,0.548,0.673,0.437,0.488,0.0
0.087,0.77,0.615,0.55,0.75,0.167,0.983,0.95,0.651,0.835,0.0
0.14,0.002,0.487,0.348,0.352,0.679,0.858,0.986,0.87,0.941,0.012557469
0.368,0.094,0.386,0.389,0.387,0.889,0.143,0.987,0.625,0.505,0.0
0.493,0.124,0.343,0.292,0.064,0.625,0.667,0.588,0.471,0.241,0.0
0.454,0.372,0.631,0.407,0.069,0.735,0.557,0.752,0.645,0.945,0.0
0.194,0.019,0.306,0.542,0.478,0.301,0.844,0.462,0.928,0.603,0.0
0.138,0.134,0.577,0.194,0.16,0.976,0.963,0.639,0.254,0.949,0.0
0.1,0.267,0.509,0.263,0.71,0.452,0.391,0.923,0.306,0.842,0.0
0.629,0.457,0.386,0.558,0.242,0.805,0.604,0.729,0.665,0.985,0.0
0.124,0.11,0.284,0.094,0.263,0.763,0.488,0.54,0.528,0.437,0.0
0.204,0.164,0.166,0.495,0.098,0.921,0.545,0.28,0.693,0.138,0.0
0.556,0.31,0.072,0.03,0.05,0.94,0.582,0.964,0.47,0.154,0.0
0.072,0.113,0.878,0.064,0.194,0.435,0.178,0.986,0.208,0.238,0.0
0.366,0.765,0.045,0.186,0.33,0.524,0.866,0.833,0.206,0.934,0.0
0.249,0.797,0.232,0.204,0.25,0.934,0.814,0.777,0.293,0.429,0.0
0.083,0.333,0.478,0.354,0.217,0.145,0.386,0.502,0.724,0.807,0.0
0.433,0.527,0.258,0.043,0.753,0.654,0.835,0.864,0.924,0.881,0.0
0.037,0.199,0.333,0.271,0.302,0.926,0.465,0.63,0.561,0.354,0.0
0.102,0.506,0.202,0.028,0.463,0.874,0.788,0.625,0.965,0.579,0.0
0.493,0.529,0.158,0.235,0.408,0.928,0.815,0.424,0.745,0.725,0.0
0.23,0.444,0.088,0.306,0.579,0.869,0.981,0.688,0.36,0.744,0.0
0.444,0.226,0.327,0.414,0.478,0.53,0.267,0.547,0.646,0.509,0.0
0.46,0.446,0.587,0.065,0.11,0.991,0.609,0.702,0.671,0.55,0.0
0.705,0.774,0.594,0.375,0.162,0.916,0.898,0.703,0.749,0.314,0.0
0.463,0.346,0.695,0.019,0.17,0.897,0.876,0.798,0.577,0.427,0.0
0.105,0.75,0.277,0.077,0.137,0.926,0.932,0.616,0.605,0.803,0.0
0.619,0.933,0.094,0.038,0.646,0.644,0.961,0.857,0.541,0.713,0.0
0.648,0.027,0.377,0.666,0.089,0.834,0.295,0.648,0.846,0.769,0.0
0.596,0.106,0.082,0.31,0.613,0.973,0.291,0.7,0.625,0.978,0.0
