0.754,0.366,0.116,0.075,0.774,0.369,0.417,0.461,0.0
0.147,0.694,0.818,0.492,0.422,0.856,0.985,0.536,0.0
0.024,0.296,0.427,0.631,0.715,0.557,0.463,0.76,0.0
0.374,0.072,0.073,0.664,0.661,0.907,0.923,0.89,0.0
0.364,0.759,0.194,0.267,0.466,0.855,0.63,0.499,0.0
0.246,0.401,0.441,0.355,0.728,0.945,0.739,0.569,0.0
0.873,0.014,0.296,0.203,0.979,0.191,0.362,0.934,0.0
0.121,0.606,0.795,0.477,0.648,0.886,0.871,0.937,0.0
0.119,0.075,0.1,0.273,0.954,0.448,0.644,0.663,0.0
0.43,0.385,0.354,0.171,0.902,0.465,0.866,0.333,0.0
0.522,0.447,0.476,0.435,0.949,0.854,0.608,0.628,0.0
0.033,0.376,0.066,0.674,0.584,0.995,0.342,0.919,0.0
0.603,0.204,0.417,0.263,0.791,0.353,0.659,0.763,0.0
0.133,0.308,0.228,0.715,0.266,0.376,0.941,0.721,0.0
0.166,0.378,0.07,0.908,0.189,0.569,0.353,0.978,0.0
0.284,0.566,0.437,0.17,0.514,0.741,0.635,0.538,0.0
0.463,0.139,0.012,0.913,0.551,0.817,0.659,0.915,0.0
0.034,0.808,0.377,0.88,0.31,0.962,0.518,0.981,0.0
0.277,0.085,0.797,0.53,0.739,0.651,0.841,0.723,0.0
0.76,0.355,0.532,0.601,0.996,0.576,0.693,0.807,0.0
0.161,0.648,0.095,0.094,0.638,0.994,0.387,0.941,0.0
0.473,0.838,0.325,0.014,0.959,0.981,0.559,0.226,0.0
0.297,0.266,0.486,0.165,0.788,0.374,0.864,0.508,0.0
0.073,0.245,0.249,0.126,0.368,0.859,0.32,0.697,0.0
0.603,0.384,0.677,0.289,0.878,0.388,0.946,0.674,0.0
0.144,0.193,0.31,0.262,0.47,0.274,0.605,0.299,0.0
0.61,0.768,0.102,0.046,0.721,0.925,0.232,0.534,0.0
0.685,0.406,0.086,0.679,0.918,0.694,0.706,0.878,0.0
0.043,0.243,0.291,0.021,0.8,0.758,0.947,0.887,0.440368166
0.604,0.057,0.526,0.144,0.899,0.806,0.559,0.439,0.0
0.12,0.595,0.712,0.753,0.824,0.989,0.828,0.851,0.0
0.331,0.666,0.257,0.338,0.398,0.862,0.893,0.66,0.0
0.581,0.744,0.594,0.345,0.833,0.99,0.971,0.765,8.192e-06
0.288,0.269,0.86,0.37,0.397,0.409,0.977,0.514,0.0
0.49,0.621,0.578,0.27,0.874,0.757,0.868,0.911,0.0
0.48,0.362,0.246,0.009,0.614,0.62,0.456,0.247,0.0
0.265,0.303,0.105,0.226,0.579,0.96,0.645,0.437,0.0
0.425,0.343,0.025,0.242,0.753,0.824,0.43,0.592,0.0
0.668,0.256,0.025,0.012,0.914,0.812,0.194,0.898,0.0
0.031,0.655,0.328,0.789,0.962,0.907,0.471,0.823,0.0
0.066,0.627,0.589,0.233,0.123,0.885,0.76,0.697,0.0
0.124,0.042,0.103,0.311,0.316,0.959,0.998,0.982,2.409e-06
0.402,0.563,0.09,0.408,0.948,0.86,0.094,0.744,0.0
0.28,0.639,0.79,0.415,0.893,0.948,0.838,0.547,0.0
0.391,0.125,0.365,0.305,0.865,0.58,0.59,0.793,0.0
0.626,0.164,0.456,0.054,0.852,0.853,0.881,0.099,0.0
0.021,0.389,0.426,0.213,0.738,0.464,0.716,0.859,0.0
0.199,0.374,0.579,0.418,0.49,0.971,0.746,0.476,0.0
0.479,0.331,0.199,0.213,0.648,0.664,0.971,0.506,0.005680737
0.705,0.017,0.671,0.452,0.795,0.663,0.784,0.821,0.0
0.139,0.033,0.497,0.092,0.884,0.35,0.97,0.211,0.0
0.676,0.409,0.798,0.635,0.95,0.725,0.831,0.807,0.0
0.243,0.654,0.174,0.107,0.283,0.94,0.263,0.415,0.0
0.042,0.371,0.115,0.569,0.493,0.988,0.439,0.657,0.0
0.583,0.216,0.031,0.224,0.885,0.726,0.27,0.425,0.0
0.653,0.679,0.741,0.383,0.841,0.904,0.898,0.982,0.0
0.042,0.016,0.436,0.01,0.312,0.332,0.439,0.818,0.0
0.491,0.267,0.15,0.847,0.743,0.674,0.48,0.896,0.0
0.514,0.186,0.015,0.363,0.584,0.477,0.953,0.83,0.001463914
0.074,0.82,0.069,0.5,0.507,0.873,0.753,0.593,0.0
0.089,0.23,0.103,0.535,0.734,0.251,0.152,0.696,0.0
0.271,0.151,0.245,0.308,0.455,0.838,0.356,0.867,0.0
0.04,0.327,0.459,0.293,0.925,0.779,0.827,0.999,0.0
0.438,0.004,0.305,0.013,0.571,0.542,0.584,0.479,0.0
0.592,0.837,0.108,0.294,0.868,0.995,0.182,0.562,0.0
0.497,0.212,0.153,0.706,0.654,0.581,0.707,0.773,0.0
0.571,0.071,0.097,0.73,0.87,0.389,0.551,0.989,0.0
0.671,0.125,0.514,0.262,0.853,0.301,0.542,0.84,0.0
0.044,0.653,0.48,0.084,0.093,0.93,0.621,0.13,0.0
0.04,0.923,0.77,0.747,0.601,0.961,0.881,0.927,0.0
0.251,0.428,0.263,0.533,0.845,0.822,0.675,0.671,0.0
0.659,0.361,0.083,0.655,0.988,0.709,0.47,0.739,0.0
0.001,0.051,0.392,0.182,0.891,0.428,0.412,0.597,0.0
0.905,0.243,0.523,0.242,0.941,0.32,0.96,0.784,0.0
0.193,0.051,0.029,0.244,0.691,0.13,0.559,0.929,0.0
0.238,0.202,0.017,0.2,0.856,0.807,0.775,0.482,0.0
0.161,0.108,0.027,0.782,0.955,0.77,0.538,0.872,0.0
0.857,0.94,0.223,0.155,0.917,0.964,0.625,0.375,0.0
0.428,0.243,0.139,0.343,0.782,0.933,0.194,0.938,0.0
0.207,0.372,0.347,0.305,0.588,0.99,0.657,0.402,0.0
0.082,0.173,0.298,0.816,0.727,0.956,0.954,0.914,0.0
0.11,0.581,0.241,0.277,0.366,0.624,0.409,0.326,0.0
0.62,0.209,0.074,0.066,0.73,0.518,0.104,0.572,0.0
