0.114,0.0,0.0,0.0,0.0,0.006,0.624,0.583,0.223,0.391,0.685,0.138,0.047024846
0.306,0.108,0.0,0.062,0.147,0.0,0.425,0.203,0.404,0.241,0.284,0.194,0.00517201
0.224,0.067,0.0,0.0,0.117,0.41,0.721,0.706,0.504,0.619,0.497,0.483,0.043472424
0.158,0.275,0.0,0.135,0.121,0.152,0.788,0.498,0.566,0.248,0.493,0.742,0.040092115
0.0,0.0,0.0,0.0,0.201,0.0,0.809,0.631,0.123,0.538,0.23,0.494,0.046398353
0.357,0.0,0.0,0.103,0.139,0.0,0.381,0.406,0.188,0.267,0.308,0.197,0.00227534
0.169,0.0,0.024,0.0,0.0,0.0,0.562,0.501,0.036,0.483,0.623,0.217,0.001285688
0.307,0.0,0.0,0.0,0.0,0.0,0.424,0.33,0.397,0.416,0.56,0.363,0.049276091
0.176,0.0,0.0,0.0,0.0,0.0,0.57,0.608,0.395,0.377,0.487,0.216,0.133587602
0.132,0.075,0.0,0.0,0.195,0.0,0.604,0.174,0.424,0.285,0.249,0.467,0.031766986
0.329,0.068,0.0,0.0,0.025,0.0,0.402,0.243,0.349,0.44,0.406,0.263,0.015958362
0.049,0.0,0.005,0.0,0.181,0.0,0.689,0.365,0.085,0.474,0.266,0.268,0.0141047
0.174,0.0,0.0,0.08,0.013,0.0,0.557,0.572,0.393,0.224,0.418,0.159,0.036692874
0.325,0.068,0.0,0.0,0.0,0.0,0.412,0.182,0.475,0.417,0.581,0.303,0.014927403
0.27,0.0,0.0,0.034,0.0,0.067,0.483,0.531,0.331,0.319,0.695,0.112,0.010832823
0.371,0.114,0.0,0.0,0.0,0.0,0.377,0.136,0.327,0.432,0.723,0.567,0.000223748
0.0,0.0,0.0,0.0,0.0,0.0,0.843,0.619,0.492,0.627,0.787,0.552,0.55373383
0.071,0.0,0.054,0.0,0.049,0.0,0.588,0.675,0.158,0.223,0.414,0.532,0.075442504
0.097,0.0,0.092,0.0,0.101,0.0,0.661,0.527,0.18,0.441,0.49,0.245,0.05569076
0.321,0.001,0.022,0.13,0.0,0.0,0.411,0.31,0.038,0.174,0.522,0.118,3.4423e-05
0.139,0.165,0.0,0.0,0.104,0.0,0.505,0.707,0.319,0.41,0.354,0.263,0.064795564
0.0,0.0,0.049,0.0,0.017,0.031,0.844,0.625,0.072,0.556,0.448,0.131,0.0023046
0.308,0.0,0.0,0.0,0.0,0.0,0.445,0.572,0.434,0.641,0.574,0.248,0.070439165
0.206,-0.0,0.0,0.0,0.0,0.263,0.822,0.839,0.372,0.755,0.747,1.0,0.408397761
0.046,0.256,0.035,0.0,0.0,0.351,0.837,0.488,0.631,0.314,0.786,0.553,0.038117973
0.247,0.118,0.0,0.0,0.019,0.0,0.396,0.277,0.451,0.102,0.448,0.273,0.00840258
0.0,0.0,0.0,0.0,0.0,0.0,0.695,0.604,0.279,0.402,0.63,0.526,0.335783082
0.067,0.444,0.038,0.068,0.109,0.0,0.684,0.744,0.174,0.146,0.456,0.546,0.00822014
0.002,0.088,0.0,0.0,0.079,0.0,0.631,0.662,0.54,0.496,0.369,0.565,0.306133092
0.037,0.0,0.0,0.0,0.0,0.0,0.721,0.282,0.322,0.45,0.679,0.509,0.249222047
0.149,0.089,0.0,0.0,0.174,0.0,0.496,0.123,0.429,0.42,0.298,0.561,0.010899947
0.266,0.0,0.0,0.0,0.0,0.0,0.376,0.472,0.334,0.109,0.532,0.605,0.016886054
0.09,0.0,0.0,0.0,0.0,0.004,0.647,0.601,0.405,0.561,0.699,0.106,0.071860822
0.0,0.0,0.0,0.0,0.029,0.0,0.799,0.686,0.367,0.417,0.439,0.229,0.231812768
0.0,0.252,0.0,0.0,0.201,0.0,0.698,0.314,0.505,0.337,0.256,0.216,0.0122235
0.275,0.0,0.0,0.053,0.0,0.0,0.37,0.163,0.494,0.084,0.71,0.591,0.001528368
0.0,0.0,0.0,0.0,0.213,0.067,0.828,0.237,0.482,0.432,0.245,0.125,0.012412825
0.264,0.0,0.0,0.0,0.271,0.094,0.681,0.86,0.421,0.575,0.343,0.799,0.137899045
