0.335,0.068,0.209,0.488,0.878,0.541,0.754,0.54,0.003832967
0.02,0.926,0.037,0.377,0.987,0.97,0.591,0.719,0.005888002
0.071,0.041,0.028,0.611,0.636,0.673,0.158,0.994,0.001075709
0.39,0.469,0.668,0.143,0.859,0.746,0.96,0.401,1.8932e-05
0.212,0.327,0.066,0.245,0.382,0.811,0.277,0.867,0.002146255
0.01,0.249,0.007,0.034,0.361,0.699,0.366,0.46,0.016256119
0.338,0.352,0.492,0.22,0.362,0.82,0.997,0.355,5.3355e-05
0.16,0.4,0.1,0.11,0.702,0.763,0.127,0.256,0.005614342
0.618,0.176,0.52,0.192,0.864,0.95,0.867,0.837,0.000765905
0.878,0.051,0.165,0.358,0.928,0.346,0.913,0.71,9.8105e-05
0.294,0.159,0.226,0.095,0.705,0.454,0.767,0.547,0.07256993
0.604,0.238,0.54,0.019,0.958,0.268,0.721,0.898,0.000108431
0.728,0.439,0.05,0.172,0.926,0.974,0.612,0.189,0.000874337
0.144,0.184,0.232,0.406,0.241,0.474,0.763,0.852,0.0
0.331,0.194,0.426,0.302,0.581,0.609,0.737,0.397,0.000452658
0.211,0.041,0.141,0.299,0.851,0.982,0.788,0.349,0.040987105
0.311,0.119,0.113,0.359,0.389,0.401,0.449,0.922,0.000678127
0.104,0.45,0.199,0.061,0.726,0.541,0.43,0.483,0.019047799
0.834,0.87,0.755,0.355,0.973,0.887,0.83,0.434,0.0
0.481,0.185,0.244,0.285,0.687,0.903,0.78,0.906,0.025720639
0.636,0.733,0.093,0.6,0.907,0.882,0.148,0.622,6.1961e-05
0.615,0.213,0.684,0.5,0.93,0.473,0.861,0.759,0.0
0.25,0.563,0.44,0.271,0.463,0.78,0.726,0.347,0.000196209
0.068,0.46,0.173,0.247,0.539,0.826,0.801,0.365,0.006378526
0.165,0.262,0.504,0.196,0.524,0.843,0.516,0.572,0.000259891
0.208,0.275,0.616,0.141,0.456,0.353,0.701,0.537,1.0327e-05
0.369,0.022,0.091,0.859,0.958,0.18,0.103,0.969,0.0
0.672,0.945,0.6,0.288,0.881,0.984,0.969,0.846,0.0
0.574,0.719,0.274,0.538,0.582,0.998,0.732,0.73,5.163e-06
0.57,0.11,0.334,0.858,0.814,0.405,0.775,0.896,0.0
0.105,0.514,0.635,0.487,0.382,0.574,0.764,0.518,0.0
0.612,0.307,0.066,0.318,0.979,0.878,0.558,0.617,0.039587823
0.088,0.223,0.015,0.852,0.098,0.586,0.598,0.901,0.0
0.217,0.173,0.469,0.248,0.881,0.87,0.774,0.481,0.003464644
0.419,0.856,0.263,0.402,0.863,0.874,0.323,0.523,0.000118758
0.458,0.529,0.544,0.047,0.522,0.868,0.978,0.346,0.000493966
0.793,0.094,0.693,0.374,0.896,0.607,0.988,0.38,0.0
0.151,0.158,0.004,0.172,0.406,0.525,0.35,0.225,0.005029156
0.604,0.002,0.36,0.381,0.945,0.27,0.445,0.955,0.001060219
0.403,0.335,0.129,0.182,0.796,0.766,0.698,0.656,0.093288951
0.574,0.071,0.097,0.062,0.591,0.581,0.322,0.156,0.005378546
0.176,0.538,0.553,0.564,0.966,0.567,0.614,0.891,0.0
0.452,0.23,0.044,0.008,0.856,0.238,0.599,0.752,0.008115151
0.014,0.024,0.271,0.107,0.218,0.907,0.768,0.469,0.008731317
0.045,0.097,0.894,0.027,0.382,0.34,0.967,0.177,0.0
0.817,0.191,0.114,0.145,0.845,0.225,0.998,0.91,8.6057e-05
0.124,0.054,0.677,0.188,0.218,0.845,0.744,0.379,1.0327e-05
0.514,0.636,0.65,0.418,0.599,0.657,0.829,0.56,0.0
0.21,0.066,0.174,0.43,0.932,0.461,0.971,0.573,0.013204547
0.061,0.304,0.32,0.121,0.715,0.371,0.832,0.29,0.004387173
0.312,0.296,0.269,0.757,0.604,0.413,0.841,0.767,5.163e-06
0.036,0.846,0.379,0.384,0.712,0.912,0.643,0.501,0.000234074
0.706,0.144,0.813,0.256,0.726,0.256,0.859,0.6,0.0
0.441,0.313,0.345,0.09,0.818,0.43,0.65,0.289,0.004906955
0.533,0.316,0.107,0.913,0.901,0.341,0.278,0.927,0.0
0.458,0.112,0.293,0.162,0.957,0.747,0.652,0.826,0.046687504
0.144,0.408,0.138,0.604,0.974,0.746,0.975,0.885,0.004531748
0.109,0.434,0.349,0.186,0.233,0.727,0.874,0.589,0.000316689
0.053,0.767,0.249,0.655,0.262,0.849,0.441,0.953,0.0
0.085,0.867,0.273,0.054,0.916,0.963,0.776,0.471,0.024663862
0.213,0.624,0.912,0.407,0.996,0.732,0.993,0.486,0.0
0.004,0.06,0.39,0.317,0.339,0.629,0.595,0.478,0.000220305
0.034,0.547,0.092,0.388,0.704,0.642,0.225,0.477,0.001394119
0.103,0.134,0.197,0.094,0.152,0.612,0.517,0.502,0.000927692
0.754,0.058,0.686,0.391,0.89,0.528,0.695,0.615,0.0
