0.353,0.385,0.0,0.389,0.0,0.541,0.018455729
0.286,0.446,0.0,0.393,0.0,0.375,0.079328826
0.33,0.615,0.307,0.466,0.0,0.484,0.082282294
0.037,0.908,0.128,0.644,0.113,0.16,0.085743496
0.169,0.562,0.105,0.206,0.0,0.508,0.080308152
0.239,0.498,0.023,0.261,0.0,0.488,0.10316138
0.081,0.651,0.0,0.502,0.0,0.372,0.430440335
0.214,0.518,0.0,0.402,0.03,0.03,0.0
0.108,0.639,0.0,0.512,0.0,0.278,0.349016888
0.131,0.606,0.0,0.267,0.0,0.141,0.080612793
0.125,0.607,0.038,0.274,0.0,0.31,0.188823983
0.0,0.762,0.0,0.389,0.0,0.334,0.463196974
0.29,0.442,0.0,0.535,0.0,0.376,0.08735792
0.12,0.616,0.0,0.603,0.0,0.446,0.429373232
0.0,0.848,0.043,0.284,0.0,0.511,0.352944517
0.0,0.86,0.0,0.354,0.0,0.22,0.305627078
0.16,0.598,0.0,0.291,0.0,0.586,0.262500602
0.169,0.49,0.0,0.44,0.075,0.137,0.037002678
0.265,0.493,0.0,0.35,0.056,0.217,0.07484527
0.0,0.743,0.039,0.272,0.0,0.419,0.317267113
0.0,0.728,0.37,0.503,0.0,0.155,0.036179976
0.0,0.846,0.0,0.632,0.0,0.194,0.342576401
0.0,0.826,0.0,0.443,0.0,0.471,0.565728419
0.213,0.815,0.221,0.618,0.08,0.253,0.201598246
0.311,0.572,0.0,0.779,0.0,0.711,0.360419406
0.0,0.794,0.0,0.412,0.088,0.185,0.214295058
0.192,0.467,0.0,0.52,0.0,0.338,0.120291836
0.133,0.617,0.318,0.87,0.03,0.183,0.10008227
0.0,0.637,0.118,0.632,0.0,0.553,0.368155907
0.0,0.879,0.097,0.153,0.0,0.621,0.092060061
0.0,0.748,0.0,0.295,0.0,0.293,0.344383593
0.081,0.562,0.025,0.37,0.0,0.383,0.22089561
0.143,0.593,0.081,0.169,0.0,0.103,0.011736419
0.202,0.441,0.0,0.66,0.024,0.249,0.075029431
0.312,0.349,0.074,0.492,0.0,0.232,0.008108266
0.307,0.339,0.0,0.345,0.0,0.492,0.00887245
0.209,0.448,0.0,0.349,0.0,0.624,0.0953044
0.035,0.91,0.025,0.748,0.009,0.264,0.527701665
0.092,0.86,0.178,0.572,0.0,0.277,0.296360488
0.0,0.825,0.0,0.437,0.0,0.328,0.493802193
0.106,0.547,0.103,0.197,0.0,0.519,0.065769726
0.07,0.572,0.106,0.288,0.0,0.326,0.120319374
0.344,0.376,0.09,0.643,0.0,0.231,0.011478248
0.134,0.706,0.777,1.0,0.0,0.233,0.111453808
0.293,0.459,0.436,1.0,0.0,0.296,0.036052612
0.119,0.515,0.17,0.58,0.061,0.12,0.0151959
0.129,0.912,0.0,0.569,0.2,0.376,0.241182626
0.211,0.527,0.0,0.353,0.0,0.352,0.161829704
0.164,0.582,0.02,0.253,0.0,0.217,0.119133512
0.372,0.519,0.0,0.56,0.196,0.713,0.088344131
0.233,0.525,0.0,0.345,0.0,0.587,0.175276931
0.043,0.802,0.024,0.653,0.098,0.811,0.570229186
0.0,0.762,0.116,1.0,0.0,0.454,0.766799997
0.219,0.501,0.0,0.81,0.0,0.201,0.10683084
0.301,0.332,0.0,0.801,0.0,0.486,0.011399076
0.123,0.919,0.055,0.195,0.024,0.552,0.21695249
0.134,0.597,0.0,0.32,0.0,0.525,0.28231947
0.245,0.599,0.855,0.979,0.031,0.787,0.071831563
0.0,0.815,0.0,0.551,0.0,0.431,0.626090339
0.0,0.793,0.0,0.441,0.073,0.199,0.277214584
0.0,0.69,0.0,0.436,0.0,0.237,0.331490572
0.0,0.691,0.099,0.296,0.0,0.534,0.251612703
0.254,0.39,0.0,0.507,0.0,0.38,0.050004131
0.248,0.679,0.081,0.78,0.005,0.54,0.524727544
0.146,0.496,0.0,0.649,0.0,0.371,0.175008434
0.071,0.588,0.0,0.511,0.0,0.451,0.348555624
0.0,0.78,0.0,0.692,0.0,0.409,0.677700288
0.366,0.479,0.2,0.477,0.172,0.738,0.028324716
0.006,0.858,0.557,1.0,0.174,0.554,0.207092108
0.071,0.839,0.3,0.334,0.343,0.353,0.000815818
0.036,0.701,0.0,0.546,0.0,0.503,0.574993288
0.172,0.582,0.0,0.352,0.0,0.603,0.277675848
0.049,0.688,0.0,0.433,0.0,0.493,0.488976131
0.264,0.394,0.082,0.318,0.0,0.266,0.022145842
0.0,0.952,0.0,0.882,0.109,0.164,0.145174282
0.03,0.814,0.19,0.487,0.353,0.556,0.0320613
0.057,0.576,0.0,0.762,0.0,0.306,0.318800644
0.197,0.906,0.162,0.661,0.0,0.684,0.458632524
0.0,0.756,0.0,0.51,0.0,0.108,0.123651491
0.0,0.688,0.0,0.445,0.135,0.138,0.029321253
0.449,0.46,0.138,0.496,0.34,0.357,0.000160066
0.42,0.424,0.708,1.0,0.197,0.622,0.000538715
0.097,0.787,0.123,0.621,0.026,0.641,0.49808954
0.254,0.497,0.23,0.959,0.0,0.334,0.107493477
0.0,0.86,0.246,0.466,0.028,0.123,0.055017797
0.293,0.355,0.0,0.374,0.082,0.19,0.007085912
0.506,0.587,0.12,0.475,0.162,0.171,0.006529986
0.0,0.786,0.0,0.306,0.088,0.155,0.121451881
0.0,0.824,0.356,0.761,0.0,0.154,0.092414615
0.432,0.52,0.243,0.506,0.0,0.247,0.028909902
0.215,0.427,0.085,0.188,0.207,0.218,0.001339043
0.02,1.0,0.137,1.0,0.091,0.424,0.62421086
0.425,0.566,0.0,0.4,0.0,0.302,0.154817801
0.022,0.69,0.521,1.0,0.0,0.487,0.296145346
0.316,0.528,0.324,0.354,0.0,0.919,0.011140906
0.388,0.457,0.438,1.0,0.276,0.542,0.011022148
0.479,0.729,0.251,0.661,0.0,0.644,0.228385989
0.119,0.916,0.095,0.538,0.0,0.621,0.496328819
0.017,0.618,0.12,0.23,0.0,0.584,0.114963202
0.229,0.408,0.0,0.286,0.0,0.341,0.041837346
0.032,0.72,0.482,0.956,0.0,0.347,0.255810551
0.166,0.482,0.0,0.47,0.0,0.561,0.157385734
0.242,0.76,0.6,1.0,0.0,0.717,0.288429499
0.0,0.992,0.972,0.984,0.225,0.563,0.006881097
0.444,0.465,0.243,0.39,0.046,0.65,0.005765802
0.208,0.773,0.318,0.532,0.003,0.785,0.174072136
0.003,0.624,0.113,0.265,0.072,0.079,0.006509332
0.288,0.851,0.002,0.248,0.0,0.528,0.345037624
0.268,0.613,0.0,0.782,0.061,0.667,0.439990912
0.407,0.522,0.0,0.475,0.081,0.403,0.115131873
0.109,0.628,0.058,0.192,0.0,0.095,0.022873882
0.176,0.455,0.235,0.671,0.0,0.356,0.055262198
0.223,0.41,0.211,0.539,0.002,0.179,0.014173545
