0.294,0.0,0.0,0.0,0.025,0.443,0.548,0.316,0.611,0.422,0.079208347
0.076,0.0,0.004,0.0,0.0,0.655,0.363,0.056,0.556,0.503,0.014899864
0.282,0.181,0.0,0.034,0.018,0.663,0.591,0.45,0.35,0.596,0.216651291
0.004,0.09,0.0,0.0,0.101,0.941,0.682,0.632,0.625,0.514,0.574993288
0.315,0.155,0.0,0.0,0.0,0.416,0.157,0.198,0.419,0.68,0.000244401
0.337,0.107,0.0,0.182,0.0,0.4,0.176,0.492,0.188,0.516,0.000173835
0.134,0.0,0.0,0.0,0.0,0.597,0.34,0.217,0.524,0.668,0.176674492
0.366,0.066,0.0,0.0,0.0,0.366,0.246,0.325,0.587,0.431,0.0
0.176,0.0,0.0,0.0,0.0,0.57,0.384,0.234,0.592,0.475,0.174751984
0.157,0.0,0.0,0.054,0.066,0.58,0.421,0.161,0.166,0.379,0.03542784
0.0,0.0,0.0,0.104,0.11,0.829,0.443,0.152,0.199,0.321,0.056816382
0.276,0.0,0.0,0.098,0.0,0.461,0.446,0.14,0.271,0.541,0.015440301
0.0,0.15,0.0,0.04,0.0,0.734,0.161,0.337,0.263,0.612,0.0084938
0.213,0.0,0.0,0.0,0.0,0.524,0.569,0.385,0.404,0.571,0.204894219
0.331,0.0,0.108,0.0,0.019,0.422,0.376,0.196,0.53,0.457,0.015622741
0.312,0.0,0.0,0.0,0.067,0.435,0.607,0.582,0.401,0.392,0.087280469
0.241,0.0,0.086,0.0,0.052,0.517,0.368,0.186,0.607,0.54,0.065038244
0.267,0.167,0.0,0.0,0.0,0.391,0.234,0.338,0.348,0.533,0.007068701
0.342,0.115,0.0,0.0,0.066,0.416,0.136,0.463,0.491,0.525,0.002698739
0.242,0.133,0.0,0.059,0.21,0.49,0.179,0.266,0.245,0.222,0.000483639
0.317,0.0,0.0,0.0,0.0,0.327,0.928,0.418,0.116,0.519,0.002640221
0.364,0.0,0.023,0.055,0.159,0.382,0.455,0.099,0.281,0.307,0.000836472
0.058,0.0,0.0,0.0,0.0,0.695,0.484,0.468,0.398,0.717,0.486960682
0.16,0.224,0.134,0.186,0.031,0.868,0.615,0.2,0.345,0.484,0.027446937
0.0,0.0,0.009,0.0,0.049,0.93,0.796,0.657,0.264,0.577,0.578943292
0.171,0.0,0.084,0.0,0.182,0.472,0.664,0.188,0.452,0.285,0.047802799
