0.099,0.0,0.0,0.075,0.0,0.006,0.476,0.857,0.638,0.53,0.514,0.294,0.623,0.138,1.0,0.969,0.028453801
0.135,0.0,0.0,0.0,0.0,0.0,0.784,0.673,0.596,0.323,0.48,0.419,0.697,0.287,0.949,1.0,0.125078312
0.154,0.0,0.0,0.0,0.227,0.157,0.804,0.781,0.792,0.875,0.376,0.47,0.388,0.736,1.0,1.0,0.276909943
0.15,0.306,0.0,0.0,0.0,0.174,0.644,0.835,0.795,0.466,0.273,0.644,0.643,0.719,1.0,1.0,0.070791997
0.274,0.033,0.0,0.025,0.0,0.0,0.854,0.652,0.457,0.279,0.101,0.279,0.483,0.471,0.878,1.0,0.003438827
0.05,0.0,0.0,0.0,0.0,0.0,0.392,0.826,0.687,0.435,0.54,0.531,0.626,0.514,1.0,1.0,0.268801677
0.334,0.109,0.015,0.0,0.147,0.0,0.788,0.498,0.398,0.203,0.045,0.583,0.284,0.496,0.944,1.0,0.000127364
0.0,0.001,0.0,0.146,0.098,0.0,0.786,0.442,0.766,0.311,0.476,0.158,0.334,0.308,0.946,1.0,0.007478331
0.0,0.097,0.0,0.0,0.0,0.0,0.534,0.496,0.84,0.175,0.496,0.6,0.466,0.298,1.0,1.0,0.063554625
0.0,0.0,0.0,0.0,0.088,0.0,0.581,0.547,0.868,0.381,0.424,0.508,0.357,0.272,1.0,1.0,0.216324276
0.258,0.0,0.0,0.0,0.0,0.0,0.666,0.457,0.473,0.319,0.459,0.649,0.545,0.158,1.0,1.0,0.044086869
0.045,0.004,0.021,0.0,0.002,0.0,0.514,0.909,0.692,0.28,0.07,0.664,0.446,0.213,1.0,0.918,0.003908697
0.09,0.076,0.0,0.0,0.0,0.0,0.467,0.548,0.641,0.236,0.199,0.587,0.638,0.228,1.0,1.0,0.039687648
0.164,0.0,0.0,0.0,0.0,0.021,0.502,0.914,0.573,0.318,0.464,0.553,0.61,0.089,1.0,0.928,0.000714271
0.235,0.0,0.0,0.0,0.0,0.0,0.491,0.704,0.518,0.432,0.312,0.644,0.639,0.243,1.0,1.0,0.092357817
0.296,0.0,0.0,0.049,0.214,0.0,0.454,0.812,0.451,0.602,0.225,0.338,0.245,0.576,1.0,0.96,0.014557359
