0.542,0.634,0.456,0.858,0.533,0.838,0.337,0.793,0.000120479
0.299,0.933,0.589,0.641,0.104,0.248,0.0,0.893,0.012564284
0.268,1.0,0.0,0.827,0.435,0.543,0.194,0.484,0.008027373
0.117,0.758,0.108,0.824,0.0,0.664,0.369,1.0,0.072912436
0.379,0.788,0.079,0.177,0.222,0.688,0.359,0.957,0.007653887
0.027,0.977,0.244,1.0,0.342,0.846,0.19,0.852,0.036710085
0.552,0.748,0.322,1.0,0.395,0.815,0.299,0.487,0.002886343
0.134,0.269,0.049,0.725,0.0,0.599,0.69,1.0,0.0
0.567,0.585,0.13,1.0,0.349,0.405,0.243,0.79,0.000569696
0.356,0.912,0.0,0.901,0.405,1.0,0.361,0.537,0.00357996
0.091,0.925,0.117,1.0,0.29,0.299,0.776,0.808,0.0
0.04,0.748,0.149,0.639,0.314,0.904,0.0,0.883,0.083672971
0.235,0.663,0.166,0.95,0.502,0.982,0.305,0.687,0.001292572
0.171,0.612,0.154,0.75,0.354,0.63,0.284,0.774,0.005511074
0.201,0.731,0.193,0.235,0.527,0.713,0.165,0.631,0.000104989
0.169,0.869,0.395,0.973,0.362,0.542,0.727,0.785,7.573e-05
0.0,0.966,0.163,0.715,0.039,0.78,0.214,0.782,0.174853531
0.012,0.894,0.478,1.0,0.116,0.86,0.574,1.0,0.010337136
0.383,1.0,0.322,0.748,0.36,0.66,0.411,0.508,0.001237496
0.231,0.35,0.468,0.812,0.375,0.756,0.049,0.979,0.002328695
0.297,0.761,0.0,0.83,0.453,0.471,0.141,0.985,0.004447412
0.174,0.67,0.613,0.75,0.29,1.0,0.334,0.601,0.002156582
0.367,0.763,0.268,0.762,0.475,0.707,0.336,0.943,0.001034402
0.255,1.0,0.147,0.666,0.156,0.388,0.056,0.532,0.213233117
0.255,1.0,0.135,0.517,0.373,0.439,0.351,0.574,0.001581723
0.296,1.0,0.474,0.698,0.061,1.0,0.0,0.738,0.118794448
0.21,0.599,0.223,0.728,0.695,0.753,0.239,0.759,6.885e-06
0.14,0.814,0.171,0.703,0.09,0.632,0.182,0.834,0.185374829
0.208,0.904,0.0,0.851,0.0,0.668,0.083,1.0,0.605870447
0.0,0.709,0.233,1.0,0.0,0.735,0.474,0.844,0.024999484
0.057,1.0,0.361,0.685,0.159,0.971,0.323,0.726,0.026584649
0.099,0.952,0.302,0.432,0.607,0.863,0.054,0.661,0.000148018
0.534,0.69,0.173,0.919,0.145,0.487,0.258,1.0,0.063055496
0.455,0.832,0.278,0.406,0.411,0.808,0.326,0.518,0.000519783
0.132,0.665,0.14,1.0,0.307,1.0,0.0,0.655,0.121899376
0.052,1.0,0.03,0.828,0.249,0.617,0.0,0.822,0.242497573
0.192,0.878,0.243,0.471,0.065,0.773,0.075,0.545,0.152497711
0.578,0.779,0.573,0.723,0.186,0.738,0.453,1.0,0.002858805
0.056,0.73,0.0,0.708,0.015,0.957,0.0,0.689,0.69244353
0.672,0.838,0.47,1.0,0.288,0.46,0.047,0.474,0.010510971
0.285,0.658,0.301,0.847,0.446,0.598,0.478,1.0,0.000514619
0.511,0.523,0.199,0.466,0.13,0.302,0.306,1.0,0.000598955
0.323,0.965,0.211,0.326,0.0,0.755,0.227,1.0,0.043510289
0.107,0.82,0.0,0.612,0.294,1.0,0.087,0.198,0.048260621
0.0,0.808,0.173,0.656,0.458,0.816,0.0,0.566,0.013784569
0.0,0.683,0.293,0.676,0.209,0.881,0.24,0.74,0.027823866
