-0.113,0.092,-0.029,0.51471
-0.437,0.272,-0.117,0.43803
0.119,-0.27,-0.048,0.56058
0.793,0.07,0.402,0.75154
0.513,0.187,0.217,0.9423
0.802,-0.103,0.281,0.8566
0.396,0.357,0.2,0.94027
-0.987,0.871,-0.225,0.50814
0.781,-0.15,0.271,0.8193
-0.466,0.117,-0.157,0.21888
0.548,-0.121,0.182,0.81797
0.969,-0.318,0.312,0.72748
0.083,0.371,0.088,0.82443
0.237,0.288,0.123,0.94927
0.078,0.121,0.049,0.90265
-0.633,-0.489,-0.298,0.0499
-0.714,-0.173,-0.292,0.07002
-0.565,-0.944,-0.375,0.11474
0.523,0.635,0.278,0.94349
-0.334,-0.069,-0.133,0.07069
0.62,-0.735,-0.121,0.70271
-0.473,0.814,-0.066,0.64877
-0.454,0.995,-0.008,0.63897
-0.706,0.358,-0.213,0.41168
0.936,-0.005,0.412,0.80634
0.064,-0.204,-0.02,0.40232
0.613,0.801,0.362,0.91309
0.011,0.859,0.515,0.32017
0.344,0.082,0.14,0.93051
-0.498,-0.279,-0.224,0.05345
-0.85,0.926,-0.176,0.55926
-0.145,0.25,0.003,0.53189
-0.541,0.129,-0.183,0.20854
-0.49,-0.274,-0.211,0.04431
-0.221,0.593,0.095,0.49151
-0.975,-0.156,-0.315,0.03885
-0.033,-0.467,-0.064,0.14972
0.53,0.406,0.407,0.60455
-0.998,0.555,-0.267,0.39514
0.463,-0.747,0.082,0.34015
0.525,0.623,0.265,0.95406
-0.671,0.36,-0.144,0.30395
-0.445,0.366,-0.026,0.32
0.451,0.47,0.643,0.16764
-0.853,-0.06,-0.364,0.14068
0.935,-0.396,0.148,0.86884
-0.144,-0.556,-0.144,0.17944
-0.453,-0.468,-0.233,0.05676
0.379,-0.648,0.053,0.35295
-0.725,0.859,-0.089,0.50625
0.802,-0.977,0.182,0.38162
-0.922,0.687,-0.156,0.38773
0.875,0.843,0.8,0.50006
-0.579,0.346,-0.082,0.25729
-0.224,-0.619,-0.303,0.42811
-0.8,0.271,-0.383,0.63762
-0.057,-0.984,-0.174,0.22405
-0.747,-0.087,-0.395,0.27066
-0.666,-0.473,-0.356,0.09523
0.432,0.3,0.158,0.98052
0.482,0.685,0.281,0.92485
0.967,0.679,0.46,0.94285
0.035,-0.044,0.001,0.54968
0.616,0.083,0.321,0.75311
-0.756,0.321,-0.176,0.22318
0.901,-0.36,0.225,0.7758
0.377,-0.234,0.069,0.67101
0.321,0.082,0.163,0.82731
-0.528,0.604,0.301,0.06279
-0.176,0.161,-0.029,0.45285
-0.676,-0.868,-0.357,0.05208
0.729,0.732,0.395,0.92563
0.151,0.027,0.059,0.92787
-0.253,0.341,-0.015,0.49981
0.911,-0.2,0.353,0.71704
-0.471,0.398,-0.064,0.39965
-0.704,0.273,-0.121,0.11931
-0.132,0.389,0.087,0.44751
0.635,0.239,0.264,0.94777
0.085,0.879,0.202,0.72642
-0.215,0.18,-0.041,0.44857
-0.405,0.264,0.071,0.04732
-0.595,0.317,-0.145,0.34286
0.705,0.306,0.446,0.6956
0.573,0.404,0.378,0.75563
0.508,-0.783,0.117,0.30672
0.14,0.228,0.144,0.57381
0.793,0.077,0.27,0.9407
0.729,0.602,0.611,0.53127
0.696,-0.672,0.079,0.5753
-0.742,-0.217,-0.267,0.0356
-0.664,-0.432,-0.59,0.60929
-0.305,-0.121,-0.153,0.11538
-0.784,-0.208,-0.479,0.3527
0.679,-0.286,0.19,0.70401
-0.046,-0.409,-0.394,0.8898
0.988,-0.537,0.352,0.47115
-0.517,0.895,0.016,0.52674
-0.963,-0.069,-0.317,0.0592
-0.985,0.945,-0.18,0.48813
