-0.246,0.878,-0.792,-0.235,-0.206,-0.794,-0.149,0.31708
-0.54,0.176,0.715,0.05,-0.906,0.9,-0.287,0.9097
-0.404,-0.774,-0.502,-0.542,0.254,0.531,-0.347,0.31674
-0.093,-0.093,0.753,-0.882,-0.606,0.603,-0.063,0.52069
0.861,0.699,-0.228,0.454,0.796,0.659,0.693,0.95686
-0.971,-0.308,-0.729,0.798,-0.578,0.652,-0.37,0.13475
0.002,0.537,-0.789,-0.315,0.509,-0.527,0.093,0.28014
-0.25,-0.451,-0.42,-0.102,-0.514,0.954,-0.248,0.43759
0.573,-0.147,0.831,0.351,0.897,0.078,0.518,0.95341
0.794,-0.178,0.058,-0.508,-0.08,0.982,0.252,0.8874
-0.971,0.958,0.583,0.087,0.75,-0.766,-0.055,0.50374
-0.542,0.547,0.942,0.054,-0.067,-0.701,-0.135,0.53144
0.953,-0.117,-0.377,-0.206,-0.023,-0.693,0.245,0.24593
-0.611,0.34,-0.127,0.358,0.199,0.152,-0.095,0.61526
0.763,-0.904,0.699,-0.867,0.19,0.855,0.213,0.66149
0.023,0.895,-0.134,-0.303,-0.814,-0.248,-0.162,0.65281
0.256,-0.425,-0.672,-0.25,-0.609,0.828,-0.193,0.5792
-0.48,-0.332,0.324,-0.626,-0.485,-0.924,-0.418,0.04033
0.233,-0.96,0.572,0.944,0.064,0.721,0.295,0.50375
0.678,0.5,0.563,-0.449,0.055,-0.222,0.274,0.95335
0.309,0.612,-0.867,0.15,-0.562,0.325,0.223,0.4718
0.797,0.686,-0.709,0.96,-0.038,0.155,0.512,0.82522
-0.457,-0.111,0.816,-0.425,-0.388,0.42,-0.197,0.56802
0.645,-0.954,0.731,-0.905,0.66,0.629,0.447,0.39324
-0.355,0.062,-0.924,-0.707,-0.578,0.01,-0.694,0.61809
-0.813,-0.96,-0.97,0.119,0.436,-0.253,-0.503,0.04482
0.719,-0.991,-0.153,-0.658,0.42,0.477,0.119,0.509
0.627,0.088,0.596,0.536,-0.766,-0.663,0.12,0.63925
-0.275,-0.795,-0.995,0.857,0.428,-0.534,-0.445,0.34989
-0.843,-0.129,0.705,-0.05,0.539,-0.721,-0.156,0.1294
0.385,0.767,-0.223,0.169,-0.4,0.076,0.112,0.94031
-0.185,0.729,0.041,-0.056,0.704,0.69,0.327,0.86221
0.897,-0.94,0.05,0.149,-0.521,-0.735,0.074,0.17423
0.529,0.326,0.871,0.003,-0.3,0.101,0.294,0.97489
0.63,-0.737,0.494,-0.599,-0.267,-0.279,-0.094,0.48449
-0.623,-0.452,-0.44,0.695,-0.816,-0.905,-0.456,0.00816
0.688,0.757,-0.673,0.457,0.498,-0.734,0.317,0.75829
-0.346,-0.046,0.749,-0.898,-0.724,0.778,-0.126,0.45537
-0.715,0.972,0.004,-0.814,0.973,-0.247,0.028,0.48672
0.729,-0.717,0.738,-0.125,0.039,0.487,0.323,0.63316
0.728,-0.915,-0.679,0.744,-0.361,-0.524,-0.044,0.28862
0.701,-0.865,0.169,-0.86,-0.015,0.542,0.096,0.48576
0.222,0.358,0.242,0.921,0.174,-0.693,0.46,0.27792
0.249,0.385,0.311,-0.709,-0.473,-0.25,0.311,0.05022
-0.95,-0.125,-0.592,-0.975,-0.001,-0.531,-0.585,0.0339
-0.051,-0.164,0.693,0.677,0.573,-0.551,0.047,0.69322
0.833,-0.803,-0.156,0.811,0.723,-0.104,0.533,0.36152
0.423,0.709,0.008,-0.19,-0.158,-0.135,0.177,0.84604
-0.33,-0.876,-0.301,-0.584,-0.736,-0.918,-0.604,0.02373
-0.315,0.108,-0.878,0.499,-0.773,-0.365,-0.861,0.97973
-0.416,-0.866,-0.698,-0.751,0.187,0.369,-0.4,0.16891
-0.48,-0.547,0.17,0.184,0.926,-0.945,-0.486,0.53274
0.027,0.316,-0.679,-0.243,0.077,-0.528,0.082,0.04041
-0.164,0.749,-0.925,0.591,0.776,-0.613,0.411,0.21646
-0.913,0.434,-0.841,0.831,-0.286,-0.326,-0.306,0.16249
-0.511,-0.163,0.227,0.083,-0.235,0.437,0.054,0.00336
-0.892,0.064,-0.043,-0.635,0.145,-0.022,-0.384,0.14877
0.829,-0.26,0.017,-0.573,-0.568,-0.494,-0.251,0.83071
0.996,-0.164,0.914,0.228,0.07,0.17,0.445,0.96721
-0.098,-0.392,0.615,0.326,0.044,0.902,0.16,0.68576
0.572,0.059,-0.421,0.081,-0.245,0.57,0.185,0.84882
-0.632,0.283,0.47,-0.111,-0.999,0.818,-0.258,0.66866
-0.318,-0.569,-0.633,-0.651,0.282,-0.685,-0.4,0.04144
0.61,0.559,-0.38,0.066,-0.007,0.198,0.514,0.56576
-0.659,-0.787,-0.919,0.488,0.576,0.667,-0.237,0.30963
-0.961,-0.654,0.696,-0.883,-0.458,-0.14,-0.545,0.06807
-0.189,-0.641,-0.886,0.886,-0.609,-0.905,-0.449,0.0828
0.484,-0.168,0.766,-0.201,-0.265,-0.628,0.136,0.29393
0.703,0.476,-0.962,-0.704,0.538,-0.201,0.398,0.37237
-0.958,-0.38,-0.292,-0.967,-0.883,-0.47,-1.302,0.47108
-0.368,-0.801,-0.994,-0.562,-0.284,0.811,-0.346,0.17725
-0.763,-0.276,0.76,-0.545,0.136,-0.952,-0.367,0.12091
-0.499,-0.849,-0.959,0.649,-0.613,0.499,-0.329,0.09962
-0.59,-0.081,0.609,-0.108,-0.712,-0.749,-0.38,0.09224
-0.073,0.468,-0.221,0.672,0.886,-0.836,0.144,0.60311
-0.989,0.135,0.355,-0.697,0.819,-0.156,-0.102,0.11369
-0.023,-0.909,-0.504,0.734,-0.251,-0.932,-0.563,0.35399
0.247,0.808,0.438,0.906,-0.433,0.199,0.84,0.33279
-0.353,-0.203,0.16,-0.975,0.906,-0.073,-0.06,0.18486
-0.707,-0.429,-0.058,0.476,0.266,0.439,-0.186,0.34005
-0.403,-0.965,0.373,0.333,0.748,0.97,0.388,0.1668
0.817,0.514,-0.758,0.962,0.433,0.931,1.044,0.56672
0.923,0.332,0.61,-0.661,-0.755,-0.171,0.35,0.56956
0.168,0.942,0.971,0.022,0.196,0.245,0.81,0.47566
-0.368,-0.92,-0.772,-0.869,0.975,-0.076,-0.366,0.18278
0.321,-0.733,0.699,0.532,0.74,0.229,0.403,0.5239
-0.712,0.744,-0.232,-0.762,-0.958,-0.591,-0.938,0.7234
-0.343,-0.31,0.56,0.362,-0.698,-0.122,-0.225,0.13313
0.921,0.941,0.187,0.097,0.864,0.92,1.241,0.72293
-0.455,-0.466,0.338,0.096,-0.561,-0.643,-0.85,0.69041
-0.001,-0.757,0.122,0.813,0.395,0.156,0.131,0.37178
0.752,-0.153,-0.701,0.501,0.443,0.966,0.985,0.23378
0.123,0.289,0.31,-0.805,-0.629,0.858,0.553,0.09524
-0.885,-0.989,-0.745,-0.232,0.965,-0.012,-1.073,0.70881
-0.542,-0.73,-0.44,0.441,0.162,-0.003,-0.615,0.59069
-0.209,0.429,0.91,-0.118,0.124,0.478,0.916,0.00703
0.935,-0.736,-0.185,-0.529,0.04,0.982,1.116,0.01956
-0.853,-0.125,-0.222,0.964,0.497,0.463,-0.0,0.28916
-0.764,0.81,-0.024,-0.143,-0.814,-0.804,-0.415,0.29117
-0.102,0.27,-0.081,-0.951,-0.265,0.501,-0.038,0.50415
0.132,-0.978,0.23,1.0,-0.499,0.194,-0.659,0.87877
0.051,0.812,-0.264,0.451,-0.838,-0.998,-0.236,0.57822
-0.756,-0.452,-0.351,-0.008,-0.972,0.109,-1.203,0.90628
0.173,-0.875,-0.269,-0.608,0.498,0.957,-0.28,0.78097
-0.885,0.054,0.297,0.087,-0.434,-0.847,-0.81,0.54712
0.066,0.994,0.977,-0.195,0.765,0.577,1.408,0.20747
0.165,-0.622,0.214,0.167,-0.73,0.092,-0.176,0.3958
0.429,0.638,0.245,-0.777,-0.504,0.825,0.713,0.29666
-0.281,-0.033,-0.16,-0.282,-0.412,-0.045,-0.359,0.40887
0.477,-0.441,-0.764,0.071,-0.791,-0.775,-0.612,0.60869
-0.642,0.914,-0.819,-0.929,-0.434,-0.502,-0.373,0.26329
0.578,0.054,-0.423,-0.877,0.687,0.837,0.374,0.74894
0.585,-0.05,0.113,-0.84,-0.65,0.977,0.15,0.68711
-0.57,-0.072,-0.578,0.294,0.034,-0.074,-0.292,0.08631
0.38,-0.201,0.055,-0.791,-0.231,-0.418,-0.384,0.85045
-0.015,0.004,0.458,0.243,0.91,0.793,0.88,0.14751
-0.206,0.338,-0.378,-0.618,0.331,0.454,0.343,0.06089
0.789,0.114,0.502,0.611,0.166,0.798,1.066,0.42022
-0.671,-0.491,-0.154,0.109,-0.513,-0.156,-0.716,0.38734
-0.152,-0.232,-0.62,0.34,0.689,-0.42,-0.319,0.78803
0.316,-0.444,0.127,-0.061,-0.533,-0.996,-0.312,0.29318
0.74,0.25,0.021,0.364,0.016,0.128,0.583,0.63339
-0.391,0.422,-0.293,0.796,0.917,0.005,0.241,0.60164
0.952,-0.845,-0.852,-0.839,-0.391,-0.175,-0.129,0.28858
0.763,0.873,-0.708,0.284,0.528,0.951,0.708,0.86351
-0.55,0.789,0.123,0.492,-0.685,0.417,0.037,0.51947
-0.625,-0.816,0.56,0.895,0.864,0.124,0.008,0.35667
-0.32,-0.735,0.415,0.535,-0.684,-0.159,-0.325,0.20415
-0.45,-0.554,0.689,-0.442,0.744,0.336,0.01,0.32213
0.035,-0.367,0.208,0.224,0.933,0.545,0.274,0.73181
-0.494,0.954,0.568,-0.125,-0.543,-0.612,-0.11,0.45065
0.728,0.219,-0.462,0.885,-0.303,0.082,0.242,0.90145
-0.603,0.974,0.9,0.202,-0.726,0.56,0.075,0.68506
-0.126,0.001,-0.796,0.806,0.92,-0.35,0.187,0.22468
-0.665,-0.305,-0.229,0.576,0.864,-0.885,-0.651,0.71971
-0.344,0.856,0.54,0.521,0.63,0.255,0.504,0.61697
-0.727,-0.322,-0.494,-0.639,-0.442,0.954,-0.363,0.21735
0.339,0.942,-0.791,0.477,-0.7,-0.616,-0.162,0.78899
-0.49,-0.391,-0.233,0.266,-0.219,-0.432,-0.424,0.1163
0.831,0.654,0.495,0.53,0.074,-0.503,0.626,0.69674
0.648,-0.476,0.031,-0.63,-0.365,-0.033,0.004,0.37932
0.076,-0.599,-0.315,0.841,0.758,0.669,0.847,0.04063
-0.418,-0.207,0.11,0.797,0.433,-0.652,-0.106,0.28838
0.156,-0.439,-0.205,0.199,0.329,0.964,0.056,0.82451
-0.665,0.137,0.255,-0.325,-0.705,0.074,-0.309,0.09771
0.018,-0.922,0.075,0.646,-0.234,0.202,-0.076,0.34856
0.716,-0.551,-0.324,0.646,0.064,0.079,0.233,0.57108
-0.84,-0.696,0.77,-0.631,0.411,0.016,-0.884,0.8137
-0.919,-0.845,-0.696,0.118,0.383,0.724,-0.434,0.28943
-0.097,-0.748,-0.649,-0.531,-0.62,-0.315,-0.901,0.54729
-0.647,0.586,-0.207,0.436,0.525,-0.747,-0.04,0.32591
-0.144,0.941,0.285,-0.165,-0.362,0.239,0.87,0.03116
0.906,0.058,0.222,-0.61,0.546,0.783,1.194,0.09916
0.17,-0.462,0.887,-0.15,0.058,-0.243,-0.355,0.97114
-0.612,0.987,0.375,-1.0,-0.477,-0.05,-0.197,0.48312
-0.248,0.306,0.817,0.827,-0.2,0.841,0.168,0.96436
-0.042,0.369,-0.837,0.036,-0.295,-0.613,-0.09,0.10805
-0.304,-0.215,-0.643,0.83,0.422,-0.21,-0.45,0.95497
-0.735,0.106,0.131,-0.901,0.631,-0.185,-0.192,0.1536
-0.923,0.351,-0.82,-0.733,0.26,-0.845,-1.352,0.93333
-0.246,-0.362,0.199,-0.746,-0.305,0.71,0.308,0.00291
-0.282,0.788,0.942,0.468,-0.818,0.03,0.1,0.64462
-0.376,0.458,-0.91,-0.548,0.235,-0.166,-0.072,0.13475
-0.727,0.278,0.729,0.455,0.466,0.246,0.148,0.52546
0.916,0.875,-0.761,-0.306,0.087,0.04,0.44,0.78565
-0.644,0.81,0.623,0.367,0.354,-0.737,0.548,0.09363
0.133,-0.095,-0.914,0.625,0.187,0.992,0.008,0.87917
-0.269,-0.978,-0.122,-0.416,-0.192,0.558,-0.945,0.83691
-0.665,-0.441,0.308,0.903,0.373,0.336,-0.085,0.46998
-0.594,0.727,0.194,-0.361,0.924,0.24,0.147,0.66508
0.291,-0.564,0.791,-0.347,0.639,-0.106,0.027,0.73654
-0.289,-0.458,-0.306,-0.82,0.658,0.139,-0.188,0.22192
-0.391,0.046,0.876,-0.137,0.671,-0.737,0.04,0.28976
-0.932,-0.82,0.163,-0.904,-0.061,0.908,-0.523,0.31887
0.59,0.213,0.169,0.142,0.673,0.078,0.861,0.11845
0.854,-0.842,0.036,0.98,0.368,-0.795,0.322,0.32157
0.227,-0.751,0.867,-0.46,0.329,-0.519,-0.177,0.53529
-0.44,-0.67,-0.193,0.786,0.312,-0.907,-1.161,0.93712
0.059,-0.98,-0.401,-0.829,0.538,0.454,-0.162,0.36562
0.629,-0.216,-0.097,-0.77,-0.849,0.384,0.066,0.34405
-0.676,-0.779,0.494,0.38,0.761,-0.27,-0.098,0.1489
-0.535,-0.648,0.497,0.911,-0.774,-0.491,-0.409,0.17738
-0.958,0.746,0.424,0.901,0.874,-0.984,-0.628,0.93374
-0.565,-0.417,0.34,-0.923,-0.49,-0.189,-0.768,0.48777
-0.639,-0.791,0.155,0.025,0.729,0.856,0.025,0.28146
0.812,0.631,0.793,-0.629,0.996,-0.852,0.851,0.3991
-0.814,0.768,-0.675,0.241,-0.947,0.368,-0.538,0.71575
-0.214,-0.472,0.553,0.602,-0.179,-0.782,-0.322,0.41513
-0.026,-0.005,-0.305,0.321,-0.643,-0.42,-0.238,0.14861
0.506,-0.387,-0.924,-0.689,-0.284,-0.203,-0.184,0.20427
0.504,-0.974,-0.497,-0.483,0.978,0.866,-0.396,0.93062
-0.697,-0.838,0.301,0.833,-0.653,-0.884,-0.52,0.09612
-0.593,0.698,-0.99,-0.982,0.124,-0.57,-0.467,0.35373
0.158,-0.174,-0.097,0.741,-0.417,0.109,0.075,0.38705
-0.635,-0.71,-0.371,-0.959,0.501,0.759,-0.307,0.26005
-0.148,0.921,-0.453,0.209,-0.619,-0.38,0.27,0.20303
-0.69,-0.644,0.569,-0.832,-0.077,-0.203,-0.923,0.68266
-0.594,0.656,-0.168,-0.69,0.428,0.87,0.242,0.42357
0.851,-0.39,0.204,0.734,0.953,0.333,0.91,0.41876
-0.208,-0.329,0.6,-0.682,0.574,-0.998,-1.06,0.97194
-0.012,-0.371,0.352,0.536,-0.311,0.627,0.369,0.11953
0.914,-0.176,-0.641,0.296,-0.747,0.641,0.134,0.80008
0.171,-0.346,0.68,0.392,0.354,0.787,0.916,0.05456
0.986,0.768,0.134,0.989,-0.494,-0.427,0.552,0.76817
-0.321,-0.302,0.615,0.295,0.952,0.926,0.974,0.01968
0.128,-0.778,-0.513,0.251,-0.734,-0.741,-0.806,0.56104
-0.571,-0.633,-0.785,-0.634,0.052,-0.484,-0.387,0.00322
-0.699,0.957,-0.6,-0.716,0.452,-0.431,-0.247,0.4518
-0.914,-0.334,-0.566,-0.328,0.945,-0.2,-0.693,0.61556
-0.726,-0.441,-0.377,-0.281,-0.579,-0.622,-0.557,0.01165
0.995,0.441,0.37,0.78,-0.285,-0.444,0.566,0.742
0.541,0.373,0.654,0.824,-0.043,-0.733,-0.023,0.98791
0.379,0.858,-0.512,-0.126,0.791,0.902,0.384,0.96655
-0.196,-0.44,0.888,-0.531,-0.504,-0.304,-0.587,0.72773
-0.043,0.235,-0.421,0.67,-0.723,0.377,0.16,0.20598
0.791,0.285,-0.03,0.073,0.56,-0.218,0.5,0.84199
-0.775,0.317,0.457,0.748,-0.078,-0.311,-0.078,0.30282
-0.386,-0.119,-0.123,0.606,-0.201,0.472,-0.009,0.27385
0.027,0.274,-0.189,-0.917,0.108,0.132,0.083,0.2882
-0.958,0.407,-0.358,-0.936,-0.049,-0.149,-0.212,0.03901
0.559,-0.696,-0.046,-0.235,0.204,-0.574,-0.188,0.5558
0.192,0.355,0.904,-0.986,0.801,-0.59,-0.073,0.92314
-0.441,0.194,0.061,0.395,0.394,0.572,0.15,0.67726
0.526,-0.097,-0.669,-0.82,0.65,0.114,0.193,0.46222
0.377,0.51,-0.913,0.365,-0.689,-0.751,-0.084,0.39254
0.518,-0.961,-0.686,-0.472,-0.189,-0.569,-0.221,0.12328
-0.35,-0.015,-0.717,-0.612,0.878,0.302,-0.077,0.37841
-0.779,-0.907,-0.676,-0.212,0.503,0.807,-0.896,0.77811
-0.99,-0.876,0.747,-0.886,-0.88,0.748,-0.229,0.01358
-0.44,-0.161,0.688,0.442,-0.683,-0.828,-0.364,0.23484
0.459,0.426,-0.025,0.863,0.603,-0.278,0.602,0.58116
0.652,-0.013,0.866,0.721,-0.363,0.88,0.463,0.94856
0.607,-0.738,-0.699,0.736,0.39,-0.204,-0.166,0.75749
-0.001,0.913,0.363,-0.992,-0.558,-0.864,-0.208,0.53709
0.757,-0.774,0.292,-0.881,0.816,-0.041,0.195,0.54771
-0.991,0.982,-0.895,-0.49,0.337,-0.217,-0.399,0.47397
-0.795,0.724,-0.124,0.425,-0.991,-0.652,-1.109,0.97591
-0.366,-0.332,-0.512,-0.218,-0.581,0.845,0.112,0.01902
0.715,-0.422,0.58,0.228,0.39,0.159,0.769,0.10473
0.37,-0.543,-0.353,-0.061,0.968,0.311,0.521,0.09281
-0.345,0.784,-0.93,0.03,-0.926,-0.867,-1.085,0.94173
0.215,-0.929,0.685,0.077,0.704,-0.47,0.154,0.26933
-0.801,0.588,0.815,0.603,-0.255,0.385,0.618,0.03956
0.211,0.647,-0.481,-0.166,-0.924,0.931,0.397,0.37721
0.807,-0.846,-0.044,-0.417,-0.614,-0.935,-0.883,0.84635
-0.158,-0.301,-0.525,0.014,0.76,0.616,0.335,0.10276
-0.498,-0.568,-0.037,0.459,-0.464,-0.109,-0.554,0.45323
-0.874,-0.635,0.783,-0.315,0.825,-0.197,-0.491,0.53525
0.889,0.358,0.158,0.399,-0.144,0.529,1.084,0.21809
-0.487,-0.045,0.695,-0.683,-0.07,-0.927,-1.104,0.94407
0.218,-0.584,-0.387,-0.007,0.964,-0.921,-0.709,0.93305
0.13,0.678,0.648,-0.961,0.668,-0.238,0.154,0.84774
-0.981,0.211,0.698,-0.181,0.104,-0.912,-0.281,0.14833
-0.569,0.467,-0.923,0.068,0.298,-0.009,-0.107,0.27982
0.494,0.299,-0.521,0.465,0.459,0.659,0.568,0.72243
-0.091,-0.381,-0.661,-0.102,-0.333,0.288,-0.232,0.21748
0.97,-0.665,0.466,0.416,0.475,-0.278,0.369,0.66326
-0.221,0.051,-0.838,0.15,-0.407,-0.031,-0.21,0.0246
0.629,0.515,0.326,-0.757,0.671,0.374,0.384,0.98058
-0.913,-0.855,0.13,0.398,-0.807,0.482,-0.554,0.19497
-0.555,-0.671,-0.847,-0.029,-0.346,-0.774,-1.465,0.84247
0.736,-0.161,-0.799,0.774,-0.508,0.153,0.158,0.64801
-0.371,0.593,0.284,0.385,-0.909,-0.278,-0.416,0.89885
-0.289,-0.594,0.675,-0.576,0.499,-0.845,-0.609,0.62912
0.613,0.644,0.353,0.724,0.721,0.539,0.868,0.85466
0.634,-0.021,0.516,0.365,0.771,-0.612,0.345,0.84359
0.616,0.491,0.981,-0.432,0.038,-0.278,0.631,0.425
0.339,0.907,-0.189,0.352,-0.831,-0.686,0.009,0.61329
0.271,0.683,0.551,0.227,0.99,0.527,1.108,0.41815
-0.868,-0.079,0.413,0.094,0.12,0.079,-0.176,0.10125
0.203,0.21,0.135,0.87,-0.305,0.574,0.718,0.14914
-0.429,-0.753,0.986,-0.911,0.606,0.069,-0.194,0.35729
0.822,-0.866,-0.151,0.184,0.92,0.254,1.024,0.01405
-0.923,-0.146,0.122,-0.686,0.949,-0.429,-0.871,0.92655
0.618,0.046,-0.935,-0.389,-0.723,0.575,0.33,0.14215
-0.824,0.893,0.566,0.345,0.472,-0.454,0.403,0.20677
-0.199,-0.744,-0.978,-0.764,0.474,-0.851,-1.296,0.84792
0.612,-0.369,0.139,0.196,0.013,-0.608,-0.109,0.79801
-0.881,0.477,0.449,0.358,-0.412,-0.26,-0.392,0.6028
0.809,0.651,-0.155,-0.5,-0.781,-0.754,-0.19,0.87847
