0.478,0.355,0.924,0.354,0.209,0.926,0.411,0.423,0.246,0.681,0.002313205
0.199,0.57,0.527,0.694,0.007,0.739,0.394,0.682,0.251,0.864,0.0
0.449,0.14,0.731,0.213,0.216,0.968,0.717,0.104,0.078,0.626,0.024483143
0.049,0.22,0.712,0.139,0.802,0.822,0.962,0.055,0.022,0.215,0.003387193
0.525,0.914,0.809,0.442,0.325,0.506,0.559,0.379,0.123,0.894,0.001404446
0.525,0.521,0.891,0.301,0.229,0.766,0.482,0.121,0.213,0.211,0.000967278
0.236,0.058,0.499,0.536,0.158,0.918,0.608,0.565,0.053,0.611,0.0
0.368,0.921,0.973,0.552,0.426,0.718,0.856,0.518,0.811,0.531,0.0
0.549,0.341,0.913,0.27,0.454,0.62,0.689,0.171,0.03,0.632,0.029312648
0.357,0.993,0.518,0.268,0.589,0.654,0.816,0.164,0.454,0.494,0.000197931
0.482,0.489,0.492,0.569,0.272,0.792,0.287,0.375,0.424,0.689,0.0
0.113,0.085,0.681,0.533,0.131,0.932,0.311,0.025,0.032,0.551,0.000201373
0.037,0.938,0.177,0.417,0.16,0.8,0.173,0.738,0.487,0.887,0.0
0.29,0.796,0.798,0.232,0.36,0.339,0.609,0.06,0.107,0.207,0.001614424
0.407,0.848,0.544,0.245,0.083,0.906,0.574,0.268,0.093,0.969,0.020145883
0.611,0.774,0.998,0.217,0.557,0.653,0.71,0.521,0.102,0.549,0.000120479
0.019,0.878,0.317,0.664,0.65,0.795,0.726,0.099,0.509,0.399,0.0
0.183,0.538,0.183,0.308,0.511,0.369,0.516,0.122,0.008,0.381,0.0
0.589,0.613,0.715,0.487,0.146,0.866,0.391,0.101,0.427,0.393,4.9913e-05
0.199,0.831,0.438,0.24,0.078,0.258,0.453,0.018,0.829,0.613,0.0
0.501,0.419,0.526,0.231,0.185,0.409,0.913,0.191,0.102,0.975,0.005394037
0.078,0.811,0.73,0.269,0.651,0.961,0.937,0.733,0.35,0.847,9.9826e-05
0.724,0.929,0.961,0.23,0.17,0.714,0.954,0.55,0.396,0.985,0.000165229
0.051,0.292,0.685,0.341,0.508,0.748,0.789,0.192,0.248,0.222,2.9259e-05
0.437,0.775,0.677,0.258,0.337,0.747,0.711,0.234,0.405,0.381,0.000771068
0.08,0.963,0.893,0.653,0.81,0.92,0.821,0.103,0.263,0.958,5.8519e-05
0.179,0.861,0.355,0.66,0.504,0.691,0.663,0.623,0.212,0.991,0.0
0.101,0.49,0.188,0.273,0.339,0.865,0.688,0.203,0.417,0.403,5.163e-06
0.291,0.99,0.782,0.183,0.006,0.248,0.018,0.225,0.203,0.948,0.000781395
0.356,0.491,0.362,0.566,0.847,0.8,0.948,0.174,0.233,0.553,0.0
0.083,0.829,0.894,0.445,0.481,0.59,0.582,0.423,0.054,0.799,0.000919086
0.143,0.786,0.431,0.303,0.047,0.342,0.777,0.398,0.166,0.733,0.000464706
0.012,0.905,0.843,0.054,0.276,0.304,0.473,0.427,0.415,0.496,0.000502571
0.469,0.368,0.899,0.028,0.347,0.243,0.655,0.402,0.162,0.412,9.122e-05
0.356,0.431,0.438,0.458,0.928,0.763,0.971,0.437,0.422,0.535,0.0
0.161,0.221,0.691,0.124,0.372,0.944,0.571,0.159,0.076,0.555,0.032279884
0.211,0.693,0.251,0.185,0.279,0.888,0.885,0.058,0.451,0.571,0.00022719
0.048,0.678,0.407,0.216,0.104,0.586,0.686,0.273,0.174,0.277,0.000110153
0.154,0.849,0.423,0.413,0.19,0.572,0.483,0.586,0.594,0.742,0.0
0.509,0.906,0.843,0.869,0.468,0.939,0.76,0.24,0.288,0.875,3.2702e-05
0.243,0.773,0.871,0.704,0.269,0.921,0.798,0.083,0.534,0.759,0.0
0.309,0.225,0.815,0.009,0.911,0.66,0.975,0.07,0.048,0.94,0.033787598
0.768,0.671,0.985,0.346,0.593,0.66,0.659,0.186,0.379,0.67,4.6471e-05
0.149,0.936,0.549,0.075,0.468,0.474,0.974,0.435,0.033,0.984,0.006442208
0.152,0.622,0.601,0.351,0.761,0.398,0.8,0.041,0.471,0.053,0.0
0.458,0.889,0.726,0.434,0.42,0.936,0.819,0.731,0.349,0.827,6.3682e-05
0.491,0.693,0.727,0.59,0.002,0.837,0.507,0.274,0.465,0.352,0.0
0.146,0.905,0.499,0.245,0.159,0.784,0.762,0.248,0.655,0.692,8.606e-06
0.14,0.86,0.742,0.555,0.536,0.555,0.625,0.555,0.472,0.681,0.0
0.638,0.31,0.877,0.137,0.869,0.736,0.943,0.123,0.01,0.294,0.006054952
0.828,0.965,0.923,0.418,0.421,0.614,0.771,0.417,0.952,0.619,0.0
0.195,0.575,0.541,0.06,0.209,0.589,0.254,0.244,0.489,0.574,0.000275382
0.372,0.693,0.998,0.483,0.563,0.916,0.621,0.648,0.22,0.988,1.549e-05
0.165,0.594,0.996,0.44,0.047,0.527,0.154,0.386,0.023,0.894,0.002586866
0.964,0.843,0.986,0.096,0.357,0.604,0.877,0.094,0.537,0.588,0.0
0.078,0.817,0.793,0.897,0.094,0.974,0.867,0.072,0.513,0.079,0.0
0.161,0.702,0.184,0.214,0.016,0.468,0.671,0.148,0.186,0.421,0.000148018
0.15,0.551,0.572,0.079,0.076,0.258,0.648,0.087,0.36,0.297,0.007612579
0.067,0.516,0.208,0.485,0.058,0.577,0.139,0.701,0.358,0.845,0.0
0.203,0.744,0.394,0.447,0.713,0.998,0.951,0.194,0.635,0.364,0.0
0.073,0.612,0.105,0.517,0.783,0.887,0.857,0.644,0.267,0.766,0.0
