0.869,0.19,0.086,0.0
0.794,0.323,0.681,0.47741
0.902,0.575,0.687,0.10508
0.276,0.302,0.691,0.99992
0.122,0.391,0.75,0.9999
0.79,0.628,0.371,0.01294
0.939,0.916,1.256,0.98748
0.01,0.96,0.772,0.21754
0.193,0.406,1.175,1.0
0.661,0.246,0.085,0.0
0.248,0.845,0.478,0.03174
0.548,0.058,0.867,0.99998
0.452,0.03,1.097,1.0
0.6,0.944,1.161,1.0
0.513,0.924,0.937,0.98748
0.39,0.283,1.024,1.0
0.774,0.884,0.278,0.00102
0.87,0.564,1.361,1.0
0.098,0.291,1.291,1.0
0.579,0.264,1.019,1.0
0.764,0.984,0.629,0.01565
0.5,0.068,0.971,1.0
0.197,0.645,0.337,0.04747
0.871,0.622,0.98,0.98748
0.755,0.895,0.619,0.02987
0.527,0.213,0.121,0.0
0.806,0.29,1.208,1.0
0.828,0.865,1.037,0.62859
0.805,0.558,0.896,0.98748
0.277,0.342,0.627,0.99986
0.835,0.273,0.832,0.98748
0.309,0.728,0.3,0.00556
0.025,0.702,0.778,0.99994
0.154,0.392,0.914,1.0
0.298,0.56,1.017,1.0
0.195,0.161,1.386,1.0
0.482,0.927,1.337,1.0
0.191,0.716,1.301,1.0
0.881,0.834,1.221,1.0
0.254,0.857,1.324,1.0
0.905,0.871,0.446,0.00284
0.195,0.905,0.06,0.0
0.65,0.467,1.01,1.0
0.15,0.26,1.36,1.0
0.09,0.254,0.204,0.89381
0.167,0.523,0.758,0.99998
0.149,0.219,0.63,0.99881
0.663,0.435,0.046,0.0
0.303,0.308,0.981,1.0
0.557,0.727,0.714,0.4651
0.679,0.508,1.27,1.0
0.163,0.56,0.417,0.46419
0.942,0.301,0.335,0.0
0.396,0.96,0.411,0.00147
0.832,0.919,0.571,0.01092
0.542,0.438,1.188,1.0
0.993,0.113,0.393,0.0
0.244,0.689,0.59,0.62636
0.144,0.361,1.394,1.0
0.493,0.751,0.484,0.07931
0.762,0.622,0.772,0.45352
0.479,0.997,1.374,1.0
0.801,0.615,1.328,1.0
0.004,0.761,0.962,1.0
0.677,0.509,0.782,0.98748
0.57,0.795,0.264,0.00516
0.491,0.66,0.6,0.43671
0.557,0.505,0.507,0.41687
0.174,0.041,0.287,0.91519
0.027,0.545,0.363,0.0
0.234,0.464,0.166,0.02353
0.031,0.142,0.846,0.99943
0.172,0.525,1.112,1.0
0.872,0.516,0.612,0.0845
0.765,0.282,0.564,0.25942
0.9,0.165,0.128,0.0
0.081,0.516,0.612,0.99935
0.137,0.545,0.946,1.0
0.299,0.638,0.213,0.0
0.736,0.92,0.081,0.0
0.354,0.024,1.147,1.0
0.437,0.772,0.841,0.98748
0.619,0.114,0.502,0.57627
0.621,0.705,0.249,0.00875
0.537,0.398,0.901,1.0
0.643,0.141,0.607,0.98729
0.872,0.062,0.903,1.0
0.207,0.351,0.002,0.0
0.368,0.685,1.013,1.0
0.24,0.683,0.552,0.47344
1.0,0.538,0.442,0.00364
0.888,0.875,1.389,1.0
0.03,0.577,1.096,1.0
0.396,0.486,0.798,1.0
0.623,0.124,0.946,1.0
0.658,0.536,0.659,0.48602
0.765,0.907,0.653,0.03635
0.903,0.314,0.42,0.00205
0.403,0.519,0.845,1.0
0.275,0.263,0.666,0.9998
0.177,0.592,0.665,0.99995
0.253,0.284,1.153,1.0
0.1,0.813,0.434,0.0
0.25,0.911,1.106,1.0
0.796,0.369,0.076,0.0
0.74,0.335,1.053,1.0
0.167,0.245,0.725,0.99965
0.899,0.76,0.131,9e-05
0.923,0.189,0.569,0.03035
0.483,0.447,0.704,1.0
0.245,0.014,0.137,0.0
0.398,0.39,1.111,1.0
0.045,0.858,1.045,1.0
0.348,0.983,0.379,0.0
0.432,0.472,0.251,0.11079
0.765,0.918,0.441,0.00482
0.686,0.321,0.77,1.0
0.561,0.067,1.069,1.0
0.797,0.579,1.347,1.0
0.73,0.514,1.342,1.0
0.883,0.367,1.334,1.0
0.719,0.082,0.849,1.0
0.032,0.1,0.852,0.99931
0.767,0.395,0.514,0.12029
0.046,0.802,0.633,0.39843
0.72,0.28,0.437,0.1023
0.515,0.08,0.557,0.99877
0.336,0.566,0.713,1.0
0.083,0.957,0.433,0.0
0.579,0.89,0.432,0.01123
0.891,0.299,0.133,0.0
0.732,0.86,1.348,1.0
0.838,0.236,0.315,0.0
0.117,0.144,0.448,0.98507
0.872,0.03,0.465,0.0
0.067,0.761,1.01,1.0
0.189,0.917,0.474,0.0
0.258,0.108,0.956,0.99998
0.119,0.743,0.255,0.0
0.998,0.047,1.072,1.0
0.237,0.207,0.941,0.99999
0.568,0.562,0.122,0.00946
0.242,0.66,1.286,1.0
0.193,0.536,1.188,1.0
0.018,0.788,0.968,1.0
0.861,0.75,0.837,0.21715
0.377,0.535,0.187,0.04669
0.856,0.367,0.432,0.01859
0.807,0.313,0.706,0.51466
0.572,0.252,1.012,1.0
0.06,0.656,0.833,0.99998
0.681,0.55,0.927,1.0
0.867,0.845,0.152,0.00015
0.871,0.743,0.78,0.13133
0.932,0.271,0.19,0.0
0.589,0.026,0.244,0.0
0.684,0.209,1.101,1.0
0.097,0.557,1.07,1.0
0.307,0.12,1.358,1.0
0.736,0.618,1.219,1.0
0.681,0.524,0.913,1.0
