0.147,0.49,0.114,0.535,0.641,0.751,9.8105e-05
0.596,0.943,0.067,0.93,0.573,0.67,0.000872615
0.294,0.884,0.839,0.913,0.225,0.66,0.028255871
0.191,0.545,0.214,0.692,0.494,0.54,0.002941419
0.507,0.746,0.263,0.792,0.601,0.962,0.000345948
0.051,0.282,0.061,0.462,0.359,0.583,0.008879335
0.009,0.121,0.407,0.917,0.344,0.544,0.001445753
0.599,0.847,0.586,0.63,0.12,0.575,0.007955085
0.03,0.523,0.027,0.631,0.131,0.283,0.11435392
0.01,0.674,0.377,0.767,0.347,0.894,0.033589668
0.532,0.952,0.254,0.839,0.156,0.877,0.177848306
0.323,0.628,0.103,0.862,0.191,0.531,0.210770173
0.035,0.34,0.574,0.746,0.381,0.563,0.001924229
0.334,0.582,0.311,0.987,0.11,0.43,0.175368151
0.169,0.32,0.688,0.892,0.338,0.42,0.002920766
0.388,0.397,0.381,0.884,0.262,0.745,0.001111853
0.1,0.691,0.191,0.889,0.062,0.655,0.45478923
0.235,0.906,0.328,0.95,0.393,0.404,0.006786435
0.096,0.521,0.011,0.236,0.173,0.548,0.076743682
0.606,0.817,0.062,0.775,0.546,0.85,0.001024075
0.681,0.702,0.401,0.967,0.023,0.938,0.025011532
0.516,0.977,0.088,0.765,0.183,0.321,0.156979546
0.437,0.49,0.006,0.431,0.022,0.613,0.057668344
0.023,0.85,0.26,0.729,0.045,0.517,0.349147694
0.007,0.645,0.187,0.997,0.283,0.874,0.143955719
0.108,0.482,0.893,0.979,0.332,0.805,0.009247658
0.282,0.422,0.133,0.408,0.445,0.5,0.001005143
0.713,0.946,0.12,0.77,0.624,0.976,0.000132527
0.651,0.843,0.507,0.572,0.057,0.622,0.012583217
0.237,0.486,0.392,0.602,0.221,0.45,0.015643395
0.39,0.472,0.62,0.993,0.506,0.655,0.001020633
0.45,0.488,0.038,0.58,0.638,0.892,4.3028e-05
0.424,0.472,0.068,0.739,0.038,0.319,0.04245007
0.033,0.963,0.482,0.835,0.431,0.702,0.014664069
0.042,0.245,0.221,0.799,0.263,0.438,0.005509353
0.043,0.658,0.18,0.424,0.331,0.45,0.026159529
0.103,0.692,0.154,0.736,0.494,0.849,0.00893269
0.222,0.542,0.649,0.959,0.068,0.661,0.074843549
0.703,0.726,0.002,0.663,0.153,0.99,0.019543486
0.207,0.784,0.159,0.957,0.08,0.544,0.601290507
