0.223,0.854,0.157,0.855,0.352,0.615,0.759,0.93,0.385,0.985,7.7451e-05
0.83,0.905,0.644,0.918,0.328,0.601,0.467,0.829,0.059,0.43,0.0
0.607,0.668,0.718,0.827,0.062,0.455,0.682,0.75,0.097,0.991,5.163e-06
0.033,0.742,0.313,0.644,0.217,0.227,0.167,0.634,0.229,0.965,0.0
0.584,0.653,0.593,0.623,0.176,0.241,0.061,0.833,0.834,0.988,0.0
0.021,0.779,0.104,0.899,0.485,0.598,0.203,0.956,0.204,0.433,0.001851941
0.615,0.85,0.136,0.935,0.351,0.826,0.185,0.827,0.291,0.698,0.009535087
0.152,0.72,0.381,0.573,0.296,0.877,0.059,0.091,0.723,0.871,0.0
0.774,0.792,0.023,0.651,0.334,0.529,0.593,0.98,0.597,0.887,0.0
0.448,0.657,0.226,0.678,0.06,0.171,0.397,0.437,0.218,0.293,0.000543879
0.112,0.261,0.442,0.511,0.546,0.782,0.486,0.511,0.377,0.631,0.0
0.56,0.874,0.238,0.434,0.878,0.903,0.32,0.375,0.649,0.817,0.0
0.013,0.97,0.043,0.214,0.077,0.527,0.134,0.137,0.126,0.774,0.002984448
0.338,0.836,0.65,0.712,0.368,0.838,0.458,0.843,0.559,0.899,6.3682e-05
0.197,0.248,0.803,0.889,0.378,0.974,0.253,0.263,0.003,0.038,0.0
0.25,0.646,0.132,0.989,0.197,0.71,0.108,0.433,0.327,0.88,0.053485987
0.387,0.753,0.224,0.768,0.4,0.765,0.414,0.586,0.016,0.469,0.000836472
0.034,0.944,0.126,0.661,0.3,0.426,0.579,0.729,0.157,0.504,0.00106194
0.067,0.16,0.407,0.843,0.357,0.964,0.127,0.8,0.081,0.525,0.000547321
0.221,0.23,0.376,0.675,0.012,0.204,0.015,0.864,0.381,0.405,0.0
0.12,0.194,0.389,0.399,0.141,0.727,0.102,0.691,0.758,0.883,0.0
0.608,0.973,0.858,0.968,0.232,0.547,0.075,0.3,0.014,0.454,0.007769203
0.09,0.179,0.047,0.287,0.144,0.186,0.034,0.165,0.412,0.785,0.0
0.796,0.803,0.519,0.767,0.623,0.85,0.185,0.345,0.216,0.357,0.0
0.066,0.538,0.274,0.933,0.208,0.631,0.468,0.872,0.487,0.964,0.000740088
0.003,0.395,0.529,0.789,0.828,0.92,0.322,0.793,0.094,0.446,0.0
0.264,0.823,0.218,0.753,0.429,0.587,0.64,0.882,0.524,0.53,0.0
0.153,0.997,0.534,0.987,0.241,0.591,0.04,0.904,0.442,0.914,0.012529862
0.66,0.892,0.104,0.149,0.461,0.911,0.173,0.589,0.395,0.662,6.8845e-05
0.34,0.82,0.513,0.587,0.128,0.207,0.094,0.501,0.081,0.163,9.8105e-05
0.295,0.51,0.24,0.891,0.556,0.768,0.42,0.521,0.732,0.872,4.9913e-05
0.629,0.955,0.123,0.4,0.438,0.906,0.119,0.217,0.243,0.482,0.000991374
0.207,0.754,0.355,0.955,0.913,0.94,0.707,0.781,0.657,0.678,0.0
0.977,0.99,0.074,0.802,0.048,0.65,0.153,0.377,0.358,0.725,0.0
0.033,0.821,0.244,0.635,0.451,0.478,0.567,0.69,0.338,0.831,3.4423e-05
0.814,0.951,0.538,0.915,0.104,0.981,0.109,0.26,0.046,0.126,0.0
0.839,0.959,0.007,0.533,0.033,0.717,0.252,0.29,0.231,0.799,6.024e-05
0.028,0.429,0.818,0.884,0.617,0.628,0.443,0.633,0.635,0.807,0.0
0.288,0.877,0.637,0.823,0.251,0.496,0.155,0.905,0.041,0.536,0.015412763
0.424,0.439,0.316,0.687,0.072,0.794,0.024,0.372,0.505,0.684,1.721e-06
0.629,0.947,0.368,0.402,0.344,0.989,0.402,0.595,0.096,0.511,0.000160066
0.163,0.737,0.076,0.132,0.18,0.259,0.638,0.806,0.773,0.864,0.0
0.002,0.23,0.529,0.646,0.383,0.787,0.465,0.95,0.62,0.777,0.0
0.475,0.744,0.562,0.942,0.325,0.847,0.521,0.805,0.04,0.494,0.000641983
0.002,0.804,0.305,0.876,0.268,0.99,0.447,0.634,0.423,0.58,0.00183473
0.228,0.662,0.061,0.863,0.68,0.847,0.203,0.308,0.301,0.648,2.9259e-05
0.436,0.722,0.235,0.892,0.595,0.85,0.764,0.874,0.827,0.984,0.0
0.304,0.611,0.44,0.905,0.221,0.98,0.242,0.255,0.143,0.527,0.00133388
0.572,0.914,0.495,0.605,0.042,0.393,0.39,0.841,0.153,0.704,0.007757155
0.436,0.578,0.427,0.633,0.266,0.271,0.457,0.767,0.301,0.43,0.0
0.284,0.682,0.653,0.742,0.022,0.898,0.588,0.768,0.331,0.864,0.000514619
0.452,0.773,0.218,0.231,0.249,0.79,0.117,0.906,0.22,0.881,0.002132486
0.65,0.756,0.364,0.572,0.439,0.595,0.603,0.901,0.406,0.673,0.0
0.469,0.707,0.195,0.8,0.198,0.475,0.951,0.96,0.679,0.69,0.0
0.081,0.607,0.608,0.789,0.339,0.913,0.101,0.489,0.411,0.819,0.00253351
0.277,0.763,0.342,0.692,0.526,0.914,0.298,0.625,0.509,0.761,0.000144575
0.187,0.259,0.237,0.756,0.096,0.713,0.099,0.419,0.384,0.959,0.000762463
0.111,0.26,0.274,0.794,0.24,0.358,0.604,0.992,0.235,0.748,0.0
0.018,0.423,0.909,0.937,0.388,0.789,0.425,0.887,0.758,0.822,0.0
0.376,0.586,0.551,0.946,0.804,0.912,0.295,0.965,0.722,0.771,0.0
0.111,0.995,0.046,0.069,0.095,0.894,0.455,0.776,0.448,0.892,0.000703944
0.027,0.809,0.019,0.82,0.752,0.859,0.338,0.492,0.48,0.897,0.0
0.96,0.992,0.167,0.487,0.526,0.779,0.096,0.735,0.11,0.483,0.0
0.163,0.43,0.151,0.485,0.321,0.706,0.071,0.317,0.101,0.379,0.006509332
0.367,0.515,0.227,0.567,0.277,0.711,0.175,0.405,0.364,0.647,0.002531789
0.536,0.959,0.004,0.23,0.122,0.273,0.109,0.581,0.165,0.371,0.060489284
0.014,0.716,0.37,0.839,0.244,0.976,0.024,0.165,0.392,0.849,0.000361438
0.286,0.41,0.208,0.701,0.156,0.949,0.462,0.62,0.076,0.775,6.8845e-05
0.075,0.319,0.4,0.622,0.08,0.972,0.038,0.956,0.072,0.318,0.00291216
0.293,0.744,0.357,0.83,0.171,0.51,0.751,0.943,0.26,0.671,0.000891548
0.122,0.398,0.611,0.718,0.337,0.868,0.277,0.558,0.068,0.857,0.000323573
0.045,0.928,0.213,0.463,0.657,0.977,0.712,0.933,0.077,0.71,0.0
0.898,0.99,0.638,0.709,0.137,0.749,0.426,0.981,0.359,0.444,0.0
0.539,0.879,0.059,0.533,0.797,0.832,0.204,0.674,0.598,0.722,0.0
0.4,0.652,0.362,0.822,0.263,0.914,0.057,0.347,0.661,0.689,0.0
0.092,0.408,0.071,0.181,0.087,0.644,0.27,0.892,0.182,0.7,0.002227148
0.323,0.607,0.092,0.923,0.191,0.448,0.581,0.654,0.134,0.544,0.001070546
0.335,0.374,0.207,0.856,0.376,0.579,0.028,0.585,0.328,0.389,0.000440611
0.004,0.81,0.063,0.961,0.434,0.482,0.38,0.601,0.19,0.631,0.000915644
0.751,0.752,0.397,0.47,0.266,0.301,0.175,0.487,0.232,0.584,1.721e-06
0.54,0.633,0.644,0.766,0.238,0.419,0.317,0.936,0.51,0.997,0.000401024
0.104,0.206,0.461,0.656,0.358,0.894,0.848,0.98,0.33,0.652,0.0
0.692,0.953,0.153,0.247,0.014,0.214,0.068,0.266,0.597,0.753,0.0
0.152,0.885,0.038,0.281,0.167,0.773,0.056,0.714,0.449,0.801,0.009209793
0.277,0.894,0.15,0.95,0.481,0.512,0.684,0.803,0.088,0.492,0.0
0.18,0.336,0.834,0.993,0.5,0.565,0.067,0.997,0.454,0.533,2.4096e-05
0.558,0.638,0.847,0.863,0.042,0.879,0.363,0.792,0.294,0.499,0.000209978
0.266,0.384,0.204,0.665,0.559,0.694,0.433,0.935,0.42,0.577,0.0
0.579,0.754,0.452,0.834,0.268,0.342,0.483,0.904,0.156,0.747,0.002111832
0.336,0.451,0.472,0.561,0.55,0.887,0.296,0.382,0.509,0.626,0.0
0.238,0.563,0.584,0.929,0.461,0.751,0.147,0.625,0.116,0.356,0.000777953
0.412,0.583,0.232,0.821,0.249,0.313,0.051,0.492,0.258,0.287,0.004437086
0.08,0.418,0.489,0.571,0.431,0.746,0.308,0.401,0.482,0.672,0.0
0.353,0.775,0.009,0.261,0.465,0.859,0.961,0.967,0.215,0.966,0.0
0.294,0.653,0.399,0.905,0.297,0.855,0.104,0.296,0.615,0.921,0.0
0.34,0.783,0.207,0.889,0.054,0.981,0.437,0.844,0.029,0.39,0.021219872
0.23,0.698,0.082,0.264,0.852,0.932,0.141,0.337,0.06,0.138,0.0
0.556,0.638,0.606,0.749,0.424,0.669,0.452,0.785,0.183,0.629,7.4009e-05
0.235,0.388,0.052,0.323,0.738,0.937,0.39,0.855,0.554,0.886,0.0
0.031,0.668,0.567,0.633,0.226,0.596,0.277,0.73,0.573,0.588,4.8192e-05
0.191,0.587,0.847,0.946,0.309,0.852,0.131,0.147,0.386,0.956,1.3769e-05
0.039,0.336,0.343,0.835,0.101,0.714,0.536,0.824,0.152,0.845,0.0
0.125,0.901,0.261,0.49,0.005,0.733,0.647,0.945,0.062,0.629,0.002094621
0.185,0.656,0.247,0.248,0.162,0.787,0.195,0.688,0.209,0.864,0.000401024
0.313,0.5,0.425,0.989,0.051,0.762,0.265,0.85,0.645,0.844,0.000141133
0.163,0.973,0.763,0.773,0.677,0.925,0.38,0.448,0.708,0.818,0.0
0.511,0.642,0.744,0.943,0.007,0.823,0.414,0.839,0.288,0.918,0.003937957
0.526,0.969,0.391,0.66,0.283,0.658,0.45,0.632,0.17,0.927,0.001893248
0.115,0.726,0.183,0.783,0.435,0.975,0.39,0.789,0.019,0.358,0.000524946
0.751,0.875,0.051,0.83,0.083,0.377,0.048,0.645,0.218,0.374,0.010882736
0.108,0.668,0.058,0.324,0.807,0.812,0.076,0.604,0.562,0.643,0.0
0.27,0.654,0.016,0.895,0.494,0.497,0.343,0.47,0.389,0.567,0.0
0.203,0.648,0.13,0.751,0.657,0.709,0.067,0.546,0.222,0.653,9.4662e-05
0.4,0.533,0.824,0.862,0.28,0.52,0.151,0.196,0.597,0.933,0.0
0.296,0.428,0.737,0.804,0.145,0.58,0.528,0.925,0.118,0.431,0.0
0.002,0.999,0.327,0.679,0.471,0.916,0.572,0.681,0.653,0.895,1.8932e-05
0.005,0.08,0.242,0.884,0.435,0.866,0.121,0.407,0.246,0.695,7.573e-05
0.646,0.883,0.123,0.673,0.661,0.819,0.237,0.769,0.339,0.659,2.0654e-05
0.461,0.862,0.109,0.894,0.135,0.428,0.086,0.568,0.361,0.641,0.050143543
0.031,0.393,0.23,0.547,0.416,0.917,0.414,0.744,0.598,0.735,0.0
0.423,0.805,0.473,0.614,0.107,0.75,0.276,0.888,0.462,0.481,0.000700502
0.455,0.718,0.109,0.421,0.586,0.941,0.41,0.687,0.668,0.908,0.0
0.436,0.987,0.145,0.665,0.016,0.71,0.421,0.991,0.427,0.628,0.011970493
0.808,0.885,0.087,0.772,0.502,0.762,0.415,0.479,0.158,0.225,0.0
0.167,0.665,0.235,0.402,0.297,0.91,0.894,0.982,0.159,0.364,0.0
0.099,0.326,0.476,0.952,0.187,0.942,0.111,0.472,0.337,0.93,0.006884539
0.629,0.836,0.197,0.945,0.067,0.186,0.063,0.286,0.15,0.76,0.044253819
0.343,0.366,0.908,0.977,0.318,0.591,0.843,0.865,0.622,0.788,0.0
0.157,0.518,0.368,0.495,0.033,0.94,0.28,0.593,0.191,0.303,0.000740088
0.134,0.395,0.289,0.633,0.089,0.839,0.36,0.758,0.086,0.117,1.0327e-05
0.07,0.11,0.527,0.94,0.128,0.246,0.145,0.898,0.68,0.954,0.0
0.67,0.928,0.569,0.701,0.569,0.965,0.002,0.634,0.687,0.744,0.0
0.201,0.495,0.092,0.735,0.706,0.886,0.289,0.708,0.106,0.187,0.0
0.585,0.886,0.321,0.752,0.235,0.975,0.276,0.287,0.631,0.638,0.0
0.154,0.511,0.245,0.86,0.314,0.625,0.209,0.357,0.128,0.711,0.007190901
0.498,0.909,0.122,0.316,0.177,0.451,0.443,0.678,0.039,0.38,0.00241131
0.244,0.296,0.782,0.835,0.534,0.666,0.248,0.263,0.545,0.736,0.0
0.036,0.161,0.211,0.516,0.253,0.917,0.94,0.958,0.584,0.879,0.0
0.256,0.988,0.115,0.602,0.25,0.536,0.345,0.982,0.159,0.977,0.019486689
0.007,0.987,0.336,0.653,0.269,0.702,0.033,0.433,0.696,0.892,0.0
0.316,0.362,0.246,0.93,0.226,0.522,0.55,0.802,0.227,0.673,0.0
0.374,0.633,0.676,0.855,0.565,0.659,0.173,0.951,0.725,0.84,2.5817e-05
0.024,0.053,0.111,0.212,0.145,0.945,0.29,0.336,0.562,0.694,0.0
0.357,0.976,0.149,0.604,0.492,0.6,0.795,0.913,0.307,0.377,0.0
0.08,0.921,0.529,0.718,0.194,0.221,0.551,0.916,0.98,0.984,0.0
0.223,0.763,0.25,0.841,0.679,0.809,0.546,0.697,0.076,0.411,0.0
0.086,0.116,0.525,0.669,0.106,0.553,0.101,0.893,0.588,0.974,0.0
0.165,0.492,0.47,0.738,0.037,0.307,0.01,0.598,0.169,0.309,0.013748425
0.471,0.687,0.197,0.319,0.676,0.757,0.088,0.097,0.492,0.899,0.0
0.089,0.091,0.19,0.762,0.75,0.949,0.103,0.421,0.419,0.772,0.0
0.224,0.427,0.116,0.908,0.272,0.866,0.333,0.496,0.102,0.985,0.000991374
0.214,0.806,0.175,0.229,0.002,0.871,0.254,0.93,0.45,0.973,0.001965536
0.264,0.457,0.214,0.503,0.286,0.776,0.494,0.909,0.806,0.879,0.0
0.703,0.993,0.459,0.815,0.178,0.33,0.162,0.902,0.311,0.964,0.007307939
0.694,0.988,0.003,0.697,0.397,0.879,0.148,0.836,0.216,0.746,0.003053293
0.892,0.989,0.238,0.365,0.427,0.472,0.11,0.293,0.762,0.824,0.0
0.752,0.897,0.749,0.798,0.784,0.977,0.432,0.788,0.296,0.656,0.0
0.41,0.983,0.313,0.921,0.061,0.35,0.049,0.878,0.489,0.843,0.007166806
0.368,0.913,0.104,0.408,0.001,0.72,0.262,0.994,0.212,0.337,0.044670334
0.234,0.468,0.162,0.568,0.089,0.687,0.342,0.521,0.133,0.816,0.003046409
0.549,0.56,0.54,0.979,0.168,0.964,0.54,0.628,0.001,0.881,0.000172113
0.263,0.343,0.136,0.668,0.232,0.55,0.201,0.41,0.043,0.38,0.001082594
0.514,0.736,0.157,0.269,0.314,0.544,0.236,0.392,0.426,0.873,0.00071255
0.403,0.762,0.221,0.716,0.334,0.674,0.307,0.574,0.717,0.807,8.606e-06
0.154,0.353,0.381,0.515,0.273,0.676,0.09,0.964,0.3,0.546,0.000839914
0.142,0.176,0.448,0.949,0.807,0.954,0.383,0.526,0.655,0.997,0.0
0.679,0.886,0.161,0.939,0.664,0.98,0.125,0.961,0.542,0.952,0.0
0.091,0.144,0.774,0.796,0.338,0.79,0.044,0.314,0.232,0.721,8.2614e-05
0.189,0.883,0.472,0.519,0.759,0.78,0.134,0.488,0.113,0.297,0.0
0.362,0.913,0.186,0.835,0.492,0.68,0.474,0.563,0.273,0.424,5.6797e-05
0.342,0.411,0.081,0.721,0.771,0.824,0.419,0.973,0.718,0.874,0.0
0.328,0.72,0.564,0.621,0.753,0.808,0.044,0.472,0.293,0.849,0.0
0.085,0.087,0.136,0.958,0.408,0.747,0.201,0.557,0.261,0.752,1.2048e-05
0.384,0.417,0.12,0.396,0.005,0.496,0.451,0.997,0.692,0.956,0.0
0.051,0.355,0.37,0.373,0.491,0.572,0.671,0.847,0.642,0.842,0.0
0.084,0.157,0.058,0.247,0.491,0.975,0.324,0.662,0.178,0.93,1.0327e-05
0.077,0.657,0.007,0.508,0.108,0.977,0.271,0.452,0.001,0.174,0.00194144
0.431,0.476,0.375,0.885,0.131,0.426,0.077,0.241,0.225,0.916,0.006289027
0.565,0.945,0.386,0.932,0.244,0.835,0.72,0.898,0.157,0.685,0.000979326
0.304,0.911,0.392,0.95,0.074,0.102,0.084,0.168,0.48,0.956,0.0
0.679,0.731,0.257,0.421,0.326,0.468,0.79,0.843,0.924,0.994,0.0
0.31,0.696,0.235,0.243,0.268,0.716,0.296,0.935,0.413,0.522,0.000127364
0.314,0.789,0.107,0.427,0.652,0.807,0.32,0.765,0.731,0.865,0.0
0.216,0.436,0.797,0.844,0.864,0.886,0.19,0.327,0.459,0.973,0.0
0.319,0.418,0.105,0.975,0.546,0.731,0.752,0.993,0.519,0.54,0.0
0.066,0.953,0.4,0.665,0.454,0.465,0.154,0.717,0.458,0.661,0.000132527
0.236,0.335,0.124,0.254,0.02,0.054,0.04,0.311,0.729,0.993,0.0
0.157,0.206,0.558,0.618,0.09,0.747,0.857,0.869,0.241,0.849,0.0
0.043,0.574,0.154,0.618,0.014,0.609,0.685,0.864,0.198,0.414,0.000206536
