-1.28,0.82,1.0,282626.0
-1.28,0.82,0.0,1792633.0
0.79,0.15,1.0,2001719.0
0.79,0.15,0.0,73540.0
0.12,0.9,1.0,4.0
0.12,0.9,0.0,2075255.0
1.21,-0.98,1.0,2075259.0
1.21,-0.98,0.0,0.0
50.0,-43.5,1.0,2075236.0
50.0,-43.5,0.0,23.0
-1.4,1.81,1.0,32.0
-1.4,1.81,0.0,2075227.0
-0.37,0.32,1.0,2049280.0
-0.37,0.32,0.0,25979.0
0.57,0.25,1.0,1982950.0
0.57,0.25,0.0,92309.0
0.65,0.7,1.0,28.0
0.65,0.7,0.0,2075231.0
2.04,-1.04,1.0,2074983.0
2.04,-1.04,0.0,276.0
1.82,-0.11,1.0,1943306.0
1.82,-0.11,0.0,131953.0
-1.02,1.43,1.0,85.0
-1.02,1.43,0.0,2075174.0
-1.97,0.67,1.0,1551548.0
-1.97,0.67,0.0,523711.0
0.11,0.57,1.0,34417.0
0.11,0.57,0.0,2040842.0
1.32,0.25,1.0,1206263.0
1.32,0.25,0.0,868996.0
1.41,-1.17,1.0,2075259.0
1.41,-1.17,0.0,0.0
-2.33,1.37,1.0,79864.0
-2.33,1.37,0.0,1995395.0
-0.99,1.14,1.0,4592.0
-0.99,1.14,0.0,2070667.0
-0.95,0.82,1.0,126087.0
-0.95,0.82,0.0,1949172.0
-0.38,0.38,1.0,2049280.0
-0.38,0.38,0.0,25979.0
0.58,0.48,1.0,52447.0
0.58,0.48,0.0,2022812.0
4.78,-3.92,1.0,2075253.0
4.78,-3.92,0.0,6.0
-2.04,1.61,1.0,11138.0
-2.04,1.61,0.0,2064121.0
-3.0,3.01,1.0,85.0
-3.0,3.01,0.0,2075174.0
-2.6,0.78,1.0,1281781.0
-2.6,0.78,0.0,793478.0
0.49,0.41,1.0,636871.0
0.49,0.41,0.0,1438388.0
1.26,0.14,1.0,1795935.0
1.26,0.14,0.0,279324.0
0.35,-0.01,1.0,2075259.0
0.35,-0.01,0.0,0.0
4.55,-0.96,1.0,1933078.0
4.55,-0.96,0.0,142181.0
-4.87,5.09,1.0,5.0
-4.87,5.09,0.0,2075254.0
-0.73,0.51,1.0,1765449.0
-0.73,0.51,0.0,309810.0
0.32,0.31,1.0,2024396.0
0.32,0.31,0.0,50863.0
20.75,0.17,1.0,0.0
20.75,0.17,0.0,2075259.0
0.57,-0.36,1.0,2075259.0
0.57,-0.36,0.0,0.0
2.38,-1.31,1.0,2075006.0
2.38,-1.31,0.0,253.0
-0.68,1.05,1.0,1181.0
-0.68,1.05,0.0,2074078.0
-1.29,0.63,1.0,1251747.0
-1.29,0.63,0.0,823512.0
-0.22,0.85,1.0,501.0
-0.22,0.85,0.0,2074758.0
0.49,0.64,1.0,514.0
0.49,0.64,0.0,2074745.0
5.29,-4.39,1.0,2075254.0
5.29,-4.39,0.0,5.0
25.0,-21.0,1.0,2075223.0
25.0,-21.0,0.0,36.0
-3.82,4.4,1.0,0.0
-3.82,4.4,0.0,2075259.0
-1.01,0.94,1.0,48168.0
-1.01,0.94,0.0,2027091.0
-0.48,0.77,1.0,29085.0
-0.48,0.77,0.0,2046174.0
6.82,0.25,1.0,0.0
6.82,0.25,0.0,2075259.0
1.0,-0.81,1.0,2075259.0
1.0,-0.81,0.0,0.0
3.7,-1.26,1.0,2053209.0
3.7,-1.26,0.0,22050.0
-0.75,1.04,1.0,2777.0
-0.75,1.04,0.0,2072482.0
-0.97,0.87,1.0,82604.0
-0.97,0.87,0.0,1992655.0
-0.51,0.72,1.0,72999.0
-0.51,0.72,0.0,2002260.0
4.11,0.22,1.0,4.0
4.11,0.22,0.0,2075255.0
0.77,-0.41,1.0,2075259.0
0.77,-0.41,0.0,0.0
-1.39,1.35,1.0,5320.0
-1.39,1.35,0.0,2069939.0
-1.52,1.59,1.0,1108.0
-1.52,1.59,0.0,2074151.0
-1.88,0.62,1.0,1815862.0
-1.88,0.62,0.0,259397.0
0.65,0.22,1.0,1985263.0
0.65,0.22,0.0,89996.0
0.58,0.43,1.0,301518.0
0.58,0.43,0.0,1773741.0
0.25,-0.05,1.0,2075259.0
0.25,-0.05,0.0,0.0
3.85,-0.08,1.0,1118915.0
3.85,-0.08,0.0,956344.0
-1.46,2.08,1.0,0.0
-1.46,2.08,0.0,2075259.0
