0.347,0.897,0.47,0.65,0.372,0.444,0.023,0.992,0.0069465
0.786,0.915,0.687,0.976,0.438,0.774,0.128,0.813,0.00015146
0.153,0.42,0.472,0.879,0.682,0.724,0.512,0.583,0.0
0.304,0.77,0.012,0.643,0.232,0.709,0.401,0.655,0.016946294
0.109,0.372,0.297,0.698,0.188,0.335,0.481,0.711,0.0
0.32,0.588,0.267,0.963,0.339,0.393,0.393,0.545,0.000528388
0.044,0.743,0.034,0.415,0.035,0.607,0.512,0.631,0.008301033
0.113,0.806,0.701,0.807,0.557,0.826,0.848,0.891,0.0
0.114,0.76,0.248,0.668,0.01,0.313,0.493,0.803,0.011151233
0.044,0.17,0.26,0.718,0.428,0.782,0.005,0.732,0.001297736
0.201,0.254,0.148,0.958,0.523,0.934,0.154,0.158,2.4096e-05
0.169,0.929,0.013,0.963,0.416,0.687,0.009,0.12,0.018378278
0.066,0.71,0.328,0.692,0.048,0.903,0.24,0.99,0.063184581
0.355,0.949,0.199,0.494,0.13,0.848,0.326,0.928,0.033166269
0.192,0.911,0.283,0.965,0.029,0.171,0.154,0.475,0.095478235
0.516,0.939,0.04,0.427,0.716,0.815,0.538,0.757,0.0
0.04,0.424,0.56,0.624,0.126,0.428,0.334,0.799,5.5076e-05
0.365,0.715,0.417,0.583,0.412,0.832,0.612,0.662,3.4423e-05
0.098,0.994,0.206,0.512,0.428,0.802,0.018,0.517,0.012839666
0.025,0.056,0.409,0.858,0.37,0.573,0.453,0.749,0.0
0.214,0.782,0.248,0.45,0.375,0.559,0.673,0.966,6.024e-05
0.045,0.052,0.478,0.876,0.856,0.911,0.535,0.869,0.0
0.209,0.582,0.366,0.569,0.168,0.326,0.266,0.316,0.001672943
0.321,0.578,0.851,0.903,0.187,0.646,0.484,0.658,0.000177277
0.113,0.388,0.08,0.405,0.187,0.406,0.544,0.994,0.0
0.168,0.576,0.296,0.982,0.464,0.998,0.285,0.609,0.001555906
0.178,0.633,0.224,0.82,0.626,0.899,0.011,0.166,0.000180719
0.367,0.502,0.43,0.578,0.108,0.838,0.21,0.984,0.003592008
0.105,0.376,0.046,0.215,0.371,0.522,0.185,0.39,0.001146276
0.403,0.651,0.213,0.966,0.387,0.506,0.05,0.958,0.020763771
0.884,0.97,0.662,0.819,0.649,0.879,0.224,0.712,0.0
0.179,0.534,0.02,0.087,0.288,0.898,0.333,0.773,0.000406188
0.709,0.797,0.421,0.871,0.258,0.299,0.235,0.897,0.001468128
0.386,0.461,0.479,0.702,0.365,0.763,0.161,0.922,0.001008585
0.201,0.512,0.267,0.564,0.78,0.91,0.348,0.694,0.0
0.52,0.809,0.074,0.841,0.173,0.735,0.238,0.632,0.096393878
0.851,0.973,0.454,0.634,0.461,0.596,0.089,0.874,0.0
0.181,0.32,0.083,0.652,0.262,0.447,0.276,0.787,0.000462985
0.253,0.728,0.483,0.908,0.636,0.64,0.46,0.554,1.2048e-05
0.55,0.915,0.173,0.591,0.716,0.97,0.113,0.691,5.6797e-05
0.051,0.055,0.824,0.933,0.038,0.302,0.214,0.805,0.0
0.397,0.871,0.053,0.218,0.449,0.665,0.195,0.863,0.001292572
0.282,0.422,0.009,0.7,0.064,0.107,0.333,0.865,0.000509456
0.561,0.751,0.126,0.328,0.207,0.956,0.01,0.151,0.020274969
0.192,0.282,0.413,0.956,0.447,0.575,0.042,0.16,0.00101547
0.424,0.974,0.93,0.95,0.094,0.327,0.078,0.47,0.007829442
0.055,0.812,0.022,0.383,0.619,0.848,0.209,0.839,0.000153181
0.295,0.955,0.236,0.894,0.084,0.62,0.302,0.979,0.096459281
0.01,0.722,0.252,0.253,0.202,0.796,0.362,0.677,0.000130806
0.282,0.368,0.178,0.776,0.319,0.953,0.162,0.542,0.002209937
0.227,0.5,0.098,0.341,0.093,0.553,0.62,0.883,0.0
0.411,0.891,0.861,0.956,0.212,0.569,0.039,0.827,0.037271175
0.037,0.072,0.488,0.97,0.399,0.822,0.417,0.786,0.0
0.366,0.653,0.811,0.85,0.306,0.435,0.053,0.55,0.002378608
0.254,0.963,0.917,0.976,0.427,0.49,0.415,0.71,4.9913e-05
0.448,0.748,0.226,0.952,0.103,0.603,0.218,0.555,0.134671917
0.112,0.262,0.282,0.948,0.084,0.797,0.102,0.396,0.010906832
0.904,0.926,0.401,0.553,0.362,0.866,0.802,0.874,0.0
