0.742,0.263,0.819,0.62,1.835,2.0,1.0
0.994,0.821,0.586,0.722,1.933,2.0,1.0
0.371,0.602,0.281,0.334,1.539,2.0,1.0
0.442,0.339,0.481,0.877,0.912,2.0,0.70355
0.311,0.381,0.217,0.66,0.412,2.0,0.03442
0.089,0.439,0.29,0.749,1.233,2.0,1.0
0.621,0.416,0.852,0.868,1.166,2.0,0.9147
0.4,0.597,0.841,0.096,1.144,2.0,0.99878
0.542,0.993,0.043,0.634,0.724,2.0,0.36887
0.306,0.676,0.817,0.909,0.017,2.0,0.0
0.047,0.647,0.918,0.982,0.138,2.0,0.0
0.534,0.476,0.182,0.283,0.266,2.0,0.18267
0.439,0.508,0.106,0.172,0.055,2.0,0.00027
0.058,0.586,0.044,0.052,0.897,2.0,0.95513
0.228,0.054,0.372,0.168,1.728,2.0,1.0
0.883,0.118,0.376,0.799,1.471,2.0,0.99999
0.55,0.046,0.097,0.422,0.311,2.0,0.16573
0.319,0.111,0.708,0.258,1.31,2.0,0.99995
0.731,0.027,0.802,0.983,1.687,2.0,0.99999
0.753,0.257,0.796,0.139,1.71,2.0,1.0
0.018,0.44,0.967,0.834,1.698,2.0,1.0
0.276,0.327,0.727,0.708,0.449,2.0,0.00032
0.528,0.047,0.064,0.055,1.71,2.0,1.0
0.721,0.6,0.939,0.908,1.859,2.0,1.0
0.588,0.366,0.558,0.676,0.859,2.0,0.88282
0.884,0.305,0.824,0.995,1.01,2.0,0.19599
0.371,0.556,0.823,0.411,0.342,2.0,0.0004
0.122,0.622,0.673,0.38,0.344,2.0,0.00179
0.593,0.998,0.802,0.37,0.036,2.0,0.0
0.417,0.181,0.146,0.891,0.395,2.0,0.00662
0.108,0.398,0.872,0.982,1.027,2.0,0.10389
0.551,0.454,0.576,0.536,1.937,2.0,1.0
0.473,0.996,0.278,0.479,0.833,2.0,0.61212
0.483,0.964,0.696,0.934,1.78,2.0,1.0
0.042,0.624,0.695,0.527,0.693,2.0,0.07476
0.976,0.998,0.617,0.701,0.724,2.0,0.08533
0.126,0.639,0.782,0.558,0.24,2.0,0.0
0.432,0.633,0.624,0.15,0.027,2.0,0.0
0.417,0.275,0.956,0.58,1.004,2.0,0.70007
0.458,0.993,0.835,0.687,1.827,2.0,1.0
0.195,0.346,0.027,0.354,1.272,2.0,1.0
0.591,0.412,0.947,0.808,0.696,2.0,0.00777
0.54,0.61,0.158,0.911,1.345,2.0,1.0
0.359,0.622,0.438,0.794,1.652,2.0,1.0
0.418,0.002,0.467,0.35,0.153,2.0,0.00081
0.506,0.354,0.185,0.722,0.279,2.0,0.00937
0.094,0.861,0.381,0.521,1.43,2.0,1.0
0.138,0.003,0.025,0.485,0.999,2.0,0.8025
0.497,0.081,0.393,0.266,0.912,2.0,0.92831
0.166,0.08,0.642,0.866,1.236,2.0,0.88844
0.197,0.318,0.328,0.66,1.74,2.0,1.0
0.179,0.215,0.846,0.156,1.033,2.0,0.87272
0.591,0.79,0.138,0.414,1.489,2.0,1.0
0.52,0.149,0.232,0.708,1.162,2.0,0.99964
0.209,0.474,0.103,0.387,0.481,2.0,0.23464
0.994,0.335,0.969,0.978,0.05,2.0,0.0
0.588,0.704,0.697,0.062,1.778,2.0,1.0
0.438,0.496,0.411,0.939,0.699,2.0,0.1158
0.045,0.901,0.027,0.891,1.854,2.0,1.0
0.104,0.219,0.936,0.252,1.748,2.0,1.0
0.396,0.434,0.591,0.036,0.744,2.0,0.91412
0.715,0.385,0.485,0.243,0.153,2.0,0.00371
0.31,0.718,0.352,0.021,0.715,2.0,0.80188
0.43,0.115,0.291,0.371,1.25,2.0,1.0
0.802,0.684,0.375,0.797,0.19,2.0,0.00058
0.946,0.983,0.515,0.709,0.526,2.0,0.02307
0.673,0.421,0.582,0.525,0.312,2.0,0.00798
0.759,0.789,0.232,0.961,1.416,2.0,0.99992
0.54,0.708,0.641,0.591,1.188,2.0,1.0
0.652,0.663,0.138,0.571,1.235,2.0,1.0
0.919,0.615,0.39,0.094,0.506,2.0,0.30248
0.97,0.411,0.173,0.088,0.245,2.0,0.00238
0.82,0.136,0.427,0.357,0.886,2.0,0.88806
0.045,0.706,0.771,0.891,0.859,2.0,0.02679
0.472,0.195,0.824,0.34,0.767,2.0,0.54664
0.635,0.871,0.203,0.203,0.391,2.0,0.30443
0.654,0.445,0.549,0.74,1.363,2.0,1.0
0.526,0.954,0.204,0.259,1.045,2.0,0.99705
0.617,0.956,0.554,0.405,0.201,2.0,0.0019
0.882,0.391,0.878,0.53,1.281,2.0,0.99962
0.888,0.042,0.299,0.728,1.625,2.0,1.0
0.302,0.469,0.669,0.342,1.408,2.0,1.0
0.733,0.717,0.122,0.784,1.85,2.0,1.0
0.418,0.271,0.548,0.405,1.334,2.0,1.0
0.079,0.224,0.938,0.773,0.888,2.0,0.03798
0.068,0.697,0.44,0.226,1.022,2.0,0.99375
0.1,0.515,0.368,0.36,0.204,2.0,0.00031
0.317,0.849,0.567,0.516,1.411,2.0,1.0
0.145,0.045,0.98,0.897,1.099,2.0,0.18688
0.587,0.23,0.074,0.841,1.705,2.0,1.0
0.955,0.509,0.501,0.088,0.57,2.0,0.30469
0.112,0.792,0.55,0.396,1.888,2.0,1.0
0.75,0.377,0.551,0.401,0.143,2.0,0.0003
0.137,0.942,0.472,0.748,0.344,2.0,1e-05
0.536,0.998,0.704,0.509,0.396,2.0,0.00502
0.874,0.356,0.388,0.302,0.003,2.0,0.0
0.486,0.614,0.383,0.535,0.01,2.0,0.0
0.289,0.792,0.856,0.416,1.166,2.0,0.9837
0.044,0.145,0.311,0.432,1.452,2.0,1.0
0.702,0.85,0.493,0.677,0.602,2.0,0.16494
0.279,0.129,0.178,0.783,1.058,2.0,0.90229
0.704,0.023,0.822,0.77,0.429,2.0,3e-05
0.85,0.773,0.508,0.287,0.87,2.0,0.89441
0.898,0.993,0.531,0.375,1.411,2.0,1.0
0.051,0.982,0.541,0.564,0.328,2.0,0.00031
0.088,0.085,0.149,0.122,0.906,2.0,0.81088
0.251,0.117,0.57,0.874,1.537,2.0,1.0
0.682,0.805,0.411,0.989,1.874,2.0,1.0
0.688,0.214,0.901,0.661,1.462,2.0,1.0
0.411,0.151,0.921,0.146,0.593,2.0,0.0459
0.81,0.25,0.593,0.527,1.702,2.0,1.0
0.446,0.932,0.114,0.775,0.099,2.0,0.0
0.984,0.036,0.457,0.167,0.763,2.0,0.6312
0.393,0.508,0.391,0.861,0.168,2.0,2e-05
0.945,0.603,0.897,0.245,1.514,2.0,1.0
0.606,0.27,0.552,0.826,1.247,2.0,0.99989
0.701,0.863,0.697,0.686,0.443,2.0,0.0054
0.547,0.188,0.423,0.191,1.596,2.0,1.0
0.637,0.124,0.396,0.609,1.805,2.0,1.0
0.038,0.944,0.602,0.39,1.413,2.0,0.99984
0.971,0.258,0.929,0.544,0.183,2.0,0.0
0.315,0.88,0.32,0.264,1.939,2.0,1.0
0.824,0.501,0.873,0.301,0.513,2.0,0.0079
0.083,0.304,0.091,0.305,0.427,2.0,0.08051
0.329,0.292,0.286,0.607,1.135,2.0,1.0
0.792,0.565,0.81,0.805,0.025,2.0,0.0
0.445,0.845,0.131,0.215,0.712,2.0,0.72097
0.594,0.198,0.009,0.238,0.223,2.0,0.1102
0.044,0.134,0.247,0.535,0.238,2.0,6e-05
0.22,0.452,0.187,0.567,1.887,2.0,1.0
0.665,0.495,0.602,0.081,1.536,2.0,1.0
0.02,0.268,0.876,0.819,1.509,2.0,0.99991
0.695,0.321,0.615,0.984,1.217,2.0,0.96625
0.394,0.662,0.625,0.62,1.189,2.0,1.0
0.219,0.862,0.327,0.579,0.949,2.0,0.83914
0.494,0.934,0.397,0.708,0.477,2.0,0.05786
0.657,0.587,0.774,0.84,0.499,2.0,0.00254
0.196,0.055,0.14,0.244,1.475,2.0,1.0
0.586,0.352,0.824,0.047,1.927,2.0,1.0
0.781,0.449,0.659,0.255,1.408,2.0,1.0
0.174,0.471,0.428,0.833,0.585,2.0,0.01293
0.255,0.844,0.748,0.099,0.967,2.0,0.77391
0.193,0.371,0.315,0.222,1.319,2.0,1.0
0.302,0.968,0.222,0.714,0.617,2.0,0.13144
0.466,0.935,0.309,0.663,1.507,2.0,1.0
0.767,0.26,0.615,0.833,1.4,2.0,0.99999
0.03,0.509,0.934,0.229,1.571,2.0,1.0
0.809,0.523,0.738,0.942,1.901,2.0,1.0
0.772,0.73,0.595,0.153,1.876,2.0,1.0
0.245,0.615,0.152,0.727,1.386,2.0,1.0
0.366,0.243,0.93,0.605,1.126,2.0,0.90937
0.908,0.329,0.607,0.267,0.997,2.0,0.99188
0.218,0.504,0.81,0.239,0.705,2.0,0.23782
0.947,0.163,0.236,0.963,1.171,2.0,0.8598
0.13,0.381,0.787,0.394,0.912,2.0,0.74332
0.885,0.685,0.631,0.751,1.438,2.0,1.0
0.898,0.105,0.334,0.743,0.259,2.0,0.00265
0.72,0.06,0.023,0.183,1.873,2.0,1.0
0.22,0.457,0.068,0.415,1.647,2.0,1.0
0.025,0.541,0.208,0.747,0.853,2.0,0.46537
0.536,0.602,0.224,0.936,0.383,2.0,0.00756
0.828,0.259,0.986,0.54,1.727,2.0,1.0
0.249,0.562,0.915,0.799,0.983,2.0,0.27008
0.921,0.06,0.972,0.679,1.374,2.0,0.94221
0.889,0.129,0.986,0.07,1.146,2.0,0.84961
0.615,0.882,0.586,0.886,0.588,2.0,0.02658
0.86,0.932,0.059,0.016,1.187,2.0,0.99494
0.814,0.007,0.381,0.191,1.23,2.0,0.99972
0.907,0.29,0.647,0.425,0.684,2.0,0.41388
0.62,0.378,0.347,0.728,1.902,2.0,1.0
0.872,0.917,0.626,0.702,0.758,2.0,0.17919
0.322,0.053,0.943,0.635,1.823,2.0,1.0
0.575,0.177,0.765,0.203,0.496,2.0,0.08082
0.944,0.329,0.138,0.827,1.928,2.0,1.0
