0.194,0.989,0.899,0.303,0.949,0.424,1.851,2.0,1.0
0.304,0.803,0.218,0.915,0.881,0.727,1.969,2.0,1.0
0.474,0.012,0.099,0.675,0.193,0.566,0.787,2.0,0.51847
0.793,0.073,0.938,0.206,0.329,0.987,0.078,2.0,0.0
0.554,0.793,0.975,0.821,0.388,0.304,0.523,2.0,0.0
0.527,0.324,0.31,0.361,0.621,0.623,0.802,2.0,0.83689
0.56,0.898,0.986,0.368,0.772,0.426,0.785,2.0,0.01786
0.135,0.264,0.623,0.575,0.159,0.059,0.941,2.0,0.63967
0.637,0.999,0.561,0.18,0.414,0.41,2.087,2.0,1.0
0.095,0.37,0.074,0.129,0.072,0.647,2.234,2.0,1.0
0.092,0.233,0.661,0.637,0.33,0.287,2.189,2.0,1.0
0.917,0.489,0.027,0.61,0.181,0.355,1.892,2.0,1.0
0.882,0.786,0.655,0.304,0.0,0.709,0.861,2.0,0.36133
0.3,0.284,0.464,0.319,0.384,0.031,2.36,2.0,1.0
0.722,0.308,0.535,0.337,0.004,0.776,1.667,2.0,1.0
0.34,0.268,0.008,0.19,0.673,0.373,1.302,2.0,1.0
0.726,0.692,0.502,0.769,0.467,0.245,0.07,2.0,0.0
0.885,0.391,0.242,0.379,0.55,0.719,2.364,2.0,1.0
0.17,0.594,0.218,0.033,0.991,0.632,2.02,2.0,1.0
0.202,0.352,0.008,0.75,0.427,0.617,1.04,2.0,0.90547
0.623,0.252,0.596,0.925,0.998,0.712,1.031,2.0,0.0834
0.974,0.354,0.49,0.969,0.781,0.754,0.59,2.0,0.00109
0.673,0.082,0.961,0.299,0.814,0.019,2.144,2.0,1.0
0.904,0.797,0.677,0.977,0.973,0.819,0.443,2.0,0.0
0.796,0.374,0.879,0.994,0.523,0.727,0.899,2.0,0.01801
0.767,0.34,0.521,0.025,0.893,0.951,0.051,2.0,0.0
0.018,0.57,0.099,0.478,0.965,0.962,0.949,2.0,0.02393
0.713,0.217,0.856,0.488,0.316,0.787,1.007,2.0,0.56887
0.697,0.696,0.787,0.378,0.6,0.83,0.512,2.0,0.00071
0.566,0.162,0.178,0.002,0.888,0.656,0.516,2.0,3e-05
0.084,0.617,0.422,0.735,0.548,0.542,0.75,2.0,0.0447
0.52,0.062,0.607,0.873,0.708,0.856,1.264,2.0,0.68672
0.535,0.111,0.262,0.564,0.027,0.882,0.465,2.0,0.01553
0.52,0.964,0.984,0.34,0.906,0.341,1.31,2.0,0.68987
0.837,0.923,0.868,0.412,0.676,0.194,2.146,2.0,1.0
0.052,0.564,0.765,0.247,0.416,0.499,0.59,2.0,0.01031
0.281,0.035,0.323,0.903,0.86,0.241,1.719,2.0,1.0
0.318,0.043,0.578,0.014,0.829,0.619,1.828,2.0,1.0
0.19,0.911,0.201,0.076,0.345,0.704,1.095,2.0,0.93466
0.785,0.7,0.491,0.188,0.15,0.525,1.176,2.0,0.99997
0.195,0.094,0.662,0.566,0.016,0.304,0.558,2.0,0.0022
0.912,0.155,0.652,0.582,0.9,0.288,1.986,2.0,1.0
0.429,0.639,0.703,0.589,0.184,0.449,1.531,2.0,1.0
0.007,0.791,0.113,0.836,0.26,0.832,0.223,2.0,0.0
0.953,0.434,0.169,0.93,0.403,0.301,1.249,2.0,0.98001
0.997,0.339,0.624,0.974,0.818,0.84,2.234,2.0,1.0
0.937,0.398,0.072,0.717,0.67,0.151,1.83,2.0,1.0
0.761,0.006,0.863,0.575,0.181,0.702,1.861,2.0,1.0
0.648,0.806,0.125,0.187,0.153,0.109,2.255,2.0,1.0
0.64,0.988,0.821,0.574,0.884,0.517,0.839,2.0,0.02801
0.856,0.268,0.088,0.487,0.281,0.512,1.739,2.0,1.0
0.929,0.387,0.984,0.57,0.087,0.84,2.408,2.0,1.0
0.408,0.18,0.771,0.72,0.378,0.197,2.448,2.0,1.0
0.982,0.369,0.885,0.305,0.045,0.152,0.734,2.0,0.02652
0.255,0.586,0.921,0.631,0.187,0.02,0.298,2.0,0.0
0.634,0.579,0.93,0.107,0.691,0.6,1.526,2.0,1.0
0.56,0.189,0.616,0.364,0.004,0.755,2.432,2.0,1.0
0.477,0.214,0.898,0.594,0.87,0.439,2.207,2.0,1.0
0.705,0.075,0.411,0.887,0.578,0.071,0.019,2.0,0.0
0.584,0.995,0.377,0.27,0.55,0.571,1.743,2.0,1.0
0.827,0.553,0.41,0.744,0.16,0.875,1.332,2.0,0.99168
0.912,0.349,0.923,0.899,0.012,0.318,0.155,2.0,0.0
0.637,0.904,0.426,0.005,0.032,0.768,2.125,2.0,1.0
0.014,0.445,0.317,0.838,0.493,0.672,0.962,2.0,0.24784
0.528,0.925,0.697,0.899,0.953,0.799,0.916,2.0,0.01293
0.859,0.758,0.596,0.566,0.085,0.826,0.123,2.0,0.0
0.781,0.598,0.941,0.179,0.908,0.36,0.013,2.0,0.0
0.811,0.474,0.564,0.279,0.02,0.478,1.622,2.0,1.0
0.501,0.262,0.454,0.984,0.158,0.785,0.228,2.0,0.0
0.597,0.802,0.409,0.507,0.4,0.589,0.669,2.0,0.36897
0.681,0.824,0.396,0.513,0.996,0.027,1.951,2.0,1.0
0.808,0.839,0.896,0.751,0.51,0.447,1.064,2.0,0.34481
0.402,0.793,0.382,0.273,0.49,0.365,0.692,2.0,0.58486
0.392,0.261,0.193,0.877,0.855,0.941,1.981,2.0,1.0
0.197,0.829,0.759,0.78,0.748,0.352,0.555,2.0,0.00032
0.775,0.926,0.754,0.337,0.746,0.466,1.172,2.0,0.80586
0.001,0.545,0.323,0.931,0.794,0.339,0.373,2.0,0.0
0.304,0.173,0.362,0.117,0.178,0.268,1.569,2.0,1.0
0.631,0.376,0.07,0.478,0.83,0.628,0.237,2.0,0.0
0.021,0.199,0.319,0.767,0.715,0.626,2.297,2.0,1.0
0.27,0.266,0.138,0.471,0.144,0.117,1.341,2.0,1.0
0.813,0.792,0.597,0.591,0.475,0.688,0.405,2.0,0.00214
0.98,0.871,0.472,0.532,0.333,0.806,0.935,2.0,0.40229
0.21,0.522,0.776,0.684,0.622,0.361,0.446,2.0,0.0
0.8,0.894,0.966,0.348,0.857,0.291,1.106,2.0,0.33173
0.775,0.601,0.101,0.466,0.57,0.388,1.924,2.0,1.0
0.415,0.458,0.861,0.269,0.203,0.538,0.727,2.0,0.15959
0.354,0.192,0.077,0.43,0.971,0.916,1.345,2.0,0.95738
0.906,0.848,0.96,0.813,0.563,0.508,0.867,2.0,0.01646
0.99,0.317,0.593,0.322,0.177,0.924,0.797,2.0,0.21212
0.047,0.057,0.168,0.199,0.815,0.968,2.207,2.0,1.0
0.559,0.356,0.184,0.681,0.678,0.663,0.647,2.0,0.11796
0.507,0.363,0.529,0.702,0.484,0.41,0.011,2.0,0.0
0.336,0.146,0.247,0.665,0.915,0.453,0.3,2.0,0.0
0.308,0.015,0.964,0.879,0.972,0.292,1.574,2.0,0.8759
0.636,0.432,0.514,0.076,0.699,0.081,0.428,2.0,0.00431
0.011,0.118,0.1,0.992,0.587,0.027,2.136,2.0,1.0
0.683,0.614,0.767,0.648,0.866,0.764,0.788,2.0,0.01482
0.155,0.858,0.274,0.828,0.782,0.61,0.323,2.0,0.0
0.622,0.352,0.095,0.57,0.741,0.16,0.171,2.0,0.0
0.446,0.368,0.024,0.448,0.434,0.133,1.073,2.0,0.99974
0.631,0.585,0.906,0.293,0.438,0.564,2.387,2.0,1.0
0.796,0.837,0.496,0.663,0.278,0.924,0.481,2.0,0.00668
0.407,0.109,0.779,0.651,0.424,0.848,1.695,2.0,1.0
0.929,0.572,0.269,0.354,0.467,0.036,0.758,2.0,0.63522
0.15,0.009,0.266,0.328,0.823,0.388,1.296,2.0,0.9935
0.676,0.722,0.346,0.877,0.223,0.889,1.254,2.0,0.90128
0.125,0.733,0.457,0.265,0.647,0.96,0.485,2.0,0.0
0.797,0.036,0.378,0.679,0.343,0.413,1.111,2.0,0.90144
0.932,0.719,0.432,0.945,0.095,0.461,1.621,2.0,1.0
0.064,0.375,0.357,0.883,0.875,0.135,1.846,2.0,1.0
0.471,0.753,0.384,0.312,0.836,0.159,0.854,2.0,0.57105
0.913,0.404,0.026,0.259,0.684,0.86,1.518,2.0,0.99999
0.407,0.254,0.813,0.202,0.789,0.678,2.128,2.0,1.0
0.367,0.881,0.966,0.298,0.247,0.872,0.225,2.0,0.0
0.733,0.888,0.06,0.539,0.282,0.492,0.389,2.0,0.03894
0.467,0.047,0.016,0.138,0.928,0.999,2.329,2.0,1.0
0.321,0.876,0.804,0.097,0.352,0.877,1.977,2.0,1.0
0.154,0.465,0.849,0.521,0.172,0.697,1.995,2.0,1.0
0.545,0.973,0.793,0.694,0.943,0.146,0.301,2.0,1e-05
0.205,0.321,0.558,0.302,0.475,0.86,0.697,2.0,0.108
0.822,0.044,0.442,0.547,0.75,0.372,1.783,2.0,1.0
0.528,0.666,0.298,0.132,0.49,0.72,0.056,2.0,0.0
0.728,0.824,0.668,0.433,0.93,0.173,0.694,2.0,0.01845
0.805,0.193,0.727,0.024,0.744,0.559,1.423,2.0,0.99998
0.713,0.346,0.926,0.226,0.772,0.841,0.898,2.0,0.0516
0.114,0.329,0.833,0.508,0.883,0.69,2.302,2.0,1.0
0.588,0.778,0.926,0.365,0.22,0.913,0.111,2.0,0.0
0.99,0.277,0.032,0.17,0.788,0.648,1.142,2.0,0.93624
0.717,0.969,0.594,0.437,0.479,0.764,1.638,2.0,1.0
0.074,0.037,0.935,0.119,0.887,0.818,1.384,2.0,0.72841
0.402,0.347,0.631,0.215,0.869,0.63,1.987,2.0,1.0
0.219,0.062,0.505,0.904,0.008,0.156,2.156,2.0,1.0
0.823,0.703,0.595,0.981,0.968,0.007,2.056,2.0,1.0
0.257,0.885,0.722,0.807,0.826,0.972,1.224,2.0,0.21378
0.329,0.832,0.139,0.739,0.436,0.944,0.237,2.0,0.0
0.9,0.117,0.27,0.585,1.0,0.342,1.531,2.0,0.99957
0.793,0.311,0.147,0.772,0.758,0.93,2.196,2.0,1.0
0.664,0.289,0.502,0.274,0.027,0.835,0.477,2.0,0.03634
0.75,0.255,0.337,0.573,0.717,0.223,0.753,2.0,0.41348
0.327,0.722,0.458,0.79,0.659,0.117,1.376,2.0,0.99835
0.667,0.287,0.417,0.085,0.388,0.455,1.85,2.0,1.0
0.144,0.783,0.524,0.913,0.414,0.773,1.975,2.0,1.0
0.46,0.653,0.3,0.937,0.235,0.288,1.97,2.0,1.0
0.155,0.722,0.973,0.286,0.412,0.962,1.554,2.0,0.99954
0.425,0.11,0.104,0.003,0.949,0.887,1.894,2.0,1.0
0.486,0.897,0.848,0.647,0.815,0.585,2.121,2.0,1.0
0.609,0.392,0.551,0.86,0.786,0.445,0.018,2.0,0.0
0.819,0.067,0.457,0.547,0.317,0.451,2.05,2.0,1.0
0.045,0.797,0.541,0.454,0.169,0.672,1.527,2.0,1.0
0.791,0.524,0.595,0.584,0.897,0.363,1.059,2.0,0.76891
0.55,0.157,0.284,0.539,0.014,0.541,1.86,2.0,1.0
0.701,0.008,0.981,0.24,0.266,0.496,0.275,2.0,0.0
